
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD
1,1999,1,1999-09-12,26-029,OAK,@,GNB,L 24-28,0,,,,,,,,,,,,
2,1999,2,1999-09-19,26-036,OAK,@,MIN,W 22-17,0,,,,,,,,,,,,
3,1999,3,1999-09-26,26-043,OAK,,CHI,W 24-17,,,,,,,,,,,,,
4,1999,4,1999-10-03,26-050,OAK,@,SEA,L 21-22,,,,,,,,,,,,,
5,1999,5,1999-10-10,26-057,OAK,,DEN,L 13-16,0,,,,,,,,,,,,
6,1999,7,1999-10-24,26-071,OAK,,NYJ,W 24-23,1,,,,,,,,,,,,
7,1999,8,1999-10-31,26-078,OAK,,MIA,L 9-16,1,1,20,20.00,0,0,0,,0,0,0,,0
8,1999,9,1999-11-14,26-092,OAK,,SDG,W 28-9,0,,,,,,,,,,,,
9,1999,10,1999-11-22,26-100,OAK,@,DEN,L 21-27,0,,,,,,,,,,,,
10,1999,11,1999-11-28,26-106,OAK,,KAN,L 34-37,0,,,,,,,,,,,,
11,1999,12,1999-12-05,26-113,OAK,,SEA,W 30-21,,,,,,,,,,,,,
12,1999,13,1999-12-09,26-117,OAK,@,TEN,L 14-21,0,,,,,,,,,,,,
13,1999,14,1999-12-19,26-127,OAK,,TAM,W 45-0,0,,,,,,,,,,,,
14,1999,15,1999-12-26,26-134,OAK,@,SDG,L 20-23,0,,,,,,,,,,,,
15,1999,16,2000-01-02,26-141,OAK,@,KAN,W 41-38,,,,,,,,,,,,,
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD
16,2000,10,2000-11-12,27-090,JAX,,SEA,L 21-28,,,,,,,,,,,,,
17,2000,11,2000-11-19,27-097,JAX,@,PIT,W 34-24,,,,,,,,,,,,,
18,2000,12,2000-11-26,27-104,JAX,,TEN,W 16-13,0,0,0,,0,0,0,,0,0,0,,0
19,2000,13,2000-12-03,27-111,JAX,,CLE,W 48-0,0,,,,,,,,,,,,
20,2000,14,2000-12-10,27-118,JAX,,ARI,W 44-10,0,0,0,,0,2,8,4.00,0,0,0,,0
21,2000,15,2000-12-17,27-125,JAX,@,CIN,L 14-17,,,,,,,,,,,,,
22,2000,16,2000-12-23,27-131,JAX,@,NYG,L 25-28,0,0,0,,0,0,0,,0,2,50,25.00,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD
23,2001,1,2001-09-09,28-026,KAN,,OAK,L 24-27,1,1,9,9.00,0,0,0,,0,0,0,,0
24,2001,2,2001-09-23,28-040,KAN,,NYG,L 3-13,,,,,,,,,,,,,
25,2001,3,2001-09-30,28-047,KAN,@,WAS,W 45-13,,,,,,,,,,,,,
26,2001,4,2001-10-07,28-054,KAN,@,DEN,L 6-20,0,,,,,,,,,,,,
27,2001,5,2001-10-14,28-061,KAN,,PIT,L 17-20,2,1,2,2.00,0,0,0,,0,0,0,,0
28,2001,6,2001-10-21,28-068,KAN,@,ARI,L 16-24,0,,,,,,,,,,,,
29,2001,7,2001-10-25,28-072,KAN,,IND,L 28-35,,,,,,,,,,,,,
30,2001,8,2001-11-04,28-082,KAN,@,SDG,W 25-20,,,,,,,,,,,,,
31,2001,9,2001-11-11,28-089,KAN,@,NYJ,L 7-27,,,,,,,,,,,,,
32,2001,10,2001-11-25,28-103,KAN,,SEA,W 19-7,,,,,,,,,,,,,
33,2001,11,2001-11-29,28-107,KAN,,PHI,L 10-23,0,,,,,,,,,,,,
34,2001,12,2001-12-09,28-117,OAK,,KAN,W 28-26,0,,,,,,,,,,,,
,,,34 Games,,,,,15-19-0,5,3,31,10.33,0,2,8,4.00,0,2,50,25.00,0
