
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
1,1987,1,1987-09-13,22-334,KAN,,SDG,W 20-13,2,6,3.00,0,,0,0,,0,0,0,,0,0,0,,,,3,115,38.33,1,1,6
2,1987,2,1987-09-20,22-341,KAN,@,SEA,L 14-43,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,9,221,24.56,0,0,0
3,1987,6,1987-10-25,23-011,KAN,@,SDG,L 21-42,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,6,119,19.83,0,0,0
4,1987,7,1987-11-01,23-018,KAN,@,CHI,L 28-31,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,2,48,24.00,0,0,0
5,1987,8,1987-11-08,23-025,KAN,,PIT,L 16-17,3,18,6.00,0,,0,0,,0,0,0,,0,0,0,,,,3,61,20.33,0,0,0
6,1987,9,1987-11-15,23-032,KAN,,NYJ,L 9-16,2,22,11.00,0,,0,0,,0,0,1,0.00,0,0,0,39.6,0.00,0.00,4,81,20.25,0,0,0
7,1987,10,1987-11-22,23-039,KAN,,GNB,L 3-23,1,12,12.00,0,,0,0,,0,0,0,,0,0,0,,,,1,25,25.00,0,0,0
8,1987,11,1987-11-26,23-043,KAN,@,DET,W 27-20,4,26,6.50,0,,2,15,7.50,0,0,0,,0,0,0,,,,2,27,13.50,0,0,0
9,1987,12,1987-12-06,23-053,KAN,@,CIN,L 27-30,5,41,8.20,0,,1,9,9.00,0,0,0,,0,0,0,,,,2,35,17.50,0,0,0
10,1987,13,1987-12-13,23-060,KAN,,RAI,W 16-10,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,2,43,21.50,0,0,0
11,1987,14,1987-12-19,23-066,KAN,@,DEN,L 17-20,2,8,4.00,0,,0,0,,0,0,0,,0,0,0,,,,1,15,15.00,0,0,0
12,1987,15,1987-12-27,23-074,KAN,,SEA,W 41-20,5,22,4.40,0,,1,3,3.00,0,0,0,,0,0,0,,,,3,133,44.33,1,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
13,1988,1,1988-09-04,23-326,KAN,,CLE,L 3-6,12,28,2.33,0,,1,4,4.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
14,1988,2,1988-09-11,23-333,KAN,@,SEA,L 10-31,14,44,3.14,0,,8,105,13.13,0,0,0,,0,0,0,,,,2,20,10.00,0,0,0
15,1988,3,1988-09-18,23-340,KAN,,DEN,W 20-13,22,80,3.64,0,,7,84,12.00,1,0,0,,0,0,0,,,,0,0,,0,1,6
16,1988,4,1988-09-25,23-347,KAN,,SDG,L 23-24,17,76,4.47,0,,5,122,24.40,2,0,0,,0,0,0,,,,0,0,,0,2,12
17,1988,5,1988-10-02,23-354,KAN,@,NYJ,T 17-17,13,47,3.62,0,,3,15,5.00,0,0,0,,0,0,0,,,,1,20,20.00,0,0,0
18,1988,6,1988-10-09,23-361,KAN,@,HOU,L 6-7,7,8,1.14,0,,2,6,3.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
19,1988,7,1988-10-16,24-002,KAN,,RAI,L 17-27,8,13,1.63,0,,5,103,20.60,1,0,0,,0,0,0,,,,4,59,14.75,0,1,6
20,1988,8,1988-10-23,24-009,KAN,,DET,L 6-7,6,17,2.83,0,,7,30,4.29,0,0,0,,0,0,0,,,,1,17,17.00,0,0,0
21,1988,9,1988-10-30,24-016,KAN,@,RAI,L 10-17,14,56,4.00,1,,2,17,8.50,0,0,0,,0,0,0,,,,2,40,20.00,0,1,6
22,1988,10,1988-11-06,24-023,KAN,@,DEN,L 11-17,7,25,3.57,0,,2,12,6.00,0,0,0,,0,0,0,,,,2,42,21.00,0,0,0
23,1988,11,1988-11-13,24-030,KAN,,CIN,W 31-28,8,16,2.00,0,,4,62,15.50,0,0,0,,0,0,0,,,,2,23,11.50,0,0,0
24,1988,12,1988-11-20,24-037,KAN,,SEA,W 27-24,0,0,,0,,0,0,,0,,,,,,,,,,0,0,,0,,
25,1988,14,1988-12-04,24-051,KAN,,NYJ,W 38-34,2,2,1.00,0,,2,40,20.00,0,0,0,,0,0,0,,,,4,67,16.75,0,0,0
26,1988,15,1988-12-11,24-058,KAN,@,NYG,L 12-28,2,3,1.50,0,,2,8,4.00,0,0,0,,0,0,0,,,,2,31,15.50,0,0,0
27,1988,16,1988-12-18,24-065,KAN,@,SDG,L 13-24,2,37,18.50,1,,3,3,1.00,0,0,0,,0,0,0,,,,3,45,15.00,0,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
28,1989,2,1989-09-17,24-338,DET,@,NYG,L 14-24,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,18,18.00,0,0,0
29,1989,3,1989-09-24,24-345,DET,,CHI,L 27-47,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,2,89,44.50,0,0,0
30,1989,4,1989-10-01,24-352,DET,,PIT,L 3-23,,,,,,,,,,,,,,,,,,,0,0,,0,,
31,1989,5,1989-10-08,24-359,DET,@,MIN,L 17-24,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,4,64,16.00,0,0,0
32,1989,6,1989-10-15,25-001,DET,@,TAM,W 17-16,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,4,84,21.00,0,0,0
33,1989,7,1989-10-22,25-008,DAL,@,KAN,L 28-36,9,85,9.44,1,,5,30,6.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
34,1989,8,1989-10-29,25-015,DAL,,PHO,L 10-19,15,45,3.00,0,,2,8,4.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
35,1989,9,1989-11-05,25-022,DAL,@,WAS,W 13-3,18,110,6.11,1,,1,6,6.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
36,1989,10,1989-11-12,25-029,DAL,@,PHO,L 20-24,22,66,3.00,0,,3,8,2.67,0,0,0,,0,0,0,,,,0,0,,0,0,0
37,1989,11,1989-11-19,25-036,DAL,,MIA,L 14-17,12,43,3.58,0,,3,15,5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
38,1989,12,1989-11-23,25-040,DAL,,PHI,L 0-27,6,15,2.50,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
39,1989,13,1989-12-03,25-050,DAL,,RAM,L 31-35,12,51,4.25,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
40,1989,14,1989-12-10,25-057,DAL,@,PHI,L 10-20,9,19,2.11,0,,1,13,13.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
41,1989,15,1989-12-16,25-063,DAL,@,NYG,L 0-15,9,12,1.33,0,,2,13,6.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,41 Games,,,,,10-30-1,270,1053,3.90,4,,74,731,9.88,4,0,1,0.00,0,0,0,39.6,0.00,0.00,72,1542,21.42,2,10,60
