
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Punting,Punting,Punting,Punting
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,XPM,XPA,XP%,FGM,FGA,FG%,TD,Pts,Pnt,Yds,Y/P,Blck
23,1961,11,1961-11-26,32-014,CLE,,NYG,L 21-37,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,25,25.00,0,,,,,,,0,0,5,205,41.00,0
24,1961,12,1961-12-03,32-021,CLE,@,DAL,W 38-17,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,,,,,,,0,0,1,44,44.00,0
25,1961,13,1961-12-10,32-028,CLE,@,CHI,L 14-17,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,,,,,,,0,0,6,233,38.83,0
26,1961,14,1961-12-17,32-035,CLE,@,NYG,T 7-7,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,,,,,,,0,0,9,360,40.00,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Punting,Punting,Punting,Punting
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,XPM,XPA,XP%,FGM,FGA,FG%,TD,Pts,Pnt,Yds,Y/P,Blck
27,1962,1,1962-09-16,32-308,DAL,,WAS,T 35-35,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,5,5,100.0,,1,0.0,0,5,2,100,50.00,0
28,1962,2,1962-09-23,32-315,DAL,,PIT,L 28-30,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,4,4,100.0,,,,0,4,3,136,45.33,0
29,1962,3,1962-09-30,32-322,DAL,@,RAM,W 27-17,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,3,3,100.0,2,4,50.0,0,9,7,349,49.86,0
30,1962,4,1962-10-07,32-329,DAL,@,CLE,L 10-19,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,1,100.0,1,2,50.0,0,4,6,246,41.00,0
