
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
1,1971,4,1971-10-10,24-364,HOU,@,WAS,L 13-22,9,31,3.44,0,,3,25,8.33,1,1,6
2,1971,5,1971-10-17,25-006,HOU,,DET,L 7-31,13,36,2.77,0,,3,7,2.33,0,0,0
3,1971,6,1971-10-24,25-013,HOU,@,PIT,L 16-23,2,7,3.50,0,,0,0,,0,0,0
,,,3 Games,,,,,0-3-0,24,74,3.08,0,,6,32,5.33,1,1,6
