
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,TD,Pts
1,1960,1,1960-09-25,25-318,SFO,,NYG,L 19-21,,2,15,7.50,0,0,0,,0,0,0
2,1960,2,1960-10-02,25-325,SFO,,RAM,W 13-9,,4,87,21.75,0,0,0,,0,0,0
3,1960,3,1960-10-09,25-332,SFO,@,DET,W 14-10,,1,18,18.00,1,0,0,,0,1,6
4,1960,4,1960-10-16,25-339,SFO,@,CHI,L 10-27,,5,60,12.00,0,0,0,,0,0,0
5,1960,5,1960-10-23,25-346,SFO,@,GNB,L 14-41,,4,35,8.75,1,0,0,,0,1,6
6,1960,6,1960-10-30,25-353,SFO,,CHI,W 25-7,,7,90,12.86,1,0,0,,0,1,6
7,1960,7,1960-11-06,25-360,SFO,,DET,L 0-24,,4,31,7.75,0,0,0,,0,0,0
8,1960,8,1960-11-20,26-008,SFO,@,DAL,W 26-14,,2,25,12.50,0,0,0,,0,0,0
9,1960,9,1960-11-27,26-015,SFO,@,BAL,W 30-22,,6,152,25.33,2,0,0,,0,2,12
10,1960,12,1960-12-18,26-036,SFO,,BAL,W 34-10,,2,19,9.50,1,0,0,,0,1,6
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,TD,Pts
11,1961,1,1961-09-17,26-309,SFO,,WAS,W 35-3,,2,31,15.50,0,0,0,,0,0,0
12,1961,2,1961-09-24,26-316,SFO,@,GNB,L 10-30,,3,60,20.00,0,0,0,,0,0,0
13,1961,4,1961-10-08,26-330,SFO,,RAM,W 35-0,,4,61,15.25,1,0,0,,0,1,6
14,1961,6,1961-10-22,26-344,SFO,@,CHI,L 0-31,,3,32,10.67,0,0,0,,0,0,0
15,1961,7,1961-10-29,26-351,SFO,@,PIT,L 10-20,,6,122,20.33,0,0,0,,0,0,0
16,1961,8,1961-11-05,26-358,SFO,,DET,T 20-20,,7,131,18.71,0,0,0,,0,0,0
17,1961,9,1961-11-12,27-000,SFO,@,RAM,L 7-17,,6,75,12.50,0,0,0,,0,0,0
18,1961,10,1961-11-19,27-007,SFO,,CHI,W 41-31,,3,107,35.67,0,0,23,,1,1,6
19,1961,11,1961-11-26,27-014,SFO,,MIN,W 38-28,,5,138,27.60,1,0,0,,0,1,6
20,1961,12,1961-12-03,27-021,SFO,@,BAL,L 17-20,,3,48,16.00,0,0,0,,0,0,0
21,1961,13,1961-12-10,27-028,SFO,,GNB,W 22-21,,7,127,18.14,1,0,0,,0,1,6
22,1961,14,1961-12-16,27-034,SFO,,BAL,L 24-27,,6,100,16.67,2,0,0,,0,2,12
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,TD,Pts
23,1962,5,1962-10-14,27-336,BAL,@,CLE,W 36-14,,6,81,13.50,2,0,0,,0,2,12
24,1962,6,1962-10-21,27-343,BAL,@,CHI,L 15-35,,1,26,26.00,0,0,0,,0,0,0
25,1962,8,1962-11-04,27-357,BAL,@,SFO,W 22-3,,1,8,8.00,0,0,0,,0,0,0
26,1962,9,1962-11-11,27-364,BAL,@,RAM,W 14-2,,6,62,10.33,0,0,0,,0,0,0
27,1962,10,1962-11-18,28-006,BAL,@,GNB,L 13-17,,6,84,14.00,0,0,0,,0,0,0
28,1962,11,1962-11-25,28-013,BAL,,CHI,L 0-57,,3,30,10.00,0,0,0,,0,0,0
29,1962,12,1962-12-02,28-020,BAL,@,DET,L 14-21,,2,16,8.00,0,0,0,,0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,TD,Pts
30,1963,13,1963-12-08,29-026,BAL,,MIN,W 41-10,,1,7,7.00,0,0,0,,0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,TD,Pts
31,1964,1,1964-09-13,29-306,NYG,@,PHI,L 7-38,,3,31,10.33,0,0,0,,0,0,0
32,1964,7,1964-10-25,29-348,NYG,@,CLE,L 20-42,,1,14,14.00,0,0,0,,0,0,0
,,,32 Games,,,,,15-16-1,,122,1923,15.76,13,0,23,,1,14,84
