
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,XPM,XPA,XP%,FGM,FGA,FG%,TD,Pts
1,1960,1,1960-09-11,23-182,NYT,,BUF,W 27-3,3,11,3.67,0,,0,0,,0,0,0,,0,1,3,3.00,0,3,3,100.0,2,4,50.0,0,9
2,1960,2,1960-09-17,23-188,NYT,,BOS,L 24-28,0,0,,0,,0,0,,0,0,0,,0,1,9,9.00,0,3,3,100.0,1,1,100.0,0,6
3,1960,3,1960-09-23,23-194,NYT,,DEN,W 28-24,,,,,,,,,,,,,,,,,,4,4,100.0,,,,,
4,1960,4,1960-10-02,23-203,NYT,@,DTX,W 37-35,5,43,8.60,0,,1,5,5.00,1,0,0,,0,0,0,,0,4,5,80.0,1,2,50.0,1,13
5,1960,5,1960-10-09,23-210,NYT,@,HOU,L 21-27,0,0,,0,,0,0,,0,1,19,19.00,0,0,0,,0,3,3,100.0,,1,0.0,0,3
6,1960,6,1960-10-16,23-217,NYT,@,BUF,W 17-13,7,35,5.00,0,,1,8,8.00,0,0,0,,0,1,0,0.00,0,2,2,100.0,1,1,100.0,0,5
7,1960,7,1960-10-23,23-224,NYT,,HOU,L 28-42,2,-2,-1.00,0,,2,8,4.00,0,3,96,32.00,0,0,0,,0,4,4,100.0,,,,0,4
8,1960,8,1960-10-28,23-229,NYT,,OAK,L 27-28,5,30,6.00,0,,1,-2,-2.00,0,1,23,23.00,0,0,0,,0,3,3,100.0,2,3,66.7,0,9
9,1960,9,1960-11-04,23-236,NYT,,LAC,L 7-21,0,0,,0,,0,0,,0,3,44,14.67,0,0,0,,0,1,1,100.0,,1,0.0,0,1
10,1960,10,1960-11-11,23-243,NYT,@,BOS,L 21-38,3,8,2.67,0,,1,7,7.00,0,1,17,17.00,0,0,0,,0,3,3,100.0,,1,0.0,0,3
11,1960,11,1960-11-24,23-256,NYT,,DTX,W 41-35,1,-1,-1.00,0,,0,0,,0,1,15,15.00,0,0,0,,0,5,6,83.3,,1,0.0,0,5
12,1960,12,1960-12-04,23-266,NYT,@,DEN,W 30-27,5,25,5.00,0,,0,0,,0,0,0,,0,0,0,,0,3,4,75.0,1,1,100.0,0,6
13,1960,13,1960-12-11,23-273,NYT,@,OAK,W 31-28,3,5,1.67,0,,0,0,,0,3,59,19.67,0,0,0,,0,4,4,100.0,1,4,25.0,0,7
14,1960,14,1960-12-18,23-280,NYT,@,LAC,L 43-50,3,2,0.67,0,,2,43,21.50,1,4,138,34.50,0,0,0,,0,5,5,100.0,,1,0.0,1,11
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,XPM,XPA,XP%,FGM,FGA,FG%,TD,Pts
15,1961,1,1961-09-09,24-180,NYT,@,BOS,W 21-20,,,,,,,,,,,,,,,,,,3,3,100.0,,,,,
16,1961,1,1961-09-10,24-181,BUF,,DEN,L 10-22,,,,,,,,,,,,,,,,,,,,,,,,,
17,1961,2,1961-09-17,24-188,NYT,@,BUF,L 31-41,0,0,,0,,0,0,,0,3,74,24.67,0,0,0,,0,,,,,,,0,0
18,1961,3,1961-09-23,24-194,BUF,,BOS,L 21-23,,,,,,,,,,,,,,,,,,,,,,,,,
19,1961,3,1961-09-24,24-195,NYT,,DEN,W 35-28,5,9,1.80,0,,0,0,,0,1,20,20.00,0,1,3,3.00,0,5,5,100.0,,,,0,5
20,1961,4,1961-09-30,24-201,BUF,,SDG,L 11-19,,,,,,,,,,,,,,,,,,,,,,,,,
