
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD
1,2002,5,2002-10-06,24-015,NYG,@,DAL,W 21-17,1,1,1.00,0,0,0,0,,0,3,67,22.33,0,2,23,11.50,0
2,2002,6,2002-10-13,24-022,NYG,,ATL,L 10-17,0,0,,0,0,0,0,,0,2,40,20.00,0,1,-2,-2.00,0
3,2002,7,2002-10-28,24-037,NYG,@,PHI,L 3-17,1,1,1.00,0,1,1,5,5.00,0,2,44,22.00,0,1,12,12.00,0
4,2002,8,2002-11-03,24-043,NYG,,JAX,W 24-17,0,0,,0,0,0,0,,0,1,19,19.00,0,0,0,,0
5,2002,9,2002-11-10,24-050,NYG,@,MIN,W 27-20,0,0,,0,0,0,0,,0,3,72,24.00,0,1,13,13.00,0
6,2002,10,2002-11-17,24-057,NYG,,WAS,W 19-17,0,0,,0,0,0,0,,0,4,92,23.00,0,4,48,12.00,0
7,2002,11,2002-11-24,24-064,NYG,@,HOU,L 14-16,0,0,,0,1,0,0,,0,4,106,26.50,0,4,25,6.25,0
8,2002,12,2002-12-01,24-071,NYG,,TEN,L 29-32,0,0,,0,0,0,0,,0,4,121,30.25,0,2,0,0.00,0
9,2002,13,2002-12-08,24-078,NYG,@,WAS,W 27-21,0,0,,0,0,0,0,,0,4,115,28.75,0,0,0,,0
10,2002,14,2002-12-15,24-085,NYG,,DAL,W 37-7,0,0,,0,0,0,0,,0,0,0,,0,5,67,13.40,0
11,2002,15,2002-12-22,24-092,NYG,@,IND,W 44-27,0,0,,0,0,0,0,,0,4,50,12.50,0,0,0,,0
12,2002,16,2002-12-28,24-098,NYG,,PHI,W 10-7,0,0,,0,0,0,0,,0,2,50,25.00,0,5,24,4.80,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD
13,2003,1,2003-09-07,24-351,NYG,,STL,W 23-13,0,0,,0,2,1,0,0.00,0,0,0,,0,0,0,,0
14,2003,2,2003-09-15,24-359,NYG,,DAL,L 32-35,,,,,,,,,,,,,,,,,
15,2003,3,2003-09-21,25-000,NYG,@,WAS,W 24-21,0,0,,0,0,0,0,,0,1,35,35.00,0,0,0,,0
16,2003,4,2003-10-05,25-014,NYG,,MIA,L 10-23,3,6,2.00,0,2,1,5,5.00,0,0,0,,0,0,0,,0
17,2003,5,2003-10-12,25-021,NYG,@,NWE,L 6-17,1,0,0.00,0,0,0,0,,0,0,0,,0,0,0,,0
18,2003,6,2003-10-19,25-028,NYG,,PHI,L 10-14,2,9,4.50,0,0,0,0,,0,1,17,17.00,0,0,0,,0
19,2003,7,2003-10-26,25-035,NYG,@,MIN,W 29-17,0,0,,0,0,0,0,,0,2,41,20.50,0,0,0,,0
20,2003,8,2003-11-02,25-042,NYG,@,NYJ,W 31-28,,,,,,,,,,,,,,,,,
21,2003,9,2003-11-09,25-049,NYG,,ATL,L 7-27,1,3,3.00,0,1,1,2,2.00,0,0,0,,0,0,0,,0
22,2003,10,2003-11-16,25-056,NYG,@,PHI,L 10-28,,,,,0,,,,,,,,,,,,
23,2003,11,2003-11-24,25-064,NYG,@,TAM,L 13-19,0,0,,0,0,0,0,,0,1,36,36.00,0,1,8,8.00,0
24,2003,12,2003-11-30,25-070,NYG,,BUF,L 7-24,0,0,,0,0,0,0,,0,2,31,15.50,0,0,0,,0
25,2003,13,2003-12-07,25-077,NYG,,WAS,L 7-20,0,0,,0,0,0,0,,0,2,37,18.50,0,0,0,,0
26,2003,14,2003-12-14,25-084,NYG,@,NOR,L 7-45,4,21,5.25,0,0,0,0,,0,4,78,19.50,0,0,0,,0
27,2003,15,2003-12-21,25-091,NYG,@,DAL,L 3-19,0,0,,0,0,0,0,,0,1,19,19.00,0,1,1,1.00,0
28,2003,16,2003-12-28,25-098,NYG,,CAR,L 24-37,0,0,,0,0,0,0,,0,1,15,15.00,0,0,0,,0
,,,28 Games,,,,,12-16-0,13,41,3.15,0,7,4,12,3.00,0,48,1085,22.60,0,27,219,8.11,0
