
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
21,1973,1,1973-09-17,26-280,GNB,,NYJ,W 23-7,3,11,3.67,0,,0,0,,0,0,0,,0,0,0
22,1973,5,1973-10-14,26-307,GNB,,KAN,T 10-10,4,7,1.75,0,,0,0,,0,0,0,,0,0,0
23,1973,6,1973-10-21,26-314,GNB,@,RAM,L 7-24,1,9,9.00,0,,0,0,,0,1,24,24.00,0,0,0
24,1973,7,1973-10-28,26-321,GNB,@,DET,L 0-34,2,10,5.00,0,,0,0,,0,0,0,,0,0,0
25,1973,8,1973-11-04,26-328,GNB,,CHI,L 17-31,1,-4,-4.00,0,,0,0,,0,0,0,,0,0,0
26,1973,10,1973-11-18,26-342,GNB,@,NWE,L 24-33,11,35,3.18,1,,2,14,7.00,0,0,0,,0,1,6
27,1973,11,1973-11-26,26-350,GNB,@,SFO,L 6-20,2,5,2.50,0,,2,16,8.00,0,0,0,,0,0,0
28,1973,12,1973-12-02,26-356,GNB,,NOR,W 30-10,4,9,2.25,0,,0,0,,0,0,0,,0,0,0
29,1973,13,1973-12-08,26-362,GNB,,MIN,L 7-31,0,0,,0,,1,14,14.00,0,0,0,,0,0,0
30,1973,14,1973-12-16,27-005,GNB,@,CHI,W 21-0,4,5,1.25,0,,0,0,,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
31,1974,3,1974-09-29,27-292,CHI,@,MIN,L 7-11,3,6,2.00,0,,1,10,10.00,0,0,0,,0,0,0
32,1974,4,1974-10-06,27-299,CHI,,NOR,W 24-10,8,20,2.50,0,,2,19,9.50,0,0,0,,0,0,0
33,1974,5,1974-10-13,27-306,CHI,@,ATL,L 10-13,9,22,2.44,0,,2,17,8.50,0,0,0,,0,0,0
34,1974,6,1974-10-21,27-314,CHI,,GNB,W 10-9,10,47,4.70,0,,2,7,3.50,0,0,0,,0,0,0
35,1974,7,1974-10-27,27-320,CHI,@,BUF,L 6-16,7,13,1.86,0,,0,0,,0,0,0,,0,0,0
36,1974,8,1974-11-03,27-327,CHI,,MIN,L 0-17,2,1,0.50,0,,0,0,,0,0,0,,0,0,0
37,1974,9,1974-11-10,27-334,CHI,@,GNB,L 3-20,3,6,2.00,0,,5,39,7.80,0,0,0,,0,0,0
38,1974,10,1974-11-17,27-341,CHI,,SFO,L 0-34,3,5,1.67,0,,1,11,11.00,0,0,0,,0,0,0
39,1974,11,1974-11-24,27-348,CHI,@,DET,L 17-34,2,-1,-0.50,0,,1,2,2.00,0,0,0,,0,0,0
40,1974,12,1974-12-01,27-355,CHI,,NYG,W 16-13,11,31,2.82,0,,1,7,7.00,0,0,0,,0,0,0
41,1974,13,1974-12-08,27-362,CHI,@,SDG,L 21-28,12,41,3.42,1,,5,29,5.80,0,0,0,,0,1,6
42,1974,14,1974-12-15,28-004,CHI,@,WAS,L 0-42,4,27,6.75,0,,5,26,5.20,0,0,0,,0,0,0
,,,42 Games,,,,,20-21-1,177,547,3.09,2,,37,285,7.70,0,6,94,15.67,0,2,12
