
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
1,1969,1,1969-09-21,22-262,DAL,,STL,W 24-3,18,70,3.89,0,,0,0,,0,1,1,100.00,53,1,0,158.3,53.00,73.00,0,0,,0,0,0
2,1969,2,1969-09-28,22-269,DAL,@,NOR,W 21-17,23,138,6.00,2,,1,-1,-1.00,0,0,0,,0,0,0,,,,0,0,,0,2,12
3,1969,3,1969-10-05,22-276,DAL,@,PHI,W 38-7,10,91,9.10,1,,3,71,23.67,0,1,1,100.00,44,0,0,118.7,44.00,44.00,0,0,,0,1,6
4,1969,4,1969-10-12,22-283,DAL,@,ATL,W 24-17,13,50,3.85,0,,3,21,7.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
5,1969,5,1969-10-19,22-290,DAL,,PHI,W 49-14,16,63,3.94,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
6,1969,6,1969-10-27,22-298,DAL,,NYG,W 25-3,23,84,3.65,0,,2,-2,-1.00,0,1,1,100.00,40,1,0,158.3,40.00,60.00,0,0,,0,0,0
7,1969,7,1969-11-02,22-304,DAL,@,CLE,L 10-42,12,52,4.33,1,,2,21,10.50,0,0,0,,0,0,0,,,,0,0,,0,1,6
8,1969,8,1969-11-09,22-311,DAL,,NOR,W 33-17,13,109,8.38,1,,2,29,14.50,0,0,0,,0,0,0,,,,1,25,25.00,0,1,6
9,1969,9,1969-11-16,22-318,DAL,@,WAS,W 41-28,27,150,5.56,2,,2,35,17.50,0,0,0,,0,0,0,,,,3,100,33.33,0,2,12
10,1969,11,1969-11-27,22-329,DAL,,SFO,T 24-24,4,-2,-0.50,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
11,1969,12,1969-12-07,22-339,DAL,@,PIT,W 10-7,15,23,1.53,0,,2,20,10.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
12,1969,13,1969-12-13,22-345,DAL,,BAL,W 27-10,12,41,3.42,0,,1,6,6.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
13,1969,14,1969-12-21,22-353,DAL,,WAS,W 20-10,18,73,4.06,1,,2,32,16.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
14,1970,1,1970-09-20,23-261,DAL,@,PHI,W 17-7,25,117,4.68,0,,1,2,2.00,0,0,2,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0
15,1970,2,1970-09-27,23-268,DAL,,NYG,W 28-10,16,60,3.75,1,,3,26,8.67,0,0,0,,0,0,0,,,,0,0,,0,1,6
16,1970,3,1970-10-04,23-275,DAL,@,STL,L 7-20,17,69,4.06,1,,1,18,18.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
17,1970,4,1970-10-11,23-282,DAL,,ATL,W 13-0,29,117,4.03,0,,0,0,,0,1,1,100.00,12,0,0,116.7,12.00,12.00,0,0,,0,0,0
18,1970,5,1970-10-18,23-289,DAL,@,MIN,L 13-54,14,64,4.57,1,,4,28,7.00,0,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,1,6
19,1970,6,1970-10-25,23-296,DAL,@,KAN,W 27-16,2,8,4.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
20,1970,7,1970-11-01,23-303,DAL,,PHI,W 21-17,10,10,1.00,0,,2,12,6.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
21,1970,8,1970-11-08,23-310,DAL,@,NYG,L 20-23,9,26,2.89,0,,1,9,9.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
22,1970,9,1970-11-16,23-318,DAL,,STL,L 0-38,10,21,2.10,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
23,1970,12,1970-12-06,23-338,DAL,,WAS,W 34-0,9,46,5.11,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
24,1970,13,1970-12-12,23-344,DAL,@,CLE,W 6-2,1,0,0.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
25,1970,14,1970-12-20,23-352,DAL,,HOU,W 52-10,11,39,3.55,1,,1,0,0.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
26,1971,1,1971-09-19,24-260,DAL,@,BUF,W 49-37,22,84,3.82,4,,4,43,10.75,0,0,0,,0,0,0,,,,0,0,,0,4,24
27,1971,2,1971-09-26,24-267,DAL,@,PHI,W 42-7,21,80,3.81,1,,3,38,12.67,0,0,0,,0,0,0,,,,0,0,,0,1,6
28,1971,3,1971-10-03,24-274,DAL,,WAS,L 16-20,19,65,3.42,1,,3,29,9.67,0,0,0,,0,0,0,,,,0,0,,0,1,6
29,1971,4,1971-10-11,24-282,DAL,,NYG,W 20-13,12,48,4.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
30,1971,10,1971-11-21,24-323,DAL,@,WAS,W 13-0,2,6,3.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
31,1971,12,1971-12-04,24-336,DAL,,NYJ,W 52-10,11,62,5.64,1,,4,80,20.00,2,0,0,,0,0,0,,,,0,0,,0,3,18
32,1971,13,1971-12-12,24-344,DAL,@,NYG,W 42-14,13,89,6.85,1,,4,50,12.50,1,0,1,0.00,0,0,1,0.0,0.00,-45.00,0,0,,0,2,12
33,1971,14,1971-12-18,24-350,DAL,,STL,W 31-12,6,34,5.67,0,,1,4,4.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
34,1972,1,1972-09-17,25-259,DAL,,PHI,W 28-6,17,65,3.82,1,,2,16,8.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
35,1972,2,1972-09-24,25-266,DAL,@,NYG,W 23-14,20,91,4.55,0,,2,5,2.50,0,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0
36,1972,3,1972-10-01,25-273,DAL,@,GNB,L 13-16,18,87,4.83,0,,3,18,6.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
37,1972,4,1972-10-08,25-280,DAL,,PIT,W 17-13,23,108,4.70,1,,4,27,6.75,0,1,1,100.00,55,1,0,158.3,55.00,75.00,0,0,,0,1,6
38,1972,5,1972-10-15,25-287,DAL,@,BAL,W 21-0,13,39,3.00,1,,7,86,12.29,1,0,0,,0,0,0,,,,0,0,,0,2,12
39,1972,6,1972-10-22,25-294,DAL,@,WAS,L 20-24,14,61,4.36,0,,3,11,3.67,0,0,0,,0,0,0,,,,0,0,,0,0,0
40,1972,7,1972-10-30,25-302,DAL,,DET,W 28-24,20,81,4.05,0,,1,33,33.00,1,0,0,,0,0,0,,,,0,0,,0,1,6
41,1972,8,1972-11-05,25-308,DAL,@,SDG,W 34-28,10,25,2.50,0,,4,32,8.00,0,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0
