
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
1,1987,4,1987-10-11,24-161,PHI,@,DAL,L 22-41,7,24,3.43,0,,5,41,8.20,0,0,0
2,1987,5,1987-10-18,24-168,PHI,@,GNB,L 10-16,7,30,4.29,1,,0,0,,0,1,6
,,,2 Games,,,,,0-2-0,14,54,3.86,1,,5,41,8.20,0,1,6
