
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
1,1988,1,1988-09-04,22-194,NWE,,NYJ,W 28-3,10,41,4.10,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
2,1988,2,1988-09-11,22-201,NWE,@,MIN,L 6-36,7,40,5.71,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
3,1988,3,1988-09-18,22-208,NWE,,BUF,L 14-16,24,81,3.38,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
4,1988,4,1988-09-25,22-215,NWE,@,HOU,L 6-31,8,23,2.88,0,,1,17,17.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
5,1988,5,1988-10-02,22-222,NWE,,IND,W 21-17,16,52,3.25,0,,1,-1,-1.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
6,1988,6,1988-10-09,22-229,NWE,@,GNB,L 3-45,7,21,3.00,0,,1,-5,-5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
7,1988,7,1988-10-16,22-236,NWE,,CIN,W 27-21,16,56,3.50,0,,1,6,6.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
8,1988,8,1988-10-23,22-243,NWE,@,BUF,L 20-23,25,134,5.36,1,,1,16,16.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
9,1988,9,1988-10-30,22-250,NWE,,CHI,W 30-7,35,124,3.54,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
10,1988,10,1988-11-06,22-257,NWE,,MIA,W 21-10,25,104,4.16,1,,3,15,5.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
11,1988,11,1988-11-13,22-264,NWE,@,NYJ,W 14-13,21,87,4.14,1,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,6
12,1988,12,1988-11-20,22-271,NWE,@,MIA,W 6-3,20,88,4.40,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
13,1988,13,1988-11-27,22-278,NWE,@,IND,L 21-24,23,56,2.43,0,,1,8,8.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
14,1988,14,1988-12-04,22-285,NWE,,SEA,W 13-7,31,121,3.90,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
15,1988,15,1988-12-11,22-292,NWE,,TAM,W 10-7,12,10,0.83,0,,2,13,6.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
16,1988,16,1988-12-17,22-298,NWE,@,DEN,L 10-21,17,130,7.65,1,,3,29,9.67,0,0,0,,0,0,0,,,,0,0,,0,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
17,1989,1,1989-09-10,23-199,NWE,@,NYJ,W 27-24,28,89,3.18,1,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,6
18,1989,2,1989-09-17,23-206,NWE,,MIA,L 10-24,9,31,3.44,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
19,1989,5,1989-10-08,23-227,NWE,,HOU,W 23-13,21,59,2.81,1,,1,15,15.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
20,1989,6,1989-10-15,23-234,NWE,@,ATL,L 15-16,19,64,3.37,0,,1,-3,-3.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
21,1989,7,1989-10-22,23-241,NWE,@,SFO,L 20-37,21,63,3.00,0,,1,7,7.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
22,1989,8,1989-10-29,23-248,NWE,@,IND,W 23-20,23,68,2.96,1,,2,18,9.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
23,1989,9,1989-11-05,23-255,NWE,,NYJ,L 26-27,18,86,4.78,1,,1,6,6.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
24,1989,10,1989-11-12,23-262,NWE,,NOR,L 24-28,8,21,2.63,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
25,1989,11,1989-11-19,23-269,NWE,,BUF,W 33-24,23,126,5.48,0,,4,76,19.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
26,1989,12,1989-11-26,23-276,NWE,@,RAI,L 21-24,8,6,0.75,0,,3,22,7.33,0,0,0,,0,0,0,,,,0,0,,0,0,0
27,1989,13,1989-12-03,23-283,NWE,,IND,W 22-16,27,124,4.59,1,,2,27,13.50,0,0,0,,0,0,0,,,,0,0,,0,1,6
28,1989,14,1989-12-10,23-290,NWE,@,MIA,L 10-31,10,20,2.00,1,,4,26,6.50,0,0,0,,0,0,0,,,,0,0,,0,1,6
29,1989,15,1989-12-17,23-297,NWE,@,PIT,L 10-28,14,35,2.50,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
30,1989,16,1989-12-24,23-304,NWE,,RAM,L 20-24,15,41,2.73,1,,2,13,6.50,0,0,0,,0,0,0,,,,0,0,,0,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
31,1990,1,1990-09-09,24-198,NWE,,MIA,L 24-27,18,70,3.89,1,,3,-4,-1.33,0,0,0,,0,0,0,,,,0,0,,0,1,6
32,1990,2,1990-09-16,24-205,NWE,@,IND,W 16-14,25,96,3.84,0,,5,51,10.20,0,0,0,,0,0,0,,,,0,0,,0,0,0
33,1990,3,1990-09-23,24-212,NWE,@,CIN,L 7-41,10,31,3.10,0,,2,29,14.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
34,1990,4,1990-09-30,24-219,NWE,,NYJ,L 13-37,14,79,5.64,0,,1,9,9.00,0,0,1,0.00,0,0,1,0.0,0.00,-45.00,0,0,,0,0,0
35,1990,5,1990-10-07,24-226,NWE,,SEA,L 20-33,14,43,3.07,0,,3,12,4.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
36,1990,6,1990-10-18,24-237,NWE,@,MIA,L 10-17,9,7,0.78,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
37,1990,7,1990-10-28,24-247,NWE,,BUF,L 10-27,19,93,4.89,0,,2,9,4.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
38,1990,8,1990-11-04,24-254,NWE,@,PHI,L 20-48,12,27,2.25,0,,1,-7,-7.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
39,1990,9,1990-11-11,24-261,NWE,,IND,L 10-13,8,64,8.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
40,1990,10,1990-11-18,24-268,NWE,@,BUF,L 0-14,10,22,2.20,0,,2,9,4.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
41,1990,11,1990-11-25,24-275,NWE,@,PHO,L 14-34,11,54,4.91,0,,3,27,9.00,1,0,0,,0,0,0,,,,0,0,,0,1,6
42,1990,12,1990-12-02,24-282,NWE,,KAN,L 7-37,10,33,3.30,0,,1,6,6.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
43,1990,13,1990-12-09,24-289,NWE,@,PIT,L 3-24,11,11,1.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
44,1990,14,1990-12-15,24-295,NWE,,WAS,L 10-25,11,53,4.82,1,,1,43,43.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
45,1990,15,1990-12-23,24-303,NWE,@,NYJ,L 7-42,11,44,4.00,0,,3,12,4.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
