
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ret,Yds,Y/R,TD
1,1971,9,1971-11-14,22-138,CHI,,WAS,W 16-15,1,4,4.00,0,,0,0,,0,0,0,,0
2,1971,10,1971-11-21,22-145,CHI,,DET,L 3-28,2,13,6.50,0,,0,0,,0,0,0,,0
3,1971,12,1971-12-05,22-159,CHI,@,DEN,L 3-6,2,8,4.00,0,,0,0,,0,0,0,,0
4,1971,13,1971-12-12,22-166,CHI,@,GNB,L 10-31,9,20,2.22,0,,2,22,11.00,0,0,0,,0
5,1971,14,1971-12-19,22-173,CHI,,MIN,L 10-27,15,45,3.00,0,,0,0,,0,0,0,,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ret,Yds,Y/R,TD
6,1973,2,1973-09-23,24-086,CHI,,MIN,L 13-22,2,23,11.50,0,,0,0,,0,0,0,,0
7,1973,3,1973-09-30,24-093,CHI,@,DEN,W 33-14,4,3,0.75,0,,0,0,,0,0,0,,0
8,1973,5,1973-10-14,24-107,CHI,@,ATL,L 6-46,1,3,3.00,0,,0,0,,0,1,0,0.00,0
9,1973,8,1973-11-04,24-128,CHI,@,GNB,W 31-17,2,5,2.50,0,,0,0,,0,0,0,,0
10,1973,10,1973-11-18,24-142,CHI,,DET,L 7-30,7,18,2.57,0,,2,11,5.50,0,0,0,,0
11,1973,11,1973-11-25,24-149,CHI,@,MIN,L 13-31,24,75,3.13,0,,0,0,,0,0,0,,0
12,1973,12,1973-12-02,24-156,CHI,,RAM,L 0-26,5,11,2.20,0,,0,0,,0,0,0,,0
13,1973,13,1973-12-09,24-163,CHI,@,DET,L 7-40,2,1,0.50,0,,0,0,,0,0,0,,0
14,1973,14,1973-12-16,24-170,CHI,,GNB,L 0-21,11,52,4.73,0,,1,6,6.00,0,0,0,,0
,,,14 Games,,,,,3-11-0,87,281,3.23,0,,5,39,7.80,0,1,0,0.00,0
