
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,TD,Pts
1,1960,1,1960-10-02,26-314,DET,@,GNB,L 9-28,,3,34,11.33,0,0,0,,0,0,0
2,1960,3,1960-10-16,26-328,DET,@,PHI,L 10-28,,1,4,4.00,0,0,0,,0,0,0
3,1960,8,1960-11-20,26-363,DET,@,CHI,L 7-28,,0,0,,0,3,-1,-0.33,0,0,0
4,1960,12,1960-12-18,27-025,DET,,CHI,W 36-0,,1,13,13.00,0,0,0,,0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,TD,Pts
5,1961,1,1961-09-17,27-298,MIN,,CHI,W 37-13,,4,50,12.50,1,0,0,,0,1,6
6,1961,2,1961-09-24,27-305,MIN,@,DAL,L 7-21,,1,19,19.00,0,0,0,,0,0,0
7,1961,3,1961-10-01,27-312,MIN,@,BAL,L 33-34,,1,18,18.00,0,0,0,,0,0,0
8,1961,4,1961-10-08,27-319,MIN,,DAL,L 0-28,,1,23,23.00,0,0,0,,0,0,0
9,1961,7,1961-10-29,27-340,MIN,@,GNB,L 10-28,,2,36,18.00,0,0,0,,0,0,0
10,1961,8,1961-11-05,27-347,MIN,@,RAM,L 17-31,,1,11,11.00,0,0,0,,0,0,0
11,1961,9,1961-11-12,27-354,MIN,,BAL,W 28-20,,3,76,25.33,1,0,0,,0,1,6
12,1961,10,1961-11-19,27-361,MIN,,DET,L 10-37,,3,60,20.00,0,0,0,,0,0,0
13,1961,11,1961-11-26,28-003,MIN,@,SFO,L 28-38,,4,40,10.00,0,0,0,,0,0,0
14,1961,12,1961-12-03,28-010,MIN,,RAM,W 42-21,,5,60,12.00,0,0,0,,0,0,0
15,1961,13,1961-12-10,28-017,MIN,@,DET,L 7-13,,4,45,11.25,0,0,0,,0,0,0
16,1961,14,1961-12-17,28-024,MIN,@,CHI,L 35-52,,1,6,6.00,0,0,0,,0,0,0
,,,16 Games,,,,,4-12-0,,35,495,14.14,2,3,-1,-0.33,0,2,12
