
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD
1,1996,6,1996-10-06,22-234,OAK,@,NYJ,W 34-13,3,7,2.33,0,0,0,0,,0,0,0,,0
2,1996,16,1996-12-22,22-311,OAK,,SEA,L 21-28,0,0,,0,,,,,,,,,
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD
3,1997,1,1997-08-31,23-197,OAK,@,TEN,L 21-24,0,0,,0,0,0,0,,0,3,75,25.00,0
4,1997,2,1997-09-08,23-205,OAK,,KAN,L 27-28,0,0,,0,1,0,0,,0,2,39,19.50,0
5,1997,3,1997-09-14,23-211,OAK,@,ATL,W 36-31,0,0,,0,0,0,0,,0,0,0,,0
6,1997,4,1997-09-21,23-218,OAK,@,NYJ,L 22-23,0,0,,0,,0,0,,0,0,0,,0
7,1997,5,1997-09-28,23-225,OAK,,STL,W 35-17,0,0,,0,0,0,0,,0,0,0,,0
8,1997,6,1997-10-05,23-232,OAK,,SDG,L 10-25,0,0,,0,0,0,0,,0,1,18,18.00,0
9,1997,7,1997-10-19,23-246,OAK,,DEN,W 28-25,1,3,3.00,0,0,0,0,,0,0,0,,0
10,1997,8,1997-10-26,23-253,OAK,@,SEA,L 34-45,3,2,0.67,0,1,0,0,,0,0,0,,0
11,1997,9,1997-11-02,23-260,OAK,@,CAR,L 14-38,2,16,8.00,0,0,0,0,,0,2,35,17.50,0
12,1997,10,1997-11-09,23-267,OAK,,NOR,L 10-13,0,0,,0,,0,0,,0,0,0,,0
13,1997,11,1997-11-16,23-274,OAK,@,SDG,W 38-13,7,24,3.43,0,0,0,0,,0,0,0,,0
14,1997,12,1997-11-24,23-282,OAK,@,DEN,L 3-31,4,31,7.75,0,0,0,0,,0,0,0,,0
15,1997,13,1997-11-30,23-288,OAK,,MIA,L 16-34,4,30,7.50,0,1,1,9,9.00,0,0,0,,0
16,1997,14,1997-12-07,23-295,OAK,@,KAN,L 0-30,1,3,3.00,0,0,0,0,,0,1,15,15.00,0
17,1997,15,1997-12-14,23-302,OAK,,SEA,L 21-22,0,0,,0,,0,0,,0,0,0,,0
18,1997,16,1997-12-21,23-309,OAK,,JAX,L 9-20,1,11,11.00,0,1,0,0,,0,0,0,,0
,,,18 Games,,,,,5-13-0,26,127,4.88,0,4,1,9,9.00,0,9,182,20.22,0
