
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
1,2004,1,2004-09-12,22-050,MIN,,DAL,W 35-17,1,8,8.00,0,1,1,8,8.00,0,0,0,,0,0,0,,,,1,17,17.00,0,1,1,1.00,0,,0,0,0.0,0,0
2,2004,2,2004-09-20,22-058,MIN,@,PHI,L 16-27,0,0,,0,1,1,6,6.00,0,0,0,,0,0,0,,,,6,123,20.50,0,0,0,,0,,0,0,0.0,0,0
3,2004,4,2004-10-10,22-078,MIN,@,HOU,W 34-28,20,92,4.60,0,14,12,90,7.50,0,0,0,,0,0,0,,,,1,3,3.00,0,0,0,,0,,0,0,0.0,0,0
4,2004,5,2004-10-17,22-085,MIN,@,NOR,W 38-31,15,109,7.27,0,8,7,78,11.14,0,0,1,0.00,0,0,0,39.6,0.00,0.00,3,51,17.00,0,0,0,,0,,0,0,0.0,0,0
5,2004,6,2004-10-24,22-092,MIN,,TEN,W 20-3,20,138,6.90,0,6,5,30,6.00,0,0,0,,0,0,0,,,,1,19,19.00,0,0,0,,0,,0,0,0.0,0,0
6,2004,7,2004-10-31,22-099,MIN,,NYG,L 13-34,8,29,3.63,0,2,1,26,26.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
7,2004,13,2004-12-12,22-141,MIN,,SEA,L 23-27,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,1,30,30.00,0,0,0,,0,,0,0,0.0,0,0
8,2004,14,2004-12-19,22-148,MIN,@,DET,W 28-27,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,3,59,19.67,0,3,27,9.00,0,,0,0,0.0,0,0
9,2004,15,2004-12-24,22-153,MIN,,GNB,L 31-34,1,3,3.00,0,0,0,0,,0,0,0,,0,0,0,,,,2,42,21.00,0,0,0,,0,,0,0,0.0,0,0
10,2004,16,2005-01-02,22-162,MIN,@,WAS,L 18-21,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,2,42,21.00,0,0,0,,0,,0,0,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
11,2005,1,2005-09-11,23-049,MIN,,TAM,L 13-24,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,3,66,22.00,0,0,0,,0,,0,0,0.0,0,0
12,2005,2,2005-09-18,23-056,MIN,@,CIN,L 8-37,8,29,3.63,0,3,2,7,3.50,0,0,0,,0,0,0,,,,1,6,6.00,0,0,0,,0,,0,0,0.0,0,0
13,2005,3,2005-09-25,23-063,MIN,,NOR,W 33-16,23,101,4.39,0,2,1,3,3.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
14,2005,4,2005-10-02,23-070,MIN,@,ATL,L 10-30,14,57,4.07,0,8,6,63,10.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
15,2005,5,2005-10-16,23-084,MIN,@,CHI,L 3-28,14,57,4.07,0,9,5,52,10.40,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
16,2005,6,2005-10-23,23-091,MIN,,GNB,W 23-20,13,45,3.46,0,6,4,60,15.00,1,0,0,,0,0,0,,,,0,0,,0,3,9,3.00,0,,1,6,0.0,0,0
17,2005,7,2005-10-30,23-098,MIN,@,CAR,L 13-38,9,30,3.33,1,1,1,1,1.00,0,0,0,,0,0,0,,,,0,0,,0,1,13,13.00,0,,1,6,0.0,0,0
18,2005,8,2005-11-06,23-105,MIN,,DET,W 27-14,11,49,4.45,0,1,1,26,26.00,0,0,0,,0,0,0,,,,0,0,,0,2,30,15.00,0,,0,0,0.0,0,0
19,2005,9,2005-11-13,23-112,MIN,@,NYG,W 24-21,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,3,87,29.00,1,,1,6,0.0,0,0
20,2005,10,2005-11-21,23-120,MIN,@,GNB,W 20-17,22,122,5.55,0,3,2,16,8.00,0,0,0,,0,0,0,,,,0,0,,0,5,40,8.00,0,,0,0,0.0,0,0
21,2005,11,2005-11-27,23-126,MIN,,CLE,W 24-12,21,67,3.19,0,3,2,9,4.50,0,0,0,,0,0,0,,,,0,0,,0,1,2,2.00,0,,0,0,0.0,0,0
22,2005,12,2005-12-04,23-133,MIN,@,DET,W 21-16,1,-6,-6.00,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,7,7.00,0,,0,0,0.0,0,0
23,2005,13,2005-12-11,23-140,MIN,,STL,W 27-13,1,0,0.00,0,1,1,7,7.00,0,0,0,,0,0,0,,,,0,0,,0,1,0,0.00,0,,0,0,0.0,0,0
24,2005,14,2005-12-18,23-147,MIN,,PIT,L 3-18,2,5,2.50,0,2,2,9,4.50,0,0,0,,0,0,0,,,,0,0,,0,3,41,13.67,0,,0,0,0.0,0,0
25,2005,15,2005-12-25,23-154,MIN,@,BAL,L 23-30,10,49,4.90,0,4,4,42,10.50,0,0,0,,0,0,0,,,,0,0,,0,1,16,16.00,0,,0,0,0.0,0,0
26,2005,16,2006-01-01,23-161,MIN,,CHI,W 34-10,6,57,9.50,0,6,6,44,7.33,1,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
27,2006,1,2006-09-11,24-049,MIN,@,WAS,W 19-16,2,-1,-0.50,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,2,27,13.50,0,,0,0,0.0,0,0
28,2006,2,2006-09-17,24-055,MIN,,CAR,W 16-13,1,11,11.00,0,4,3,13,4.33,0,0,0,,0,0,0,,,,1,25,25.00,0,6,22,3.67,0,,0,0,0.0,0,0
29,2006,3,2006-09-24,24-062,MIN,,CHI,L 16-19,3,23,7.67,0,4,3,18,6.00,0,0,0,,0,0,0,,,,0,0,,0,2,16,8.00,0,,0,0,0.0,0,0
30,2006,4,2006-10-01,24-069,MIN,@,BUF,L 12-17,2,17,8.50,0,2,2,21,10.50,0,0,0,,0,0,0,,,,0,0,,0,1,16,16.00,0,,0,0,0.0,0,0
31,2006,5,2006-10-08,24-076,MIN,,DET,W 26-17,0,0,,0,5,5,38,7.60,0,0,0,,0,0,0,,,,0,0,,0,3,19,6.33,0,,0,0,0.0,0,0
32,2006,6,2006-10-22,24-090,MIN,@,SEA,W 31-13,0,0,,0,2,1,5,5.00,0,1,1,100.00,15,1,0,158.3,15.00,35.00,0,0,,0,4,66,16.50,0,,0,0,0.0,0,0
33,2006,7,2006-10-30,24-098,MIN,,NWE,L 7-31,2,9,4.50,0,7,4,91,22.75,0,0,0,,0,0,0,,,,0,0,,0,2,81,40.50,1,,1,6,0.0,0,0
34,2006,8,2006-11-05,24-104,MIN,@,SFO,L 3-9,1,-1,-1.00,0,2,1,4,4.00,0,0,0,,0,0,0,,,,0,0,,0,2,18,9.00,0,,0,0,0.0,0,0
35,2006,9,2006-11-12,24-111,MIN,,GNB,L 17-23,3,15,5.00,0,8,5,57,11.40,0,0,0,,0,0,0,,,,0,0,,0,3,14,4.67,0,,0,0,0.0,0,0
36,2006,10,2006-11-19,24-118,MIN,@,MIA,L 20-24,1,14,14.00,0,6,5,32,6.40,0,0,0,,0,0,0,,,,0,0,,0,6,68,11.33,0,,0,0,0.0,0,0
37,2006,11,2006-11-26,24-125,MIN,,ARI,W 31-26,2,10,5.00,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
38,2006,12,2006-12-03,24-132,MIN,@,CHI,L 13-23,3,13,4.33,0,5,5,51,10.20,0,0,0,,0,0,0,,,,0,0,,0,3,10,3.33,0,,0,0,0.0,0,0
39,2006,13,2006-12-10,24-139,MIN,@,DET,W 30-20,3,11,3.67,0,4,2,18,9.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
40,2006,14,2006-12-17,24-146,MIN,,NYJ,L 13-26,0,0,,0,5,5,53,10.60,1,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
41,2006,15,2006-12-21,24-150,MIN,@,GNB,L 7-9,0,0,,0,2,2,10,5.00,0,0,0,,0,0,0,,,,0,0,,0,1,-1,-1.00,0,,0,0,0.0,0,0
42,2006,16,2006-12-31,24-160,MIN,,STL,L 21-41,1,10,10.00,0,6,3,57,19.00,0,0,0,,0,0,0,,,,0,0,,0,1,9,9.00,0,,0,0,0.0,0,0
