
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
1,1988,1,1988-09-04,23-146,CHI,,MIA,W 34-7,3,7,2.33,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
2,1988,2,1988-09-11,23-153,CHI,@,IND,W 17-13,0,0,,0,,0,0,,0,,,,,,,,,,0,0,,0,,
3,1988,3,1988-09-18,23-160,CHI,,MIN,L 7-31,1,14,14.00,0,,2,9,4.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
4,1988,4,1988-09-25,23-167,CHI,@,GNB,W 24-6,3,11,3.67,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
5,1988,5,1988-10-02,23-174,CHI,,BUF,W 24-3,6,25,4.17,0,,1,10,10.00,0,0,0,,0,0,0,,,,1,8,8.00,0,0,0
6,1988,6,1988-10-09,23-181,CHI,@,DET,W 24-7,4,15,3.75,0,,3,21,7.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
7,1988,7,1988-10-16,23-188,CHI,,DAL,W 17-7,1,11,11.00,0,,3,26,8.67,0,0,0,,0,0,0,,,,0,0,,0,0,0
8,1988,8,1988-10-24,23-196,CHI,,SFO,W 10-9,5,10,2.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
9,1988,9,1988-10-30,23-202,CHI,@,NWE,L 7-30,1,15,15.00,0,,2,30,15.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
10,1988,10,1988-11-06,23-209,CHI,,TAM,W 28-10,2,4,2.00,0,,1,9,9.00,0,0,0,,0,0,0,,,,1,10,10.00,0,0,0
11,1988,11,1988-11-13,23-216,CHI,@,WAS,W 34-14,3,13,4.33,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
12,1988,12,1988-11-20,23-223,CHI,@,TAM,W 27-15,3,17,5.67,0,,1,40,40.00,1,0,0,,0,0,0,,,,0,0,,0,1,6
13,1988,13,1988-11-27,23-230,CHI,,GNB,W 16-0,6,17,2.83,0,,2,13,6.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
14,1988,14,1988-12-05,23-238,CHI,@,RAM,L 3-23,0,0,,0,,4,35,8.75,0,0,0,,0,0,0,,,,0,0,,0,0,0
15,1988,15,1988-12-11,23-244,CHI,,DET,W 13-12,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,15,15.00,0,0,0
16,1988,16,1988-12-19,23-252,CHI,@,MIN,L 27-28,6,38,6.33,0,,2,43,21.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
17,1989,1,1989-09-10,24-152,CHI,,CIN,W 17-14,4,11,2.75,0,,1,4,4.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
18,1989,2,1989-09-17,24-159,CHI,,MIN,W 38-7,3,-5,-1.67,0,,1,1,1.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
19,1989,3,1989-09-24,24-166,CHI,@,DET,W 47-27,10,73,7.30,1,,3,11,3.67,1,0,0,,0,0,0,,,,0,0,,0,2,12
20,1989,4,1989-10-02,24-174,CHI,,PHI,W 27-13,1,1,1.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
21,1989,5,1989-10-08,24-180,CHI,@,TAM,L 35-42,0,0,,0,,2,8,4.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
22,1989,6,1989-10-15,24-187,CHI,,HOU,L 28-33,4,16,4.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
23,1989,7,1989-10-23,24-195,CHI,@,CLE,L 7-27,10,48,4.80,0,,2,12,6.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
24,1989,8,1989-10-29,24-201,CHI,,RAM,W 20-10,9,33,3.67,1,,4,44,11.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
25,1989,9,1989-11-05,24-208,CHI,@,GNB,L 13-14,8,16,2.00,1,,6,68,11.33,0,0,0,,0,0,0,,,,0,0,,0,1,6
26,1989,10,1989-11-12,24-215,CHI,@,PIT,W 20-0,8,25,3.13,0,,3,31,10.33,1,0,0,,0,0,0,,,,0,0,,0,1,6
27,1989,11,1989-11-19,24-222,CHI,,TAM,L 31-32,4,18,4.50,0,,2,27,13.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
28,1989,12,1989-11-26,24-229,CHI,@,WAS,L 14-38,3,9,3.00,0,,1,6,6.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
29,1989,13,1989-12-03,24-236,CHI,@,MIN,L 16-27,3,23,7.67,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
30,1989,14,1989-12-10,24-243,CHI,,DET,L 17-27,3,17,5.67,1,,3,31,10.33,0,0,0,,0,0,0,,,,0,0,,0,1,6
31,1989,15,1989-12-17,24-250,CHI,,GNB,L 28-40,8,35,4.38,1,,2,11,5.50,1,0,0,,0,0,0,,,,0,0,,0,2,12
32,1989,16,1989-12-24,24-257,CHI,@,SFO,L 0-26,4,7,1.75,0,,2,5,2.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
33,1990,1,1990-09-09,25-151,CHI,,SEA,W 17-0,4,17,4.25,0,,3,33,11.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
34,1990,2,1990-09-16,25-158,CHI,@,GNB,W 31-13,5,19,3.80,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
35,1990,3,1990-09-23,25-165,CHI,,MIN,W 19-16,14,90,6.43,0,,1,12,12.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
36,1990,4,1990-09-30,25-172,CHI,@,RAI,L 10-24,3,9,3.00,0,,3,27,9.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
37,1990,5,1990-10-07,25-179,CHI,,GNB,W 27-13,11,27,2.45,0,,5,51,10.20,0,0,0,,0,0,0,,,,0,0,,0,0,0
38,1990,6,1990-10-14,25-186,CHI,,RAM,W 38-9,7,39,5.57,1,,2,27,13.50,0,0,0,,0,0,0,,,,0,0,,0,1,6
39,1990,7,1990-10-28,25-200,CHI,@,PHO,W 31-21,12,99,8.25,0,,1,6,6.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
40,1990,8,1990-11-04,25-207,CHI,@,TAM,W 26-6,9,78,8.67,1,,4,43,10.75,0,0,0,,0,0,0,,,,0,0,,0,1,6
41,1990,9,1990-11-11,25-214,CHI,,ATL,W 30-24,11,21,1.91,1,,3,25,8.33,0,0,0,,0,0,0,,,,0,0,,0,1,6
42,1990,10,1990-11-18,25-221,CHI,@,DEN,W 16-13,11,48,4.36,1,,6,47,7.83,0,0,0,,0,0,0,,,,0,0,,0,1,6
43,1990,11,1990-11-25,25-228,CHI,@,MIN,L 13-41,8,43,5.38,0,,3,26,8.67,0,0,0,,0,0,0,,,,0,0,,0,0,0
44,1990,12,1990-12-02,25-235,CHI,,DET,W 23-17,14,70,5.00,1,,7,50,7.14,0,0,0,,0,0,0,,,,0,0,,0,1,6
45,1990,13,1990-12-09,25-242,CHI,@,WAS,L 9-10,9,23,2.56,0,,2,11,5.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
46,1990,14,1990-12-16,25-249,CHI,@,DET,L 21-38,4,15,3.75,1,,2,1,0.50,0,0,0,,0,0,0,,,,0,0,,0,1,6
