
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,TD,Pts
1,1992,5,1992-10-04,23-327,TAM,,IND,L 14-24,1,1,11,11.00,0,0,0,,0,0,0
2,1992,6,1992-10-18,23-341,TAM,@,CHI,L 14-31,2,0,0,,0,0,0,,0,,
3,1992,7,1992-10-25,23-348,TAM,,DET,L 7-38,4,2,25,12.50,0,2,18,9.00,0,0,0
4,1992,8,1992-11-01,23-355,TAM,@,NOR,L 21-23,1,1,9,9.00,0,1,5,5.00,0,0,0
5,1992,9,1992-11-08,23-362,TAM,,MIN,L 7-35,6,4,36,9.00,0,0,0,,0,0,0
6,1992,10,1992-11-15,24-003,TAM,,CHI,W 20-17,2,2,1,0.50,0,1,1,1.00,0,0,0
7,1992,11,1992-11-22,24-010,TAM,@,SDG,L 14-29,5,4,24,6.00,0,0,0,,0,0,0
8,1992,12,1992-11-29,24-017,TAM,@,GNB,L 14-19,2,1,15,15.00,1,1,3,3.00,0,1,6
9,1992,13,1992-12-06,24-024,TAM,,RAM,L 27-31,3,3,10,3.33,0,3,9,3.00,0,0,0
10,1992,14,1992-12-13,24-031,TAM,,ATL,L 7-35,4,4,30,7.50,0,3,36,12.00,0,0,0
11,1992,15,1992-12-19,24-037,TAM,@,SFO,L 14-21,3,2,55,27.50,1,1,2,2.00,0,1,6
12,1992,16,1992-12-27,24-045,TAM,@,PHO,W 7-3,4,3,42,14.00,0,2,7,3.50,0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,TD,Pts
13,1993,1,1993-09-05,24-297,TAM,,KAN,L 3-27,4,4,17,4.25,0,0,0,,0,0,0
14,1993,2,1993-09-12,24-304,TAM,@,NYG,L 7-23,3,3,6,2.00,0,0,0,,0,0,0
15,1993,3,1993-09-26,24-318,TAM,@,CHI,L 17-47,5,1,3,3.00,1,2,6,3.00,0,1,6
16,1993,8,1993-11-07,24-360,TAM,@,DET,L 0-23,1,0,0,,0,0,0,,0,,
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,TD,Pts
17,1994,1,1994-09-04,25-296,TAM,@,CHI,L 9-21,4,4,42,10.50,0,2,-5,-2.50,0,0,0
18,1994,2,1994-09-11,25-303,TAM,,IND,W 24-10,3,2,8,4.00,0,2,3,1.50,0,0,0
19,1994,5,1994-10-02,25-324,TAM,,DET,W 24-14,1,0,0,,0,3,12,4.00,0,0,0
20,1994,6,1994-10-09,25-331,TAM,@,ATL,L 13-34,4,4,27,6.75,0,0,0,,0,0,0
21,1994,7,1994-10-23,25-345,TAM,@,SFO,L 16-41,3,3,10,3.33,0,5,23,4.60,0,0,0
22,1994,8,1994-10-30,25-352,TAM,,MIN,L 13-36,2,2,8,4.00,0,2,6,3.00,0,0,0
23,1994,9,1994-11-06,25-359,TAM,,CHI,L 6-20,3,2,27,13.50,0,1,3,3.00,0,0,0
24,1994,10,1994-11-13,26-001,TAM,@,DET,L 9-14,2,1,6,6.00,0,1,2,2.00,0,0,0
25,1994,11,1994-11-20,26-008,TAM,@,SEA,L 21-22,1,1,3,3.00,0,1,0,0.00,0,0,0
26,1994,12,1994-11-27,26-015,TAM,@,MIN,W 20-17,2,1,4,4.00,0,2,3,1.50,0,0,0
27,1994,13,1994-12-04,26-022,TAM,,WAS,W 26-21,5,3,28,9.33,1,1,3,3.00,0,1,6
28,1994,14,1994-12-11,26-029,TAM,,RAM,W 24-14,2,0,0,,0,0,0,,0,,
29,1994,15,1994-12-18,26-036,TAM,@,WAS,W 17-14,5,3,16,5.33,0,0,0,,0,0,0
30,1994,16,1994-12-24,26-042,TAM,,GNB,L 19-34,4,3,14,4.67,0,1,8,8.00,0,0,0
,,,30 Games,,,,,8-22-0,91,64,477,7.45,4,37,145,3.92,0,4,24
