
16,1965,12,1965-12-05,23-306,PHI,,DAL,L 19-21,4,2,0.50,0,,1,24,24.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
17,1965,13,1965-12-12,23-313,PHI,@,PIT,W 47-13,5,20,4.00,1,,1,6,6.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
18,1966,1,1966-09-11,24-221,PHI,@,STL,L 13-16,16,65,4.06,0,,2,33,16.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
19,1966,2,1966-09-18,24-228,PHI,,ATL,W 23-10,16,114,7.13,1,,3,25,8.33,0,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0,,0,1,6
20,1966,3,1966-09-25,24-235,PHI,,NYG,W 35-17,2,2,1.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
21,1966,4,1966-10-02,24-242,PHI,,STL,L 10-41,1,-1,-1.00,0,,2,26,13.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
22,1966,5,1966-10-09,24-249,PHI,@,DAL,L 7-56,7,25,3.57,0,,4,15,3.75,0,1,1,100.00,15,0,0,118.7,15.00,15.00,0,0,,0,0,0,,0,0,0
23,1966,6,1966-10-16,24-256,PHI,@,PIT,W 31-14,2,2,1.00,0,,1,8,8.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
24,1966,13,1966-12-11,24-312,PHI,,CLE,W 33-21,6,30,5.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
25,1966,14,1966-12-18,24-319,PHI,@,WAS,W 37-28,2,2,1.00,0,,0,0,,0,1,1,100.00,36,0,0,118.7,36.00,36.00,0,0,,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
26,1967,1,1967-09-17,25-227,PHI,,WAS,W 35-24,13,75,5.77,0,,3,24,8.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
27,1967,2,1967-09-24,25-234,PHI,,BAL,L 6-38,6,20,3.33,0,,6,51,8.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
28,1967,3,1967-10-01,25-241,PHI,,PIT,W 34-24,13,18,1.38,0,,2,11,5.50,1,1,1,100.00,26,0,0,118.7,26.00,26.00,0,0,,0,0,0,,0,1,6
29,1967,4,1967-10-08,25-248,PHI,@,ATL,W 38-7,15,55,3.67,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
30,1967,5,1967-10-15,25-255,PHI,,SFO,L 27-28,5,8,1.60,0,,2,12,6.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
31,1967,6,1967-10-22,25-262,PHI,@,STL,L 14-48,7,29,4.14,0,,1,8,8.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
32,1967,7,1967-10-29,25-269,PHI,,DAL,W 21-14,12,54,4.50,1,,6,42,7.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
33,1967,8,1967-11-05,25-276,PHI,@,NOR,L 24-31,6,12,2.00,0,,1,10,10.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
34,1967,10,1967-11-19,25-290,PHI,,NOR,W 48-21,6,15,2.50,0,,1,15,15.00,1,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
35,1967,12,1967-12-03,25-304,PHI,@,WAS,T 35-35,7,8,1.14,0,,1,11,11.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
36,1967,13,1967-12-10,25-311,PHI,@,DAL,L 17-38,3,-6,-2.00,0,,1,19,19.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
37,1967,14,1967-12-17,25-318,PHI,,CLE,W 28-24,8,48,6.00,1,,2,-2,-1.00,1,0,0,,0,0,0,,,,0,0,,0,0,0,,0,2,12
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
38,1968,1,1968-09-15,26-226,PHI,@,GNB,L 13-30,8,43,5.38,0,,2,17,8.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
39,1968,2,1968-09-22,26-233,PHI,,NYG,L 25-34,9,74,8.22,0,,1,23,23.00,1,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
40,1968,3,1968-09-29,26-240,PHI,,DAL,L 13-45,6,2,0.33,0,,2,9,4.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
41,1968,4,1968-10-06,26-247,PHI,@,WAS,L 14-17,9,17,1.89,0,,2,18,9.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
42,1968,7,1968-10-27,26-268,PHI,@,PIT,L 3-6,10,15,1.50,0,,3,24,8.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
43,1968,9,1968-11-10,26-282,PHI,,WAS,L 10-16,5,11,2.20,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
44,1968,12,1968-11-28,26-300,PHI,@,DET,W 12-0,9,15,1.67,0,,1,-1,-1.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
45,1968,13,1968-12-08,26-310,PHI,,NOR,W 29-17,7,29,4.14,0,,1,10,10.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
46,1968,14,1968-12-15,26-317,PHI,,MIN,L 17-24,6,29,4.83,0,,5,47,9.40,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
47,1969,5,1969-10-19,27-259,RAM,,GNB,W 34-21,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,2,21,10.50,0,0,0,,0,0,0
48,1969,7,1969-11-02,27-273,RAM,@,ATL,W 38-6,1,1,1.00,0,,0,0,,0,0,0,,0,0,0,,,,1,24,24.00,0,0,0,,0,0,0
49,1969,12,1969-12-07,27-308,RAM,,MIN,L 13-20,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,25,25.00,0,0,0,,0,0,0
,,,49 Games,,,,,22-26-1,245,873,3.56,4,,63,554,8.79,4,3,4,75.00,77,0,0,116.7,19.25,19.25,20,458,22.90,0,6,26,4.33,0,8,48
