
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD
1,2001,1,2001-09-09,23-293,DET,@,GNB,L 6-28,0,,,,,,,,,,,,
2,2001,2,2001-09-23,23-307,DET,@,CLE,L 14-24,,,,,,,,,,,,,
3,2001,5,2001-10-21,23-335,DET,,TEN,L 24-27,0,,,,,,,,,,,,
4,2001,6,2001-10-28,23-342,DET,,CIN,L 27-31,0,,,,,,,,,,,,
5,2001,7,2001-11-04,23-349,DET,@,SFO,L 13-21,1,,,,,,,,,,,,
6,2001,8,2001-11-11,23-356,DET,,TAM,L 17-20,2,,,,,,,,,,,,
7,2001,9,2001-11-18,23-363,DET,@,ARI,L 38-45,0,,,,,,,,,,,,
8,2001,10,2001-11-22,24-002,DET,,GNB,L 27-29,1,1,15,15.00,0,0,0,,0,0,0,,0
9,2001,11,2001-12-02,24-012,DET,@,CHI,L 10-13,5,3,26,8.67,0,0,0,,0,0,0,,0
10,2001,12,2001-12-09,24-019,DET,@,TAM,L 12-15,,,,,,,,,,,,,
11,2001,13,2001-12-16,24-026,DET,,MIN,W 27-24,0,,,,,,,,,,,,
12,2001,14,2001-12-23,24-033,DET,@,PIT,L 14-47,0,,,,,,,,,,,,
13,2001,15,2001-12-30,24-040,DET,,CHI,L 0-24,,,,,,,,,,,,,
14,2001,16,2002-01-06,24-047,DET,,DAL,W 15-10,1,1,20,20.00,0,0,0,,0,0,0,,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD
15,2002,1,2002-09-08,24-292,DET,@,MIA,L 21-49,,,,,,,,,,,,,
16,2002,2,2002-09-15,24-299,DET,@,CAR,L 7-31,0,0,0,,0,1,0,0.00,0,0,0,,0
17,2002,3,2002-09-22,24-306,DET,,GNB,L 31-37,0,,,,,,,,,,,,
18,2002,4,2002-09-29,24-313,DET,,NOR,W 26-21,,,,,,,,,,,,,
19,2002,5,2002-10-13,24-327,DET,@,MIN,L 24-31,0,,,,,,,,,,,,
20,2002,6,2002-10-20,24-334,DET,,CHI,W 23-20,,,,,,,,,,,,,
