
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Sk,Tkl,Ast
1,2009,14,2009-12-17,24-268,JAX,,IND,L 31-35,2,,,,,,,,,,,,,,,
2,2009,15,2009-12-27,24-278,JAX,@,NWE,L 7-35,,0,0,,0,0,0,,0,0,0,,0,0.0,0,1
3,2009,16,2010-01-03,24-285,JAX,@,CLE,L 17-23,1,,,,,,,,,,,,,,,
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Sk,Tkl,Ast
4,2010,5,2010-10-10,25-200,JAX,@,BUF,W 36-26,,,,,,,,,,,,,,,,
5,2010,14,2010-12-19,25-270,JAX,@,IND,L 24-34,,,,,,,,,,,,,,,,
6,2010,15,2010-12-26,25-277,JAX,,WAS,L 17-20,3,1,15,15.00,0,0,0,,0,1,5,5.00,0,0.0,0,0
7,2010,16,2011-01-02,25-284,JAX,@,HOU,L 17-34,,,,,,,,,,,,,,,,
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Sk,Tkl,Ast
8,2011,1,2011-09-11,26-171,JAX,,TEN,W 16-14,1,0,0,,0,0,0,,0,0,0,,0,0.0,0,0
9,2011,2,2011-09-18,26-178,JAX,@,NYJ,L 3-32,0,0,0,,0,1,4,4.00,0,0,0,,0,0.0,0,2
10,2011,3,2011-09-25,26-185,JAX,@,CAR,L 10-16,0,0,0,,0,0,0,,0,0,0,,0,0.0,0,0
11,2011,4,2011-10-02,26-192,JAX,,NOR,L 10-23,1,1,2,2.00,0,0,0,,0,0,0,,0,0.0,0,0
12,2011,5,2011-10-09,26-199,JAX,,CIN,L 20-30,1,1,4,4.00,0,0,0,,0,0,0,,0,0.0,0,0
13,2011,6,2011-10-16,26-206,JAX,@,PIT,L 13-17,,0,0,,0,0,0,,0,0,0,,0,0.0,0,1
14,2011,7,2011-10-24,26-214,JAX,,BAL,W 12-7,,,,,,,,,,,,,,,,
15,2011,11,2011-11-27,26-248,JAX,,HOU,L 13-20,,,,,,,,,,,,,,,,
16,2011,12,2011-12-05,26-256,JAX,,SDG,L 14-38,,,,,,,,,,,,,,,,
17,2011,13,2011-12-11,26-262,JAX,,TAM,W 41-14,1,0,0,,0,1,10,10.00,0,0,0,,0,0.0,0,0
18,2011,14,2011-12-15,26-266,JAX,@,ATL,L 14-41,,,,,,,,,,,,,,,,
19,2011,15,2011-12-24,26-275,JAX,@,TEN,L 17-23,1,0,0,,0,0,0,,0,0,0,,0,0.0,0,0
20,2011,16,2012-01-01,26-283,JAX,,IND,W 19-13,0,0,0,,0,0,0,,0,0,0,,0,0.0,0,0
,,,20 Games,,,,,5-15-0,11,3,21,7.00,0,2,14,7.00,0,1,5,5.00,0,0.0,0,4
