
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,XPM,XPA,XP%,FGM,FGA,FG%,TD,Pts
1,1960,1,1960-09-24,28-017,DAL,,PIT,L 28-35,,1,15,15.00,0,0,0,,0,,,,,,,0,0
2,1960,3,1960-10-09,28-032,DAL,@,WAS,L 14-26,,1,1,1.00,1,0,0,,0,,,,,,,1,6
3,1960,4,1960-10-16,28-039,DAL,,CLE,L 7-48,,0,0,,0,1,4,4.00,0,,,,,,,0,0
4,1960,7,1960-11-06,28-060,DAL,,RAM,L 13-38,,2,22,11.00,0,0,0,,0,,,,,,,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,XPM,XPA,XP%,FGM,FGA,FG%,TD,Pts
5,1961,1,1961-09-17,29-010,DAL,,PIT,W 27-24,,3,35,11.67,1,0,0,,0,,,,,,,1,6
6,1961,2,1961-09-24,29-017,DAL,,MIN,W 21-7,,1,15,15.00,0,0,0,,0,,,,,,,0,0
7,1961,3,1961-10-01,29-024,DAL,@,CLE,L 7-25,,1,23,23.00,0,0,0,,0,,,,,,,0,0
8,1961,4,1961-10-08,29-031,DAL,@,MIN,W 28-0,,2,28,14.00,0,0,0,,0,,,,,,,0,0
9,1961,5,1961-10-15,29-038,DAL,,NYG,L 10-31,,2,26,13.00,0,0,0,,0,,,,,,,0,0
10,1961,6,1961-10-22,29-045,DAL,,PHI,L 7-43,,4,77,19.25,0,0,0,,0,,,,,,,0,0
11,1961,7,1961-10-29,29-052,DAL,@,NYG,W 17-16,,4,66,16.50,1,0,0,,0,,,,,,,1,6
12,1961,8,1961-11-05,29-059,DAL,,STL,L 17-31,,,,,,,,,,,,,,,,,
13,1961,9,1961-11-12,29-066,DAL,@,PIT,L 7-37,,1,11,11.00,0,0,0,,0,,,,,,,0,0
14,1961,10,1961-11-19,29-073,DAL,,WAS,T 28-28,,5,74,14.80,1,0,0,,0,4,4,100.0,,2,0.0,1,10
15,1961,11,1961-11-26,29-080,DAL,@,PHI,L 13-35,,1,10,10.00,0,0,0,,0,1,1,100.0,2,2,100.0,0,7
16,1961,12,1961-12-03,29-087,DAL,,CLE,L 17-38,,1,2,2.00,0,0,0,,0,1,1,100.0,1,1,100.0,0,4
17,1961,13,1961-12-10,29-094,DAL,@,STL,L 13-31,,0,0,,0,0,0,,0,1,1,100.0,2,2,100.0,0,7
18,1961,14,1961-12-17,29-101,DAL,@,WAS,L 24-34,,1,10,10.00,0,0,0,,0,3,3,100.0,1,2,50.0,0,6
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,XPM,XPA,XP%,FGM,FGA,FG%,TD,Pts
19,1962,1,1962-09-16,30-009,BAL,,RAM,W 30-27,,0,0,,0,0,0,,0,2,2,100.0,1,2,50.0,0,5
20,1962,2,1962-09-23,30-016,BAL,@,MIN,W 34-7,,2,28,14.00,0,0,0,,0,4,4,100.0,2,2,100.0,0,10
21,1962,3,1962-09-30,30-023,BAL,,DET,L 20-29,,0,0,,0,0,0,,0,2,2,100.0,2,3,66.7,0,8
22,1962,4,1962-10-07,30-030,BAL,,SFO,L 13-21,,1,16,16.00,0,0,0,,0,1,2,50.0,,1,0.0,0,1
23,1962,5,1962-10-14,30-037,BAL,@,CLE,W 36-14,,1,4,4.00,1,0,0,,0,2,2,100.0,,,,1,8
24,1962,6,1962-10-21,30-044,BAL,@,CHI,L 15-35,,3,41,13.67,0,0,0,,0,1,2,50.0,,2,0.0,0,1
25,1962,7,1962-10-28,30-051,BAL,,GNB,L 6-17,,2,25,12.50,0,0,0,,0,,,,2,4,50.0,0,6
26,1962,8,1962-11-04,30-058,BAL,@,SFO,W 22-3,,0,0,,0,0,0,,0,2,2,100.0,2,5,40.0,0,8
27,1962,9,1962-11-11,30-065,BAL,@,RAM,W 14-2,,1,11,11.00,0,0,0,,0,2,2,100.0,,,,0,2
28,1962,10,1962-11-18,30-072,BAL,@,GNB,L 13-17,,0,0,,0,0,0,,0,1,1,100.0,2,2,100.0,0,7
29,1962,11,1962-11-25,30-079,BAL,,CHI,L 0-57,,0,0,,0,0,0,,0,,,,,2,0.0,0,0
30,1962,12,1962-12-02,30-086,BAL,@,DET,L 14-21,,0,0,,0,0,0,,0,,,,,,,0,0
31,1962,13,1962-12-08,30-092,BAL,,WAS,W 34-21,,5,75,15.00,1,0,0,,0,2,3,66.7,,1,0.0,1,8
32,1962,14,1962-12-16,30-100,BAL,,MIN,W 42-17,,0,0,,0,0,0,,0,6,6,100.0,,1,0.0,0,6
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,XPM,XPA,XP%,FGM,FGA,FG%,TD,Pts
33,1963,12,1963-12-01,31-085,BAL,@,WAS,W 36-20,,0,0,,0,1,0,0.00,0,,,,,,,0,0
,,,33 Games,,,,,12-20-1,,45,615,13.67,6,2,4,2.00,0,35,38,92.1,17,34,50.0,6,122
