
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
1,1975,1,1975-09-22,22-254,MIA,,OAK,L 21-31,,0,0,,0,0,0,,0,0,0,,0,0,0,,,,3,56,18.67,0,4,35,8.75,0,0,0
2,1975,2,1975-09-28,22-260,MIA,@,NWE,W 22-14,,0,0,,0,0,0,,0,0,0,,0,0,0,,,,1,22,22.00,0,1,46,46.00,0,0,0
3,1975,3,1975-10-05,22-267,MIA,@,GNB,W 31-7,,1,58,58.00,1,1,34,34.00,0,0,0,,0,0,0,,,,0,0,,0,2,19,9.50,0,1,6
4,1975,4,1975-10-12,22-274,MIA,,PHI,W 24-16,,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,,,1,28,28.00,0,5,26,5.20,0,0,0
5,1975,5,1975-10-19,22-281,MIA,@,NYJ,W 43-0,,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,,,1,23,23.00,0,2,10,5.00,0,0,0
6,1975,6,1975-10-26,22-288,MIA,@,BUF,W 35-30,,5,61,12.20,0,0,0,,0,0,0,,0,0,0,,,,2,20,10.00,0,2,12,6.00,0,0,0
7,1975,7,1975-11-02,22-295,MIA,@,CHI,W 46-13,,1,58,58.00,1,0,0,,0,0,0,,0,0,0,,,,2,31,15.50,0,2,38,19.00,0,1,6
8,1975,8,1975-11-09,22-302,MIA,,NYJ,W 27-7,,1,14,14.00,0,1,6,6.00,0,0,0,,0,0,0,,,,1,22,22.00,0,1,50,50.00,1,1,6
9,1975,9,1975-11-16,22-309,MIA,@,HOU,L 19-20,,3,24,8.00,0,1,35,35.00,0,0,0,,0,0,0,,,,3,68,22.67,0,2,8,4.00,0,0,0
10,1975,10,1975-11-23,22-316,MIA,,BAL,L 17-33,,1,16,16.00,0,0,0,,0,0,0,,0,0,0,,,,3,78,26.00,0,1,3,3.00,0,0,0
11,1975,11,1975-12-01,22-324,MIA,,NWE,W 20-7,,2,11,5.50,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,3,60,20.00,0,0,0
12,1975,12,1975-12-07,22-330,MIA,,BUF,W 31-21,,3,17,5.67,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,13,13.00,0,0,0
13,1975,13,1975-12-14,22-337,MIA,@,BAL,L 7-10,,1,17,17.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
14,1975,14,1975-12-20,22-343,MIA,,DEN,W 14-13,,2,45,22.50,0,1,12,12.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
15,1976,6,1976-10-17,23-280,MIA,,KAN,L 17-20,,2,11,5.50,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
16,1976,7,1976-10-24,23-287,MIA,@,TAM,W 23-20,,1,19,19.00,0,1,0,0.00,0,0,0,,0,0,0,,,,0,0,,0,1,8,8.00,0,0,0
17,1976,8,1976-10-31,23-294,MIA,,NWE,W 10-3,,2,38,19.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,3,30,10.00,0,0,0
18,1976,9,1976-11-07,23-301,MIA,@,NYJ,W 27-7,,3,46,15.33,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,3,53,17.67,0,0,0
19,1976,10,1976-11-14,23-308,MIA,@,PIT,L 3-14,,2,49,24.50,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
