
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
1,1991,1,1991-09-01,24-132,KAN,,ATL,W 14-3,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,,
2,1991,2,1991-09-08,24-139,KAN,,NOR,L 10-17,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,17,17.00,0,0,0
3,1991,3,1991-09-16,24-147,KAN,@,HOU,L 7-17,3,15,5.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
4,1991,4,1991-09-22,24-153,KAN,,SEA,W 20-13,0,0,,0,,2,26,13.00,1,0,0,,0,0,0,,,,2,48,24.00,0,1,6
5,1991,5,1991-09-29,24-160,KAN,@,SDG,W 14-13,1,4,4.00,0,,1,14,14.00,0,0,0,,0,0,0,,,,3,106,35.33,0,0,0
6,1991,6,1991-10-07,24-168,KAN,,BUF,W 33-6,20,103,5.15,0,,0,0,,0,0,0,,0,0,0,,,,1,38,38.00,0,0,0
7,1991,7,1991-10-13,24-174,KAN,,MIA,W 42-7,11,37,3.36,0,,0,0,,0,0,0,,0,0,0,,,,1,17,17.00,0,0,0
8,1991,8,1991-10-20,24-181,KAN,@,DEN,L 16-19,14,84,6.00,1,,2,29,14.50,0,0,1,0.00,0,0,0,39.6,0.00,0.00,3,71,23.67,0,1,6
9,1991,9,1991-10-28,24-189,KAN,,RAI,W 24-21,12,53,4.42,0,,2,7,3.50,0,0,0,,0,0,0,,,,5,85,17.00,0,0,0
10,1991,10,1991-11-10,24-202,KAN,@,RAM,W 27-20,7,42,6.00,0,,0,0,,0,0,0,,0,0,0,,,,1,19,19.00,0,0,0
11,1991,11,1991-11-17,24-209,KAN,,DEN,L 20-24,10,39,3.90,0,,4,30,7.50,0,0,0,,0,0,0,,,,5,93,18.60,0,0,0
12,1991,13,1991-12-01,24-223,KAN,@,SEA,W 19-6,9,29,3.22,0,,0,0,,0,0,0,,0,0,0,,,,2,30,15.00,0,0,0
13,1991,14,1991-12-08,24-230,KAN,,SDG,W 20-17,8,39,4.88,0,,4,32,8.00,1,0,0,,0,0,0,,,,0,0,,0,1,6
14,1991,15,1991-12-14,24-236,KAN,@,SFO,L 14-28,2,2,1.00,0,,1,9,9.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
15,1992,1,1992-09-06,25-137,KAN,@,SDG,W 24-10,5,9,1.80,0,2,1,8,8.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
16,1992,2,1992-09-13,25-144,KAN,,SEA,W 26-7,2,1,0.50,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
17,1992,5,1992-10-04,25-165,KAN,@,DEN,L 19-20,1,-4,-4.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
18,1992,6,1992-10-11,25-172,KAN,,PHI,W 24-17,0,0,,0,1,1,0,0.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
19,1992,7,1992-10-18,25-179,KAN,@,DAL,L 10-17,6,28,4.67,0,,0,0,,0,0,0,,0,0,0,,,,1,18,18.00,0,0,0
20,1992,8,1992-10-25,25-186,KAN,,PIT,L 3-27,3,12,4.00,0,1,0,0,,0,0,0,,0,0,0,,,,3,59,19.67,0,0,0
21,1992,9,1992-11-08,25-200,KAN,,SDG,W 16-14,6,24,4.00,0,,0,0,,0,0,0,,0,0,0,,,,2,50,25.00,0,0,0
22,1992,10,1992-11-15,25-207,KAN,,WAS,W 35-16,19,88,4.63,1,,0,0,,0,0,0,,0,0,0,,,,3,50,16.67,0,1,6
23,1992,11,1992-11-22,25-214,KAN,@,SEA,W 24-14,3,11,3.67,0,1,1,2,2.00,0,0,0,,0,0,0,,,,2,56,28.00,0,0,0
24,1992,12,1992-11-29,25-221,KAN,@,NYJ,W 23-7,15,42,2.80,0,,0,0,,0,0,0,,0,0,0,,,,1,13,13.00,0,0,0
25,1992,13,1992-12-06,25-228,KAN,@,RAI,L 7-28,1,-1,-1.00,0,,0,0,,0,0,0,,0,0,0,,,,2,45,22.50,0,0,0
26,1992,14,1992-12-13,25-235,KAN,,NWE,W 27-20,1,2,2.00,0,,0,0,,0,0,0,,0,0,0,,,,3,60,20.00,0,0,0
27,1992,15,1992-12-19,25-241,KAN,@,NYG,L 21-35,2,4,2.00,0,1,1,2,2.00,0,0,0,,0,0,0,,,,4,54,13.50,0,0,0
28,1992,16,1992-12-27,25-249,KAN,,DEN,W 42-20,14,46,3.29,0,1,1,12,12.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
29,1993,1,1993-09-05,26-136,KAN,@,TAM,W 27-3,11,28,2.55,0,2,2,14,7.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
30,1993,2,1993-09-12,26-143,KAN,@,HOU,L 0-30,5,12,2.40,0,4,3,12,4.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
31,1993,3,1993-09-20,26-151,KAN,,DEN,W 15-7,4,24,6.00,0,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
32,1993,4,1993-10-03,26-164,KAN,,RAI,W 24-9,13,56,4.31,0,1,1,14,14.00,0,0,0,,0,0,0,,,,1,12,12.00,0,0,0
33,1993,5,1993-10-10,26-171,KAN,,CIN,W 17-15,3,9,3.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
34,1993,7,1993-10-31,26-192,KAN,@,MIA,L 10-30,6,20,3.33,0,1,1,2,2.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
35,1993,13,1993-12-12,26-234,KAN,@,DEN,L 21-27,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,2,41,20.50,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
36,1994,1,1994-09-05,27-136,RAI,@,SFO,L 14-44,4,8,2.00,0,1,1,7,7.00,0,0,0,,0,0,0,,,,3,56,18.67,0,0,0
37,1994,2,1994-09-11,27-142,RAI,,SEA,L 9-38,5,30,6.00,0,4,2,20,10.00,0,0,0,,0,0,0,,,,2,30,15.00,0,0,0
38,1994,3,1994-09-18,27-149,RAI,@,DEN,W 48-16,13,28,2.15,1,2,1,5,5.00,1,0,0,,0,0,0,,,,2,46,23.00,0,2,12
39,1994,4,1994-09-25,27-156,RAI,,SDG,L 24-26,11,24,2.18,0,5,5,48,9.60,0,0,0,,0,0,0,,,,1,21,21.00,0,0,0
40,1994,5,1994-10-09,27-170,RAI,@,NWE,W 21-17,17,65,3.82,0,3,3,41,13.67,1,0,0,,0,0,0,,,,0,0,,0,1,6
41,1994,6,1994-10-16,27-177,RAI,@,MIA,L 17-20,16,72,4.50,0,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
42,1994,7,1994-10-23,27-184,RAI,,ATL,W 30-17,27,107,3.96,1,11,8,43,5.38,0,0,0,,0,0,0,,,,0,0,,0,1,6
