
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
1,1987,3,1987-10-04,22-102,CHI,@,PHI,W 35-3,6,24,4.00,0,,3,31,10.33,1,1,6
2,1987,4,1987-10-11,22-109,CHI,,MIN,W 27-7,13,67,5.15,0,,1,17,17.00,0,0,0
3,1987,5,1987-10-18,22-116,CHI,,NOR,L 17-19,15,37,2.47,0,,1,3,3.00,0,0,0
,,,3 Games,,,,,2-1-0,34,128,3.76,0,,5,51,10.20,1,1,6
