
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
1,1967,3,1967-10-01,21-260,GNB,,ATL,W 23-0,2,11,5.50,0,,0,0,,0,0,0,,0,0,0,,0,0,0
2,1967,7,1967-10-30,21-289,GNB,@,STL,W 31-23,0,0,,0,,0,0,,0,3,151,50.33,1,0,0,,0,1,6
3,1967,8,1967-11-05,21-295,GNB,@,BAL,L 10-13,0,0,,0,,0,0,,0,1,17,17.00,0,0,0,,0,0,0
4,1967,9,1967-11-12,21-302,GNB,,CLE,W 55-7,4,43,10.75,0,,0,0,,0,2,172,86.00,2,0,0,,0,2,12
5,1967,11,1967-11-26,21-316,GNB,@,CHI,W 17-13,0,0,,0,,0,0,,0,3,101,33.67,0,0,0,,0,0,0
6,1967,12,1967-12-03,21-323,GNB,@,MIN,W 30-27,7,35,5.00,0,,0,0,,0,3,64,21.33,0,0,0,,0,0,0
7,1967,13,1967-12-09,21-329,GNB,@,RAM,L 24-27,12,26,2.17,0,,1,14,14.00,0,2,120,60.00,1,0,0,,0,1,6
8,1967,14,1967-12-17,21-337,GNB,,PIT,L 17-24,10,73,7.30,1,,4,66,16.50,1,4,114,28.50,0,0,0,,0,2,12
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
9,1968,1,1968-09-15,22-245,GNB,,PHI,W 30-13,3,11,3.67,0,,0,0,,0,1,32,32.00,0,0,0,,0,0,0
10,1968,2,1968-09-22,22-252,GNB,,MIN,L 13-26,5,13,2.60,0,,1,9,9.00,0,2,47,23.50,0,0,0,,0,0,0
11,1968,3,1968-09-29,22-259,GNB,,DET,L 17-23,0,0,,0,,0,0,,0,3,66,22.00,0,0,0,,0,0,0
12,1968,4,1968-10-06,22-266,GNB,@,ATL,W 38-7,7,4,0.57,0,,3,28,9.33,0,2,83,41.50,0,0,0,,0,0,0
13,1968,5,1968-10-13,22-273,GNB,,RAM,L 14-16,5,11,2.20,0,,1,11,11.00,0,1,18,18.00,0,0,0,,0,0,0
14,1968,6,1968-10-20,22-280,GNB,@,DET,T 14-14,5,11,2.20,0,,0,0,,0,1,21,21.00,0,0,0,,0,0,0
15,1968,7,1968-10-28,22-288,GNB,@,DAL,W 28-17,1,2,2.00,0,,0,0,,0,4,85,21.25,0,0,0,,0,0,0
16,1968,8,1968-11-03,22-294,GNB,,CHI,L 10-13,2,4,2.00,0,,0,0,,0,3,53,17.67,0,0,0,,0,0,0
17,1968,9,1968-11-10,22-301,GNB,@,MIN,L 10-14,1,1,1.00,0,,0,0,,0,2,55,27.50,0,0,0,,0,0,0
18,1968,10,1968-11-17,22-308,GNB,,NOR,W 29-7,0,0,,0,,0,0,,0,2,30,15.00,0,0,0,,0,0,0
19,1968,11,1968-11-24,22-315,GNB,@,WAS,W 27-7,4,6,1.50,0,,0,0,,0,0,0,,0,0,0,,0,0,0
20,1968,12,1968-12-01,22-322,GNB,@,SFO,L 20-27,0,0,,0,,0,0,,0,3,26,8.67,0,0,0,,0,0,0
21,1968,13,1968-12-07,22-328,GNB,,BAL,L 3-16,0,0,,0,,0,0,,0,3,80,26.67,0,0,0,,0,0,0
22,1968,14,1968-12-15,22-336,GNB,@,CHI,W 28-27,0,0,,0,,0,0,,0,1,3,3.00,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
23,1969,1,1969-09-21,23-250,GNB,,CHI,W 17-0,18,67,3.72,0,,1,31,31.00,1,0,0,,0,0,0,,0,1,6
24,1969,2,1969-09-28,23-257,GNB,,SFO,W 14-7,18,97,5.39,0,,4,36,9.00,0,0,0,,0,0,0,,0,0,0
25,1969,3,1969-10-05,23-264,GNB,@,MIN,L 7-19,7,6,0.86,0,,2,10,5.00,0,2,38,19.00,0,0,0,,0,0,0
26,1969,4,1969-10-12,23-271,GNB,@,DET,W 28-17,13,38,2.92,1,,0,0,,0,2,32,16.00,0,0,0,,0,1,6
27,1969,5,1969-10-19,23-278,GNB,@,RAM,L 21-34,8,23,2.88,0,,1,-5,-5.00,0,4,140,35.00,0,0,0,,0,0,0
28,1969,7,1969-11-02,23-292,GNB,@,PIT,W 38-34,5,48,9.60,1,,1,19,19.00,0,4,164,41.00,1,1,83,83.00,1,3,18
29,1969,8,1969-11-09,23-299,GNB,@,BAL,L 6-14,2,15,7.50,0,,1,7,7.00,0,2,22,11.00,0,2,29,14.50,0,0,0
