
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,2PM,TD,Pts,Sk,Tkl,Ast
1,2008,1,2008-09-07,23-292,DAL,@,CLE,W 28-10,5,26,5.20,0,1,1,2,2.00,0,0,0,,0,,0,0,0.0,0,0
2,2008,2,2008-09-15,23-300,DAL,,PHI,W 41-37,,,,,,,,,,,,,,,,,,,
3,2008,3,2008-09-21,23-306,DAL,@,GNB,W 27-16,0,0,,0,0,0,0,,0,0,0,,0,,0,0,0.0,0,1
4,2008,4,2008-09-28,23-313,DAL,,WAS,L 24-26,,,,,,,,,,,,,,,,,,,
5,2008,5,2008-10-05,23-320,DAL,,CIN,W 31-22,,,,,,,,,,,,,,,,,,,
6,2008,6,2008-10-12,23-327,DAL,@,ARI,L 24-30,0,0,,0,,0,0,,0,0,0,,0,,0,0,0.0,0,0
7,2008,7,2008-10-19,23-334,DAL,@,STL,L 14-34,2,13,6.50,0,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
8,2008,8,2008-10-26,23-341,DAL,,TAM,W 13-9,,,,,1,,,,,,,,,,,,,,
9,2008,9,2008-11-02,23-348,DAL,@,NYG,L 14-35,5,27,5.40,0,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
10,2008,10,2008-11-16,23-362,DAL,@,WAS,W 14-10,1,6,6.00,0,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
11,2008,11,2008-11-23,24-003,DAL,,SFO,W 35-22,6,18,3.00,0,2,2,14,7.00,0,0,0,,0,,0,0,0.0,0,0
12,2008,12,2008-11-27,24-007,DAL,,SEA,W 34-9,11,57,5.18,0,2,1,6,6.00,0,0,0,,0,,0,0,0.0,0,0
13,2008,13,2008-12-07,24-017,DAL,@,PIT,L 13-20,23,88,3.83,0,8,5,78,15.60,0,0,0,,0,,0,0,0.0,0,0
14,2008,14,2008-12-14,24-024,DAL,,NYG,W 20-8,9,91,10.11,1,5,4,52,13.00,0,0,0,,0,,1,6,0.0,0,0
15,2008,15,2008-12-20,24-030,DAL,,BAL,L 24-33,17,90,5.29,1,10,7,25,3.57,0,0,0,,0,,1,6,0.0,1,0
16,2008,16,2008-12-28,24-038,DAL,@,PHI,L 6-44,13,56,4.31,0,1,1,8,8.00,0,0,0,,0,,0,0,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,2PM,TD,Pts,Sk,Tkl,Ast
17,2009,1,2009-09-13,24-297,DAL,@,TAM,W 34-21,2,10,5.00,0,2,2,6,3.00,0,0,0,,0,,0,0,0.0,0,0
18,2009,2,2009-09-20,24-304,DAL,,NYG,L 31-33,2,8,4.00,0,1,1,3,3.00,0,0,0,,0,,0,0,0.0,0,0
19,2009,3,2009-09-28,24-312,DAL,,CAR,W 21-7,18,82,4.56,1,7,4,36,9.00,0,0,0,,0,1,1,8,0.0,0,0
20,2009,4,2009-10-04,24-318,DAL,@,DEN,L 10-17,14,33,2.36,0,6,5,47,9.40,0,0,0,,0,,0,0,0.0,0,0
21,2009,5,2009-10-11,24-325,DAL,@,KAN,W 26-20,8,92,11.50,1,1,0,0,,0,0,0,,0,,1,6,0.0,1,0
22,2009,6,2009-10-25,24-339,DAL,,ATL,W 37-21,0,0,,0,1,1,23,23.00,0,0,0,,0,,0,0,0.0,0,0
23,2009,7,2009-11-01,24-346,DAL,,SEA,W 38-17,4,11,2.75,0,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
