
24,1961,10,1961-11-12,26-358,BUF,@,DTX,W 30-20,0,0,,0,0,0,,0,3,3,100.0,1,2,50.0,0,6,2,52,0,6,298,49.67,0
25,1961,11,1961-11-19,27-000,BUF,@,DEN,W 23-10,0,0,,0,0,0,,0,2,3,66.7,1,4,25.0,0,5,2,33,0,9,378,42.00,0
26,1961,12,1961-11-23,27-004,BUF,@,NYT,L 14-21,0,0,,0,0,0,,0,2,2,100.0,,,,0,2,0,0,0,6,254,42.33,0
27,1961,13,1961-12-03,27-014,BUF,@,OAK,W 26-21,0,0,,0,0,0,,0,2,3,66.7,,,,0,2,0,0,0,6,255,42.50,0
28,1961,14,1961-12-10,27-021,BUF,@,SDG,L 10-28,0,0,,0,0,0,,0,1,1,100.0,,,,0,1,1,24,0,6,281,46.83,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Def Interceptions,Def Interceptions,Def Interceptions,Punting,Punting,Punting,Punting
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Ret,Yds,Y/R,TD,XPM,XPA,XP%,FGM,FGA,FG%,TD,Pts,Int,Yds,TD,Pnt,Yds,Y/P,Blck
29,1962,1,1962-09-09,27-294,NYT,@,OAK,W 28-17,0,0,,0,0,0,,0,,,,,,,0,0,1,17,0,5,225,45.00,0
30,1962,2,1962-09-16,27-301,NYT,@,SDG,L 14-40,0,0,,0,0,0,,0,,,,,,,0,0,1,0,0,3,161,53.67,0
31,1962,3,1962-09-22,27-307,NYT,@,BUF,W 17-6,0,0,,0,0,0,,0,,,,,,,0,0,1,13,0,9,354,39.33,1
32,1962,4,1962-09-30,27-315,NYT,,DEN,L 10-32,0,0,,0,0,0,,0,,,,,,,0,0,1,0,0,5,229,45.80,0
,,,32 Games,,,,,13-18-1,4,134,33.50,1,2,30,15.00,0,56,64,87.5,8,19,42.1,1,86,19,211,0,196,8220,41.94,2
