
14,1961,2,1961-09-24,25-311,STL,@,CLE,L 17-20,,5,57,11.40,0,5,7,1.40,0,0,0,,0,0,0,,,,1,28,28.00,0,0,0,,0,,,,,,,0,0
15,1961,3,1961-10-01,25-318,STL,@,PHI,W 30-27,,1,7,7.00,0,3,-9,-3.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
16,1961,4,1961-10-08,25-325,STL,,NYG,L 9-24,,0,0,,0,2,-3,-1.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
17,1961,5,1961-10-15,25-332,STL,,PHI,L 7-20,,1,12,12.00,0,8,22,2.75,0,1,1,100.00,5,0,0,87.5,5.00,5.00,0,0,,0,3,95,31.67,1,,,,,,,1,6
18,1961,6,1961-10-22,25-339,STL,@,WAS,W 24-0,,4,63,15.75,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,2,8,4.00,0,,,,,,,0,0
19,1961,7,1961-10-29,25-346,STL,,CLE,L 10-21,,3,62,20.67,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
20,1961,8,1961-11-05,25-353,STL,@,DAL,W 31-17,,0,0,,0,2,5,2.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
21,1961,9,1961-11-12,25-360,STL,,DET,L 14-45,,4,71,17.75,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,2,2,100.0,,,,0,2
22,1961,10,1961-11-19,26-002,STL,@,BAL,L 0-16,,2,19,9.50,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
23,1961,11,1961-11-26,26-009,STL,@,PIT,L 27-30,,2,34,17.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,2,2,100.0,,,,0,2
24,1961,12,1961-12-03,26-016,STL,,WAS,W 38-24,,4,128,32.00,2,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,2,12
25,1961,13,1961-12-10,26-023,STL,,DAL,W 31-13,,2,12,6.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
26,1961,14,1961-12-17,26-030,STL,,PIT,W 20-0,,2,34,17.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,XPM,XPA,XP%,FGM,FGA,FG%,TD,Pts
27,1962,1,1962-09-16,26-303,STL,@,PHI,W 27-21,,2,31,15.50,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
28,1962,2,1962-09-23,26-310,STL,@,GNB,L 0-17,,7,76,10.86,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
29,1962,3,1962-09-30,26-317,STL,@,WAS,L 14-24,,4,49,12.25,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
30,1962,4,1962-10-07,26-324,STL,,NYG,L 14-31,,6,105,17.50,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
31,1962,5,1962-10-14,26-331,STL,,WAS,T 17-17,,4,54,13.50,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
32,1962,6,1962-10-21,26-338,STL,,CLE,L 7-34,,3,35,11.67,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
33,1962,7,1962-10-28,26-345,STL,@,DAL,W 28-24,,2,41,20.50,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,0,0.00,0,,,,,,,1,6
34,1962,8,1962-11-04,26-352,STL,@,NYG,L 28-31,,5,42,8.40,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
35,1962,9,1962-11-11,26-359,STL,,PIT,L 17-26,,4,101,25.25,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
36,1962,10,1962-11-18,27-001,STL,@,CLE,L 14-38,,3,39,13.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
37,1962,11,1962-11-25,27-008,STL,,SFO,L 17-24,,5,94,18.80,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
38,1962,12,1962-12-02,27-015,STL,@,PIT,L 7-19,,7,106,15.14,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
39,1962,13,1962-12-09,27-022,STL,,DAL,W 52-20,,6,128,21.33,2,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,10,10.00,0,,,,,,,2,12
40,1962,14,1962-12-16,27-029,STL,,PHI,W 45-35,,4,53,13.25,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,XPM,XPA,XP%,FGM,FGA,FG%,TD,Pts
41,1963,1,1963-09-14,27-301,STL,@,DAL,W 34-7,,5,45,9.00,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
42,1963,2,1963-09-22,27-309,STL,@,PHI,W 28-24,,5,79,15.80,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
43,1963,3,1963-09-29,27-316,STL,@,PIT,L 10-23,,6,85,14.17,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
44,1963,4,1963-10-06,27-323,STL,@,MIN,W 56-14,,7,69,9.86,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
45,1963,5,1963-10-13,27-330,STL,,PIT,W 24-23,,6,93,15.50,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
46,1963,6,1963-10-20,27-337,STL,,GNB,L 7-30,,8,112,14.00,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
47,1963,7,1963-10-27,27-344,STL,@,WAS,W 21-7,,7,64,9.14,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
48,1963,8,1963-11-03,27-351,STL,,NYG,L 21-38,,3,30,10.00,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
49,1963,9,1963-11-10,27-358,STL,,WAS,W 24-20,,4,56,14.00,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
50,1963,10,1963-11-17,28-000,STL,@,CLE,W 20-14,,5,59,11.80,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
51,1963,11,1963-11-24,28-007,STL,@,NYG,W 24-17,,2,51,25.50,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,1,1.00,0,,,,,,,1,6
52,1963,12,1963-12-01,28-014,STL,,CLE,L 10-24,,2,20,10.00,0,1,0,0.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
53,1963,13,1963-12-08,28-021,STL,,PHI,W 38-14,,6,122,20.33,2,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,2,12
54,1963,14,1963-12-15,28-028,STL,,DAL,L 24-28,,7,82,11.71,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,XPM,XPA,XP%,FGM,FGA,FG%,TD,Pts
55,1964,1,1964-09-12,28-300,STL,@,DAL,W 16-6,,2,39,19.50,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
56,1964,2,1964-09-20,28-308,STL,@,CLE,T 33-33,,3,31,10.33,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
57,1964,3,1964-09-27,28-315,STL,@,SFO,W 23-13,,8,84,10.50,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
58,1964,4,1964-10-04,28-322,STL,@,WAS,W 23-17,,3,41,13.67,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
59,1964,5,1964-10-12,28-330,STL,@,BAL,L 27-47,,5,56,11.20,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
60,1964,6,1964-10-18,28-336,STL,,WAS,W 38-24,,5,52,10.40,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
61,1964,7,1964-10-25,28-343,STL,,DAL,L 13-31,,2,18,9.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
62,1964,8,1964-11-01,28-350,STL,@,NYG,L 17-34,,6,124,20.67,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
63,1964,9,1964-11-08,28-357,STL,,PIT,W 34-30,,6,54,9.00,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
64,1964,10,1964-11-15,28-364,STL,,NYG,T 10-10,,3,40,13.33,1,0,0,,0,0,0,,0,0,0,,,,1,26,26.00,0,0,0,,0,,,,,,,1,6
65,1964,11,1964-11-22,29-005,STL,@,PHI,W 38-13,,5,110,22.00,2,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,2,12
66,1964,12,1964-11-29,29-012,STL,@,PIT,W 21-20,,2,24,12.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
67,1964,13,1964-12-06,29-019,STL,,CLE,W 28-19,,3,19,6.33,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
68,1964,14,1964-12-13,29-026,STL,,PHI,W 36-34,,8,88,11.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,XPM,XPA,XP%,FGM,FGA,FG%,TD,Pts
69,1965,1,1965-09-19,29-306,STL,@,PHI,L 27-34,,5,87,17.40,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
70,1965,2,1965-09-26,29-313,STL,@,CLE,W 49-13,,3,42,14.00,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
71,1965,3,1965-10-04,29-321,STL,,DAL,W 20-13,,2,29,14.50,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
72,1965,4,1965-10-10,29-327,STL,@,WAS,W 37-16,,6,121,20.17,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
73,1965,5,1965-10-17,29-334,STL,@,PIT,W 20-7,,3,96,32.00,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
74,1965,6,1965-10-24,29-341,STL,,WAS,L 20-24,,4,53,13.25,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
75,1965,7,1965-10-31,29-348,STL,@,NYG,L 10-14,,7,90,12.86,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
76,1965,8,1965-11-07,29-355,STL,,PIT,W 21-17,,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
77,1965,9,1965-11-14,29-362,STL,@,CHI,L 13-34,,1,17,17.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
78,1965,10,1965-11-21,30-004,STL,,NYG,L 15-28,,5,92,18.40,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
79,1965,11,1965-11-28,30-011,STL,,PHI,L 24-28,,7,75,10.71,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
80,1965,12,1965-12-05,30-018,STL,,RAM,L 3-27,,3,44,14.67,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
81,1965,13,1965-12-11,30-024,STL,@,DAL,L 13-27,,8,126,15.75,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
82,1965,14,1965-12-19,30-032,STL,,CLE,L 24-27,,3,26,8.67,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,XPM,XPA,XP%,FGM,FGA,FG%,TD,Pts
83,1966,1,1966-09-11,30-298,STL,,PHI,W 16-13,,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
84,1966,2,1966-09-18,30-305,STL,,WAS,W 23-7,,5,75,15.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
85,1966,3,1966-09-25,30-312,STL,@,CLE,W 34-28,,4,65,16.25,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
86,1966,4,1966-10-02,30-319,STL,@,PHI,W 41-10,,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
87,1966,5,1966-10-09,30-326,STL,,NYG,W 24-19,,2,47,23.50,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
88,1966,6,1966-10-16,30-333,STL,,DAL,T 10-10,,3,20,6.67,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
89,1966,7,1966-10-23,30-340,STL,@,WAS,L 20-26,,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
90,1966,8,1966-10-31,30-348,STL,,CHI,W 24-17,,2,11,5.50,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
91,1966,9,1966-11-06,30-354,STL,@,NYG,W 20-17,,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
92,1966,10,1966-11-13,30-361,STL,@,PIT,L 9-30,,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
93,1966,11,1966-11-27,31-010,STL,,PIT,W 6-3,,1,10,10.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
94,1966,12,1966-12-04,31-017,STL,@,DAL,L 17-31,,4,48,12.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
95,1966,13,1966-12-11,31-024,STL,@,ATL,L 10-16,,4,37,9.25,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
96,1966,14,1966-12-17,31-030,STL,,CLE,L 10-38,,4,35,8.75,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,XPM,XPA,XP%,FGM,FGA,FG%,TD,Pts
97,1967,1,1967-09-17,31-304,STL,,NYG,L 20-37,,5,57,11.40,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
98,1967,2,1967-09-24,31-311,STL,@,PIT,W 28-14,,2,35,17.50,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
99,1967,3,1967-10-01,31-318,STL,,DET,W 38-28,,4,40,10.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
100,1967,4,1967-10-08,31-325,STL,@,MIN,W 34-24,,3,79,26.33,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
101,1967,5,1967-10-15,31-332,STL,@,CLE,L 16-20,,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
102,1967,6,1967-10-22,31-339,STL,,PHI,W 48-14,,8,115,14.38,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
103,1967,7,1967-10-30,31-347,STL,,GNB,L 23-31,,1,12,12.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
104,1967,8,1967-11-05,31-353,STL,@,WAS,W 27-21,,4,68,17.00,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
105,1967,9,1967-11-12,31-360,STL,,PIT,T 14-14,,6,85,14.17,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
106,1967,10,1967-11-19,32-002,STL,@,CHI,L 3-30,,2,15,7.50,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
107,1967,11,1967-11-23,32-006,STL,@,DAL,L 21-46,,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
108,1967,12,1967-12-03,32-016,STL,,NOR,W 31-20,,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
109,1967,13,1967-12-10,32-023,STL,,CLE,L 16-20,,5,46,9.20,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
110,1967,14,1967-12-17,32-030,STL,@,NYG,L 14-37,,4,67,16.75,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,XPM,XPA,XP%,FGM,FGA,FG%,TD,Pts
111,1968,1,1968-09-16,32-304,STL,,RAM,L 13-24,,5,42,8.40,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
112,1968,2,1968-09-22,32-310,STL,@,SFO,L 17-35,,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
113,1968,3,1968-09-29,32-317,STL,@,NOR,W 21-20,,2,22,11.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
114,1968,4,1968-10-06,32-324,STL,,DAL,L 10-27,,2,23,11.50,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
115,1968,6,1968-10-20,32-338,STL,,WAS,W 41-14,,2,38,19.00,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
116,1968,8,1968-11-03,32-352,STL,@,PHI,W 45-17,,3,28,9.33,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
117,1968,9,1968-11-10,32-359,STL,,PIT,T 28-28,,5,133,26.60,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
118,1968,10,1968-11-17,33-000,STL,@,BAL,L 0-27,,4,44,11.00,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
119,1968,12,1968-12-01,33-014,STL,@,PIT,W 20-10,,2,23,11.50,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
120,1968,13,1968-12-08,33-021,STL,@,NYG,W 28-21,,2,21,10.50,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
