
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Scoring,Scoring,Punting,Punting,Punting,Punting
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,TD,Pts,Pnt,Yds,Y/P,Blck
1,1960,6,1960-10-30,22-337,CHI,@,SFO,L 7-25,2,61,30.50,0,,0,0,,0,0,0,,0,0,0,,,,0,0,0,0,,0
2,1960,8,1960-11-20,22-358,CHI,,DET,W 28-7,7,12,1.71,0,,1,-13,-13.00,0,0,0,,0,0,0,,,,0,0,0,0,,0
3,1960,9,1960-11-27,22-365,CHI,,DAL,W 17-7,3,17,5.67,0,,1,-7,-7.00,0,0,0,,0,0,0,,,,0,0,0,0,,0
4,1960,10,1960-12-04,23-006,CHI,,GNB,L 13-41,6,13,2.17,0,,0,0,,0,0,0,,0,0,0,,,,0,0,0,0,,0
5,1960,11,1960-12-11,23-013,CHI,@,CLE,L 0-42,1,4,4.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,0,0,,0
6,1960,12,1960-12-18,23-020,CHI,@,DET,L 0-36,4,7,1.75,0,,0,0,,0,0,0,,0,0,0,,,,0,0,0,0,,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Scoring,Scoring,Punting,Punting,Punting,Punting
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,TD,Pts,Pnt,Yds,Y/P,Blck
7,1961,1,1961-09-17,23-293,CHI,@,MIN,L 13-37,4,-24,-6.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,2,56,28.00,0
8,1961,2,1961-09-23,23-299,CHI,@,RAM,W 21-17,7,13,1.86,0,,1,14,14.00,0,0,0,,0,0,0,,,,0,0,0,0,,0
9,1961,4,1961-10-08,23-314,CHI,@,DET,W 31-17,1,-2,-2.00,0,,1,1,1.00,0,0,0,,0,0,0,,,,0,0,0,0,,0
10,1961,10,1961-11-19,23-356,CHI,@,SFO,L 31-41,2,11,5.50,1,,3,65,21.67,0,1,1,100.00,11,0,0,112.5,11.00,11.00,1,6,0,0,,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Scoring,Scoring,Punting,Punting,Punting,Punting
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,TD,Pts,Pnt,Yds,Y/P,Blck
11,1962,2,1962-09-23,24-299,CHI,@,RAM,W 27-23,0,0,,0,,1,59,59.00,1,0,0,,0,0,0,,,,1,6,0,0,,0
12,1962,3,1962-09-30,24-306,CHI,@,GNB,L 0-49,0,0,,0,,1,24,24.00,0,0,0,,0,0,0,,,,0,0,0,0,,0
13,1962,8,1962-11-04,24-341,CHI,,GNB,L 7-38,0,0,,0,,1,4,4.00,1,0,0,,0,0,0,,,,1,6,0,0,,0
14,1962,9,1962-11-11,24-348,CHI,,MIN,W 31-30,0,0,,0,,1,20,20.00,1,0,0,,0,0,0,,,,1,6,0,0,,0
15,1962,11,1962-11-25,24-362,CHI,@,BAL,W 57-0,0,0,,0,,1,4,4.00,0,0,0,,0,0,0,,,,0,0,0,0,,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Scoring,Scoring,Punting,Punting,Punting,Punting
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,TD,Pts,Pnt,Yds,Y/P,Blck
16,1963,2,1963-09-21,25-297,RAM,,WAS,L 14-37,0,0,,0,,1,18,18.00,0,0,0,,0,0,0,,,,0,0,0,0,,0
17,1963,3,1963-09-29,25-305,RAM,@,CLE,L 6-20,0,0,,0,,3,26,8.67,0,0,0,,0,0,0,,,,0,0,0,0,,0
18,1963,8,1963-11-03,25-340,RAM,@,MIN,L 13-21,0,0,,0,,1,19,19.00,0,0,0,,0,0,0,,,,0,0,0,0,,0
19,1963,9,1963-11-10,25-347,RAM,@,CHI,L 0-6,0,0,,0,,1,12,12.00,0,0,0,,0,0,0,,,,0,0,0,0,,0
20,1963,10,1963-11-17,25-354,RAM,@,DET,W 28-21,0,0,,0,,2,12,6.00,0,0,0,,0,0,0,,,,0,0,0,0,,0
21,1963,11,1963-11-24,25-361,RAM,,BAL,W 17-16,0,0,,0,,1,6,6.00,0,0,0,,0,0,0,,,,0,0,0,0,,0
22,1963,14,1963-12-15,26-017,RAM,@,BAL,L 16-19,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,4,121,30.25,0
,,,22 Games,,,,,9-13-0,37,112,3.03,1,,21,264,12.57,3,1,1,100.00,11,0,0,112.5,11.00,11.00,4,24,6,177,29.50,0
