
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
1,1994,1,1994-09-04,22-193,KAN,@,NOR,W 30-17,16,51,3.19,0,0,0,0,,0,0,0
2,1994,2,1994-09-11,22-200,KAN,,SFO,W 24-17,4,12,3.00,0,0,0,0,,0,0,0
3,1994,3,1994-09-18,22-207,KAN,@,ATL,W 30-10,8,28,3.50,0,2,1,11,11.00,0,0,0
4,1994,4,1994-09-25,22-214,KAN,,RAM,L 0-16,1,3,3.00,0,0,0,0,,0,0,0
5,1994,5,1994-10-09,22-228,KAN,@,SDG,L 6-20,5,45,9.00,0,3,3,17,5.67,0,0,0
6,1994,6,1994-10-17,22-236,KAN,@,DEN,W 31-28,6,16,2.67,0,3,2,24,12.00,0,0,0
7,1994,7,1994-10-23,22-242,KAN,,SEA,W 38-23,17,74,4.35,0,0,0,0,,0,0,0
8,1994,8,1994-10-30,22-249,KAN,@,BUF,L 10-44,10,34,3.40,0,1,0,0,,0,0,0
9,1994,9,1994-11-06,22-256,KAN,,RAI,W 13-3,10,16,1.60,0,0,0,0,,0,0,0
10,1994,10,1994-11-13,22-263,KAN,,SDG,L 13-14,12,38,3.17,0,3,2,4,2.00,0,0,0
11,1994,11,1994-11-20,22-270,KAN,,CLE,W 20-13,12,66,5.50,0,3,3,26,8.67,0,0,0
12,1994,12,1994-11-27,22-277,KAN,@,SEA,L 9-10,13,38,2.92,0,3,2,-1,-0.50,0,0,0
13,1994,13,1994-12-04,22-284,KAN,,DEN,L 17-20,3,17,5.67,0,2,1,3,3.00,0,0,0
14,1994,14,1994-12-12,22-292,KAN,@,MIA,L 28-45,2,22,11.00,0,2,2,8,4.00,0,0,0
15,1994,15,1994-12-18,22-298,KAN,,HOU,W 31-9,14,63,4.50,1,0,0,0,,0,1,6
16,1994,16,1994-12-24,22-304,KAN,@,RAI,W 19-9,8,51,6.38,0,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
17,1995,1,1995-09-03,23-192,KAN,@,SEA,W 34-10,15,109,7.27,0,1,0,0,,0,0,0
18,1995,2,1995-09-10,23-199,KAN,,NYG,W 20-17,6,22,3.67,0,2,1,13,13.00,0,0,0
19,1995,3,1995-09-17,23-206,KAN,,OAK,W 23-17,6,23,3.83,0,1,0,0,,0,0,0
20,1995,4,1995-09-24,23-213,KAN,@,CLE,L 17-35,8,17,2.13,0,2,0,0,,0,0,0
21,1995,5,1995-10-01,23-220,KAN,@,ARI,W 24-3,11,46,4.18,0,0,0,0,,0,0,0
22,1995,6,1995-10-09,23-228,KAN,,SDG,W 29-23,3,11,3.67,0,2,2,17,8.50,0,0,0
23,1995,7,1995-10-15,23-234,KAN,,NWE,W 31-26,15,83,5.53,1,2,1,5,5.00,0,1,6
24,1995,8,1995-10-22,23-241,KAN,@,DEN,W 21-7,10,27,2.70,0,0,0,0,,0,0,0
25,1995,9,1995-11-05,23-255,KAN,,WAS,W 24-3,17,51,3.00,0,1,1,3,3.00,0,0,0
26,1995,10,1995-11-12,23-262,KAN,@,SDG,W 22-7,17,78,4.59,0,0,0,0,,0,0,0
27,1995,11,1995-11-19,23-269,KAN,,HOU,W 20-13,5,6,1.20,0,0,0,0,,0,0,0
28,1995,12,1995-11-23,23-273,KAN,@,DAL,L 12-24,8,41,5.13,0,2,1,2,2.00,0,0,0
29,1995,13,1995-12-03,23-283,KAN,@,OAK,W 29-23,3,4,1.33,0,0,0,0,,0,0,0
30,1995,14,1995-12-11,23-291,KAN,@,MIA,L 6-13,2,3,1.50,0,0,0,0,,0,0,0
31,1995,15,1995-12-17,23-297,KAN,,DEN,W 20-17,8,33,4.13,0,1,1,5,5.00,0,0,0
32,1995,16,1995-12-24,23-304,KAN,,SEA,W 26-3,21,113,5.38,0,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
33,1996,1,1996-09-01,24-191,KAN,@,HOU,W 20-19,6,9,1.50,0,1,1,15,15.00,0,0,0
34,1996,2,1996-09-08,24-198,KAN,,OAK,W 19-3,7,50,7.14,0,0,0,0,,0,0,0
35,1996,3,1996-09-15,24-205,KAN,@,SEA,W 35-17,11,57,5.18,0,0,0,0,,0,0,0
36,1996,4,1996-09-22,24-212,KAN,,DEN,W 17-14,6,15,2.50,0,0,0,0,,0,0,0
37,1996,5,1996-09-29,24-219,KAN,@,SDG,L 19-22,6,-1,-0.17,0,1,0,0,,0,0,0
38,1996,6,1996-10-07,24-227,KAN,,PIT,L 7-17,4,9,2.25,0,0,0,0,,0,0,0
39,1996,7,1996-10-17,24-237,KAN,,SEA,W 34-16,7,27,3.86,0,0,0,0,,0,0,0
40,1996,9,1996-11-03,24-254,KAN,@,MIN,W 21-6,15,100,6.67,2,1,1,11,11.00,0,2,12
41,1996,10,1996-11-10,24-261,KAN,,GNB,W 27-20,14,94,6.71,2,1,1,34,34.00,1,3,18
42,1996,11,1996-11-17,24-268,KAN,,CHI,W 14-10,15,52,3.47,0,0,0,0,,0,0,0
43,1996,12,1996-11-24,24-275,KAN,,SDG,L 14-28,6,45,7.50,0,1,0,0,,0,0,0
44,1996,13,1996-11-28,24-279,KAN,@,DET,W 28-24,17,103,6.06,0,0,0,0,,0,0,0
45,1996,14,1996-12-09,24-290,KAN,@,OAK,L 7-26,6,22,3.67,0,0,0,0,,0,0,0
46,1996,15,1996-12-15,24-296,KAN,,IND,L 19-24,8,46,5.75,0,0,0,0,,0,0,0
47,1996,16,1996-12-22,24-303,KAN,@,BUF,L 9-20,7,17,2.43,0,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
48,1997,1,1997-08-31,25-189,KAN,@,DEN,L 3-19,7,92,13.14,0,0,0,0,,0,0,0
49,1997,2,1997-09-08,25-197,KAN,@,OAK,W 28-27,16,53,3.31,0,3,1,7,7.00,0,0,0
50,1997,3,1997-09-14,25-203,KAN,,BUF,W 22-16,17,59,3.47,0,3,1,9,9.00,0,0,0
51,1997,4,1997-09-21,25-210,KAN,@,CAR,W 35-14,8,5,0.63,0,2,1,6,6.00,0,0,0
52,1997,5,1997-09-28,25-217,KAN,,SEA,W 20-17,16,43,2.69,0,2,1,27,27.00,0,0,0
53,1997,6,1997-10-05,25-224,KAN,@,MIA,L 14-17,8,10,1.25,0,0,0,0,,0,0,0
54,1997,7,1997-10-16,25-235,KAN,,SDG,W 31-3,11,26,2.36,0,5,2,8,4.00,0,0,0
55,1997,8,1997-10-26,25-245,KAN,@,STL,W 28-20,8,30,3.75,0,4,1,3,3.00,0,0,0
56,1997,9,1997-11-03,25-253,KAN,,PIT,W 13-10,9,18,2.00,0,0,0,0,,0,0,0
57,1997,10,1997-11-09,25-259,KAN,@,JAX,L 10-24,6,36,6.00,0,2,2,16,8.00,0,0,0
58,1997,11,1997-11-16,25-266,KAN,,DEN,W 24-22,3,38,12.67,0,0,0,0,,0,0,0
59,1997,12,1997-11-23,25-273,KAN,@,SEA,W 19-14,7,27,3.86,0,0,0,0,,0,0,0
60,1997,13,1997-11-30,25-280,KAN,,SFO,W 44-9,19,54,2.84,0,1,1,5,5.00,0,0,0
61,1997,14,1997-12-07,25-287,KAN,,OAK,W 30-0,5,14,2.80,0,2,2,45,22.50,0,0,0
62,1997,15,1997-12-14,25-294,KAN,@,SDG,W 29-7,7,13,1.86,0,0,0,0,,0,0,0
63,1997,16,1997-12-21,25-301,KAN,,NOR,W 25-13,10,32,3.20,0,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
64,1998,2,1998-09-13,26-202,STL,,MIN,L 31-38,21,82,3.90,2,1,1,6,6.00,0,2,12
65,1998,3,1998-09-20,26-209,STL,@,BUF,W 34-33,19,158,8.32,2,1,0,0,,0,2,12
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
66,1999,1,1999-09-12,27-201,DET,@,SEA,W 28-20,7,24,3.43,0,0,0,0,,0,0,0
67,1999,2,1999-09-19,27-208,DET,,GNB,W 23-15,3,8,2.67,0,1,1,0,0.00,0,0,0
68,1999,4,1999-10-10,27-229,DET,,SDG,L 10-20,3,-3,-1.00,0,0,0,0,,0,0,0
69,1999,5,1999-10-17,27-236,DET,,MIN,W 25-23,11,67,6.09,0,2,2,15,7.50,0,0,0
70,1999,6,1999-10-24,27-243,DET,@,CAR,W 24-9,16,70,4.38,0,3,1,5,5.00,0,0,0
71,1999,7,1999-10-31,27-250,DET,,TAM,W 20-3,16,123,7.69,0,1,0,0,,0,0,0
72,1999,8,1999-11-07,27-257,DET,,STL,W 31-27,11,3,0.27,0,1,0,0,,0,0,0
73,1999,9,1999-11-14,27-264,DET,@,ARI,L 19-23,10,25,2.50,0,3,1,3,3.00,0,0,0
74,1999,10,1999-11-21,27-271,DET,@,GNB,L 17-26,10,32,3.20,0,0,0,0,,0,0,0
75,1999,11,1999-11-25,27-275,DET,,CHI,W 21-17,19,68,3.58,1,3,3,32,10.67,0,1,6
76,1999,12,1999-12-05,27-285,DET,,WAS,W 33-17,11,16,1.45,0,1,1,8,8.00,0,0,0
77,1999,13,1999-12-12,27-292,DET,@,TAM,L 16-23,10,25,2.50,1,6,3,9,3.00,0,1,6
78,1999,14,1999-12-19,27-299,DET,@,CHI,L 10-28,13,77,5.92,0,2,1,5,5.00,0,0,0
79,1999,15,1999-12-25,27-305,DET,,DEN,L 7-17,4,7,1.75,0,0,0,0,,0,0,0
,,,79 Games,,,,,53-26-0,772,3218,4.17,12,90,52,406,7.81,1,13,78
