
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,TD,Pts
1,1979,1,1979-09-03,22-341,PIT,@,NWE,W 16-13,0,0,,0,1,13,13.00,0,0,0
2,1979,4,1979-09-23,22-361,PIT,,BAL,W 17-13,0,0,,0,1,12,12.00,0,0,0
3,1979,5,1979-09-30,23-003,PIT,@,PHI,L 14-17,0,0,,0,1,18,18.00,0,0,0
4,1979,7,1979-10-14,23-017,PIT,@,CIN,L 10-34,0,0,,0,1,25,25.00,0,0,0
5,1979,8,1979-10-22,23-025,PIT,,DEN,W 42-7,5,34,6.80,1,0,0,,0,1,6
6,1979,10,1979-11-04,23-038,PIT,,WAS,W 38-7,6,56,9.33,0,0,0,,0,0,0
7,1979,11,1979-11-11,23-045,PIT,@,KAN,W 30-3,5,20,4.00,0,0,0,,0,0,0
8,1979,13,1979-11-25,23-059,PIT,,CLE,W 33-30,0,0,,0,6,80,13.33,0,0,0
9,1979,14,1979-12-02,23-066,PIT,,CIN,W 37-17,0,0,,0,3,52,17.33,0,0,0
10,1979,16,1979-12-16,23-080,PIT,,BUF,W 28-0,2,8,4.00,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,TD,Pts
11,1980,7,1980-10-19,24-022,ATL,@,NOR,W 41-14,2,-4,-2.00,0,1,9,9.00,0,0,0
12,1980,9,1980-11-02,24-036,ATL,@,BUF,W 30-14,0,0,,0,2,37,18.50,0,0,0
13,1980,10,1980-11-09,24-043,ATL,@,STL,W 33-27,0,0,,0,1,12,12.00,0,0,0
14,1980,11,1980-11-16,24-050,ATL,,NOR,W 31-13,3,13,4.33,0,0,0,,0,0,0
15,1980,12,1980-11-23,24-057,ATL,,CHI,W 28-17,0,0,,0,1,23,23.00,0,0,0
16,1980,13,1980-11-30,24-064,ATL,,WAS,W 10-6,0,0,,0,1,11,11.00,0,0,0
17,1980,14,1980-12-07,24-071,ATL,@,PHI,W 20-17,0,0,,0,1,5,5.00,0,0,0
18,1980,15,1980-12-14,24-078,ATL,,SFO,W 35-10,1,-4,-4.00,0,0,0,,0,0,0
,,,18 Games,,,,,16-2-0,24,123,5.13,1,20,297,14.85,0,1,6
