
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
1,1968,1,1968-09-06,22-038,CIN,@,SDG,L 13-29,1,28,28.00,0,,4,32,8.00,0,0,0,,0,0,0,,,,3,72,24.00,0,0,0
2,1968,2,1968-09-15,22-047,CIN,,DEN,W 24-10,0,0,,0,,3,84,28.00,1,0,0,,0,0,0,,,,0,0,,0,1,6
3,1968,3,1968-09-22,22-054,CIN,,BUF,W 34-23,1,80,80.00,1,,1,5,5.00,0,0,0,,0,0,0,,,,2,54,27.00,0,1,6
4,1968,4,1968-09-29,22-061,CIN,,SDG,L 10-31,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,2,50,25.00,0,0,0
5,1968,5,1968-10-06,22-068,CIN,@,DEN,L 7-10,2,-6,-3.00,0,,4,29,7.25,0,0,0,,0,0,0,,,,0,0,,0,0,0
6,1968,6,1968-10-13,22-075,CIN,@,KAN,L 3-13,0,0,,0,,1,11,11.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
7,1968,7,1968-10-20,22-082,CIN,,MIA,L 22-24,1,4,4.00,0,,2,12,6.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
8,1968,8,1968-10-27,22-089,CIN,@,OAK,L 10-31,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,17,17.00,0,0,0
9,1968,9,1968-11-03,22-096,CIN,,HOU,L 17-27,0,0,,0,,1,7,7.00,0,0,0,,0,0,0,,,,3,60,20.00,0,0,0
10,1968,10,1968-11-10,22-103,CIN,,KAN,L 9-16,0,0,,0,,1,5,5.00,0,0,0,,0,0,0,,,,1,23,23.00,0,0,0
11,1968,11,1968-11-17,22-110,CIN,@,MIA,W 38-21,1,1,1.00,0,,3,66,22.00,1,0,0,,0,0,0,,,,0,0,,0,1,6
12,1968,12,1968-11-24,22-117,CIN,,OAK,L 0-34,3,26,8.67,0,,1,13,13.00,0,0,0,,0,0,0,,,,2,34,17.00,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
13,1969,4,1969-10-05,23-067,KAN,@,DEN,W 26-13,4,17,4.25,1,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,6
14,1969,5,1969-10-12,23-074,KAN,,HOU,W 24-0,10,67,6.70,0,,0,0,,0,0,1,0.00,0,0,0,39.6,0.00,0.00,1,40,40.00,0,0,0
15,1969,6,1969-10-19,23-081,KAN,,MIA,W 17-10,9,38,4.22,0,,1,22,22.00,0,0,0,,0,0,0,,,,2,43,21.50,0,0,0
16,1969,7,1969-10-26,23-088,KAN,,CIN,W 42-22,17,141,8.29,1,,3,15,5.00,0,0,1,0.00,0,0,0,39.6,0.00,0.00,1,14,14.00,0,1,6
17,1969,8,1969-11-02,23-095,KAN,@,BUF,W 29-7,7,23,3.29,0,,0,0,,0,0,0,,0,0,0,,,,1,25,25.00,0,0,0
18,1969,9,1969-11-09,23-102,KAN,,SDG,W 27-3,6,14,2.33,1,,1,15,15.00,0,1,1,100.00,50,1,0,158.3,50.00,70.00,2,63,31.50,0,1,6
19,1969,10,1969-11-16,23-109,KAN,@,NYJ,W 34-16,15,102,6.80,1,,1,10,10.00,0,0,0,,0,0,0,,,,3,62,20.67,0,1,6
20,1969,11,1969-11-23,23-116,KAN,,OAK,L 24-27,9,33,3.67,1,,0,0,,0,0,0,,0,0,0,,,,3,71,23.67,0,1,6
21,1969,12,1969-11-27,23-120,KAN,,DEN,W 31-17,14,29,2.07,2,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,2,12
22,1969,13,1969-12-07,23-130,KAN,,BUF,W 22-19,6,13,2.17,0,,1,9,9.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
23,1969,14,1969-12-13,23-136,KAN,@,OAK,L 6-10,9,23,2.56,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
24,1970,1,1970-09-20,24-052,KAN,@,MIN,L 10-27,3,9,3.00,0,,2,-11,-5.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
25,1970,2,1970-09-28,24-060,KAN,@,BAL,W 44-24,16,56,3.50,0,,2,22,11.00,0,0,0,,0,0,0,,,,2,33,16.50,0,0,0
26,1970,3,1970-10-04,24-066,KAN,@,DEN,L 13-26,8,40,5.00,0,,0,0,,0,0,0,,0,0,0,,,,1,24,24.00,0,0,0
27,1970,4,1970-10-11,24-073,KAN,,BOS,W 23-10,8,71,8.88,0,,1,15,15.00,0,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0
28,1970,5,1970-10-18,24-080,KAN,@,CIN,W 27-19,6,19,3.17,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
29,1970,6,1970-10-25,24-087,KAN,,DAL,L 16-27,4,11,2.75,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
30,1970,8,1970-11-08,24-101,KAN,,HOU,W 24-9,4,8,2.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
31,1970,9,1970-11-15,24-108,KAN,@,PIT,W 31-14,5,10,2.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
32,1970,12,1970-12-06,24-129,KAN,,DEN,W 16-0,7,36,5.14,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
33,1971,1,1971-09-19,25-051,KAN,@,SDG,L 14-21,8,31,3.88,1,,1,10,10.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
34,1971,2,1971-09-26,25-058,KAN,@,HOU,W 20-16,15,45,3.00,1,,2,-5,-2.50,0,0,0,,0,0,0,,,,0,0,,0,1,6
35,1971,3,1971-10-03,25-065,KAN,@,DEN,W 16-3,4,16,4.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
36,1971,4,1971-10-10,25-072,KAN,,SDG,W 31-10,6,53,8.83,1,,0,0,,0,0,0,,0,0,0,,,,3,68,22.67,0,1,6
37,1971,5,1971-10-18,25-080,KAN,,PIT,W 38-16,5,12,2.40,0,,0,0,,0,0,0,,0,0,0,,,,3,37,12.33,0,0,0
38,1971,6,1971-10-24,25-086,KAN,,WAS,W 27-20,4,13,3.25,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
39,1971,7,1971-10-31,25-093,KAN,@,OAK,T 20-20,9,27,3.00,0,,0,0,,0,0,0,,0,0,0,,,,2,35,17.50,0,0,0
40,1971,8,1971-11-07,25-100,KAN,@,NYJ,L 10-13,11,39,3.55,0,,1,-4,-4.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
41,1971,9,1971-11-14,25-107,KAN,,CLE,W 13-7,1,12,12.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
42,1971,11,1971-11-25,25-118,KAN,@,DET,L 21-32,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,37,37.00,0,0,0
