
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,2PM,TD,Pts,Sk,Tkl,Ast
1,2005,1,2005-09-11,23-067,NYG,,ARI,W 42-19,6,39,6.50,1,0,0,0,,0,1,33,33.00,0,,1,6,0.0,0,0
2,2005,2,2005-09-19,23-075,NYG,@,NOR,W 27-10,3,5,1.67,1,0,0,0,,0,1,25,25.00,0,,1,6,0.0,0,0
3,2005,3,2005-09-25,23-081,NYG,@,SDG,L 23-45,1,0,0.00,0,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
4,2005,4,2005-10-02,23-088,NYG,,STL,W 44-24,2,16,8.00,0,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
5,2005,5,2005-10-16,23-102,NYG,@,DAL,L 13-16,1,2,2.00,0,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
6,2005,6,2005-10-23,23-109,NYG,,DEN,W 24-23,0,0,,0,,0,0,,0,0,0,,0,,0,0,0.0,0,0
7,2005,7,2005-10-30,23-116,NYG,,WAS,W 36-0,8,14,1.75,1,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
8,2005,8,2005-11-06,23-123,NYG,@,SFO,W 24-6,5,3,0.60,2,0,0,0,,0,0,0,,0,,2,12,0.0,0,0
9,2005,9,2005-11-13,23-130,NYG,,MIN,L 21-24,1,2,2.00,0,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
10,2005,10,2005-11-20,23-137,NYG,,PHI,W 27-17,3,0,0.00,0,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
11,2005,11,2005-11-27,23-144,NYG,@,SEA,L 21-24,0,0,,0,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
12,2005,12,2005-12-04,23-151,NYG,,DAL,W 17-10,2,2,1.00,1,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
13,2005,13,2005-12-11,23-158,NYG,@,PHI,W 26-23,2,0,0.00,0,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
14,2005,14,2005-12-17,23-164,NYG,,KAN,W 27-17,0,0,,0,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
15,2005,15,2005-12-24,23-171,NYG,@,WAS,L 20-35,1,6,6.00,0,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
16,2005,16,2005-12-31,23-178,NYG,@,OAK,W 30-21,3,10,3.33,1,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,2PM,TD,Pts,Sk,Tkl,Ast
17,2006,1,2006-09-10,24-066,NYG,,IND,L 21-26,8,54,6.75,1,1,0,0,,0,0,0,,0,,1,6,0.0,0,0
18,2006,2,2006-09-17,24-073,NYG,@,PHI,W 30-24,5,35,7.00,0,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
19,2006,3,2006-09-24,24-080,NYG,@,SEA,L 30-42,1,9,9.00,0,1,1,9,9.00,0,0,0,,0,,0,0,0.0,0,0
20,2006,4,2006-10-08,24-094,NYG,,WAS,W 19-3,9,26,2.89,0,2,2,15,7.50,0,0,0,,0,,0,0,0.0,0,0
21,2006,5,2006-10-15,24-101,NYG,@,ATL,W 27-14,11,53,4.82,1,2,0,0,,0,0,0,,0,,1,6,0.0,0,0
22,2006,6,2006-10-23,24-109,NYG,@,DAL,W 36-22,10,40,4.00,1,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
23,2006,7,2006-10-29,24-115,NYG,,TAM,W 17-3,7,41,5.86,1,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
