
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD
1,1986,1,1986-09-07,21-295,DEN,,RAI,W 38-36,0,0,,0,,0,0,,0,1,28,28.00,0,0,0,,0
2,1986,2,1986-09-15,21-303,DEN,@,PIT,W 21-10,0,0,,0,,0,0,,0,2,50,25.00,0,0,0,,0
3,1986,3,1986-09-21,21-309,DEN,@,PHI,W 33-7,1,-2,-2.00,0,,1,7,7.00,0,2,57,28.50,0,0,0,,0
4,1986,4,1986-09-28,21-316,DEN,,NWE,W 27-20,0,0,,0,,0,0,,0,2,34,17.00,0,0,0,,0
5,1986,5,1986-10-05,21-323,DEN,,DAL,W 29-14,0,0,,0,,0,0,,0,0,0,,0,,,,
6,1986,6,1986-10-12,21-330,DEN,@,SDG,W 31-14,2,14,7.00,0,,0,0,,0,1,12,12.00,0,0,0,,0
7,1986,7,1986-10-20,21-338,DEN,@,NYJ,L 10-22,0,0,,0,,0,0,,0,0,0,,0,,,,
8,1986,8,1986-10-26,21-344,DEN,,SEA,W 20-13,0,0,,0,,0,0,,0,0,0,,0,,,,
9,1986,9,1986-11-02,21-351,DEN,@,RAI,W 21-10,0,0,,0,,0,0,,0,1,16,16.00,0,0,0,,0
10,1986,10,1986-11-09,21-358,DEN,,SDG,L 3-9,0,0,,0,,0,0,,0,0,0,,0,,,,
11,1986,11,1986-11-16,22-000,DEN,,KAN,W 38-17,4,1,0.25,0,,0,0,,0,0,0,,0,0,0,,0
12,1986,12,1986-11-23,22-007,DEN,@,NYG,L 16-19,0,0,,0,,0,0,,0,1,25,25.00,0,0,0,,0
13,1986,13,1986-11-30,22-014,DEN,,CIN,W 34-28,0,0,,0,,0,0,,0,4,104,26.00,0,0,0,,0
14,1986,14,1986-12-07,22-021,DEN,@,KAN,L 10-37,0,0,,0,,0,0,,0,3,68,22.67,0,0,0,,0
15,1986,15,1986-12-13,22-027,DEN,,WAS,W 31-30,0,0,,0,,0,0,,0,1,34,34.00,0,0,0,,0
16,1986,16,1986-12-20,22-034,DEN,@,SEA,L 16-41,2,4,2.00,0,,1,3,3.00,0,5,103,20.60,0,0,0,,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD
17,1987,1,1987-09-13,22-301,DEN,,SEA,W 40-17,2,6,3.00,0,,0,0,,0,0,0,,0,0,0,,0
18,1987,2,1987-09-20,22-308,DEN,@,GNB,T 17-17,0,0,,0,,0,0,,0,0,0,,0,,,,
19,1987,6,1987-10-26,22-344,DEN,@,MIN,L 27-34,0,0,,0,,1,8,8.00,0,3,54,18.00,0,0,0,,0
20,1987,7,1987-11-01,22-350,DEN,,DET,W 34-0,4,21,5.25,0,,0,0,,0,0,0,,0,0,0,,0
21,1987,8,1987-11-08,22-357,DEN,@,BUF,L 14-21,0,0,,0,,0,0,,0,0,0,,0,,,,
22,1987,9,1987-11-16,23-000,DEN,,CHI,W 31-29,0,0,,0,,0,0,,0,1,19,19.00,0,0,0,,0
23,1987,10,1987-11-22,23-006,DEN,@,RAI,W 23-17,0,0,,0,,0,0,,0,1,18,18.00,0,0,0,,0
24,1987,11,1987-11-29,23-013,DEN,@,SDG,W 31-17,1,0,0.00,0,,0,0,,0,2,59,29.50,0,0,0,,0
25,1987,12,1987-12-06,23-020,DEN,,NWE,W 31-20,0,0,,0,,0,0,,0,4,57,14.25,0,0,0,,0
26,1987,13,1987-12-13,23-027,DEN,@,SEA,L 21-28,0,0,,0,,0,0,,0,3,92,30.67,0,0,0,,0
27,1987,14,1987-12-19,23-033,DEN,,KAN,W 20-17,1,1,1.00,0,,0,0,,0,1,24,24.00,0,0,0,,0
28,1987,15,1987-12-27,23-041,DEN,,SDG,W 24-0,5,15,3.00,0,,0,0,,0,0,0,,0,0,0,,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD
29,1988,1,1988-09-04,23-293,DEN,,SEA,L 14-21,0,0,,0,,0,0,,0,3,56,18.67,0,0,0,,0
30,1988,2,1988-09-11,23-300,DEN,,SDG,W 34-3,7,30,4.29,0,,0,0,,0,2,55,27.50,0,0,0,,0
31,1988,3,1988-09-18,23-307,DEN,@,KAN,L 13-20,0,0,,0,,0,0,,0,3,46,15.33,0,0,0,,0
32,1988,4,1988-09-26,23-315,DEN,,RAI,L 27-30,0,0,,0,,0,0,,0,3,67,22.33,0,0,0,,0
33,1988,5,1988-10-02,23-321,DEN,@,SDG,W 12-0,2,6,3.00,0,,0,0,,0,0,0,,0,0,0,,0
34,1988,6,1988-10-09,23-328,DEN,@,SFO,W 16-13,0,0,,0,,0,0,,0,1,26,26.00,0,0,0,,0
35,1988,7,1988-10-16,23-335,DEN,,ATL,W 30-14,0,0,,0,,0,0,,0,1,18,18.00,0,0,0,,0
36,1988,8,1988-10-23,23-342,DEN,@,PIT,L 21-39,0,0,,0,,0,0,,0,7,139,19.86,0,0,0,,0
37,1988,9,1988-10-31,23-350,DEN,@,IND,L 23-55,0,0,,0,,0,0,,0,4,98,24.50,0,0,0,,0
38,1988,10,1988-11-06,23-356,DEN,,KAN,W 17-11,0,0,,0,,0,0,,0,3,81,27.00,0,0,0,,0
39,1988,11,1988-11-13,23-363,DEN,,CLE,W 30-7,0,0,,0,,0,0,,0,1,21,21.00,0,0,0,,0
40,1988,12,1988-11-20,24-004,DEN,@,NOR,L 0-42,0,0,,0,,0,0,,0,2,39,19.50,0,0,0,,0
41,1988,13,1988-11-27,24-011,DEN,,RAM,W 35-24,0,0,,0,,,,,,0,0,,0,0,0,,0
42,1988,14,1988-12-04,24-018,DEN,@,RAI,L 20-21,0,0,,0,,,,,,0,0,,0,0,0,,0
43,1988,15,1988-12-11,24-025,DEN,@,SEA,L 14-42,0,0,,0,,0,0,,0,4,65,16.25,0,0,0,,0
44,1988,16,1988-12-17,24-031,DEN,,NWE,W 21-10,0,0,,0,,0,0,,0,2,51,25.50,0,1,4,4.00,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
