
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Punting,Punting,Punting,Punting
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,XPM,XPA,XP%,FGM,FGA,FG%,TD,Pts,Pnt,Yds,Y/P,Blck
1,1960,1,1960-09-25,26-020,NYG,@,SFO,W 21-19,0,0,,0,,,,,,,0,0,2,96,48.00,0
2,1960,6,1960-11-06,26-062,NYG,@,CLE,W 17-13,0,0,,0,,,,,,,0,0,5,163,32.60,0
3,1960,7,1960-11-13,26-069,NYG,,PIT,W 27-24,0,0,,0,,,,,,,0,0,4,183,45.75,0
4,1960,8,1960-11-20,26-076,NYG,,PHI,L 10-17,1,24,24.00,0,,,,,,,0,0,2,92,46.00,0
5,1960,9,1960-11-27,26-083,NYG,@,PHI,L 23-31,0,0,,0,,,,,,,0,0,3,135,45.00,0
6,1960,10,1960-12-04,26-090,NYG,,DAL,T 31-31,0,0,,0,,,,,,,0,0,6,246,41.00,0
7,1960,11,1960-12-11,26-097,NYG,@,WAS,W 17-3,0,0,,0,,,,,,,0,0,6,214,35.67,0
8,1960,12,1960-12-18,26-104,NYG,,CLE,L 34-48,1,-5,-5.00,0,,,,,,,0,0,3,126,42.00,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Punting,Punting,Punting,Punting
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,XPM,XPA,XP%,FGM,FGA,FG%,TD,Pts,Pnt,Yds,Y/P,Blck
9,1961,1,1961-09-17,27-012,NYG,,STL,L 10-21,0,0,,0,,,,,,,0,0,3,126,42.00,0
10,1961,2,1961-09-24,27-019,NYG,@,PIT,W 17-14,0,0,,0,,,,,,,0,0,8,384,48.00,0
11,1961,3,1961-10-01,27-026,NYG,@,WAS,W 24-21,0,0,,0,,,,,,,0,0,4,176,44.00,0
12,1961,4,1961-10-08,27-033,NYG,@,STL,W 24-9,0,0,,0,,,,,,,0,0,11,485,44.09,1
13,1961,5,1961-10-15,27-040,NYG,@,DAL,W 31-10,1,30,30.00,0,,,,,,,0,0,1,45,45.00,0
14,1961,6,1961-10-22,27-047,NYG,,RAM,W 24-14,0,0,,0,,,,,,,0,0,3,132,44.00,0
15,1961,7,1961-10-29,27-054,NYG,,DAL,L 16-17,0,0,,0,,,,,,,0,0,3,153,51.00,0
16,1961,8,1961-11-05,27-061,NYG,,WAS,W 53-0,0,0,,0,,,,,,,0,0,3,132,44.00,0
17,1961,9,1961-11-12,27-068,NYG,,PHI,W 38-21,0,0,,0,,,,,,,0,0,6,228,38.00,1
18,1961,10,1961-11-19,27-075,NYG,,PIT,W 42-21,2,0,0.00,0,,,,,,,0,0,3,147,49.00,0
19,1961,11,1961-11-26,27-082,NYG,@,CLE,W 37-21,0,0,,0,,,,,,,0,0,2,90,45.00,0
20,1961,12,1961-12-03,27-089,NYG,@,GNB,L 17-20,0,0,,0,,,,,,,0,0,5,190,38.00,0
21,1961,13,1961-12-10,27-096,NYG,@,PHI,W 28-24,0,0,,0,,,,,,,0,0,8,339,42.38,0
22,1961,14,1961-12-17,27-103,NYG,,CLE,T 7-7,0,0,,0,,,,,,,0,0,8,348,43.50,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Punting,Punting,Punting,Punting
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,XPM,XPA,XP%,FGM,FGA,FG%,TD,Pts,Pnt,Yds,Y/P,Blck
23,1962,1,1962-09-16,28-011,NYG,@,CLE,L 7-17,0,0,,0,1,1,100.0,,1,0.0,0,1,2,110,55.00,0
24,1962,2,1962-09-23,28-018,NYG,@,PHI,W 29-13,0,0,,0,2,3,66.7,3,3,100.0,0,11,4,143,35.75,0
25,1962,3,1962-09-30,28-025,NYG,@,PIT,W 31-27,0,0,,0,4,4,100.0,1,1,100.0,0,7,3,108,36.00,0
26,1962,4,1962-10-07,28-032,NYG,@,STL,W 31-14,0,0,,0,4,4,100.0,1,2,50.0,0,7,4,124,31.00,1
27,1962,5,1962-10-14,28-039,NYG,,PIT,L 17-20,0,0,,0,2,2,100.0,1,3,33.3,0,5,4,168,42.00,0
28,1962,6,1962-10-21,28-046,NYG,,DET,W 17-14,1,-11,-11.00,0,2,2,100.0,1,1,100.0,0,5,6,300,50.00,0
29,1962,7,1962-10-28,28-053,NYG,,WAS,W 49-34,0,0,,0,7,7,100.0,,1,0.0,0,7,4,188,47.00,0
30,1962,8,1962-11-04,28-060,NYG,,STL,W 31-28,0,0,,0,4,4,100.0,1,2,50.0,0,7,7,287,41.00,0
31,1962,9,1962-11-11,28-067,NYG,@,DAL,W 41-10,0,0,,0,5,5,100.0,2,2,100.0,0,11,5,180,36.00,0
32,1962,10,1962-11-18,28-074,NYG,,PHI,W 19-14,0,0,,0,1,1,100.0,4,5,80.0,0,13,3,118,39.33,0
33,1962,11,1962-11-25,28-081,NYG,@,WAS,W 42-24,0,0,,0,6,6,100.0,,,,0,6,3,132,44.00,0
34,1962,12,1962-12-02,28-088,NYG,@,CHI,W 26-24,0,0,,0,2,2,100.0,4,4,100.0,0,14,2,91,45.50,0
35,1962,13,1962-12-09,28-095,NYG,,CLE,W 17-13,0,0,,0,2,2,100.0,1,1,100.0,0,5,4,138,34.50,0
36,1962,14,1962-12-16,28-102,NYG,,DAL,W 41-31,0,0,,0,5,5,100.0,,2,0.0,0,5,4,142,35.50,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Punting,Punting,Punting,Punting
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,XPM,XPA,XP%,FGM,FGA,FG%,TD,Pts,Pnt,Yds,Y/P,Blck
37,1963,1,1963-09-15,29-010,NYG,@,BAL,W 37-28,0,0,,0,4,4,100.0,1,1,100.0,0,7,3,140,46.67,0
38,1963,2,1963-09-22,29-017,NYG,@,PIT,L 0-31,0,0,,0,,,,,1,0.0,0,0,8,334,41.75,0
39,1963,3,1963-09-29,29-024,NYG,@,PHI,W 37-14,0,0,,0,4,5,80.0,1,1,100.0,0,7,5,235,47.00,0
40,1963,4,1963-10-06,29-031,NYG,@,WAS,W 24-14,0,0,,0,3,3,100.0,1,2,50.0,0,6,3,138,46.00,0
41,1963,5,1963-10-13,29-038,NYG,,CLE,L 24-35,1,0,0.00,0,3,3,100.0,1,2,50.0,0,6,4,176,44.00,0
42,1963,6,1963-10-20,29-045,NYG,,DAL,W 37-21,0,0,,0,4,5,80.0,1,2,50.0,0,7,3,154,51.33,0
43,1963,7,1963-10-27,29-052,NYG,@,CLE,W 33-6,0,0,,0,3,3,100.0,4,5,80.0,0,15,2,95,47.50,0
44,1963,8,1963-11-03,29-059,NYG,@,STL,W 38-21,0,0,,0,5,5,100.0,1,2,50.0,0,8,5,205,41.00,0
45,1963,9,1963-11-10,29-066,NYG,,PHI,W 42-14,0,0,,0,6,6,100.0,,,,0,6,2,92,46.00,0
46,1963,10,1963-11-17,29-073,NYG,,SFO,W 48-14,0,0,,0,6,6,100.0,2,4,50.0,0,12,4,200,50.00,0
47,1963,11,1963-11-24,29-080,NYG,,STL,L 17-24,0,0,,0,2,2,100.0,1,2,50.0,0,5,4,176,44.00,0
48,1963,12,1963-12-01,29-087,NYG,@,DAL,W 34-27,0,0,,0,4,4,100.0,2,2,100.0,0,10,4,182,45.50,0
49,1963,13,1963-12-08,29-094,NYG,,WAS,W 44-14,0,0,,0,5,6,83.3,1,2,50.0,0,8,7,301,43.00,0
50,1963,14,1963-12-15,29-101,NYG,,PIT,W 33-17,0,0,,0,3,4,75.0,2,3,66.7,0,9,5,220,44.00,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Punting,Punting,Punting,Punting
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,XPM,XPA,XP%,FGM,FGA,FG%,TD,Pts,Pnt,Yds,Y/P,Blck
51,1964,1,1964-09-13,30-008,NYG,@,PHI,L 7-38,0,0,,0,1,1,100.0,,1,0.0,0,1,6,284,47.33,0
52,1964,2,1964-09-20,30-015,NYG,@,PIT,L 24-27,0,0,,0,3,3,100.0,1,4,25.0,0,6,3,142,47.33,0
53,1964,3,1964-09-25,30-020,NYG,,WAS,W 13-10,0,0,,0,1,1,100.0,2,4,50.0,0,7,4,208,52.00,0
54,1964,4,1964-10-04,30-029,NYG,@,DET,L 3-26,0,0,,0,,,,1,1,100.0,0,3,6,272,45.33,0
55,1964,5,1964-10-11,30-036,NYG,@,DAL,T 13-13,0,0,,0,1,2,50.0,,,,0,1,10,463,46.30,0
56,1964,6,1964-10-18,30-043,NYG,,PHI,L 17-23,0,0,,0,2,2,100.0,1,2,50.0,0,5,6,264,44.00,0
57,1964,7,1964-10-25,30-050,NYG,@,CLE,L 20-42,0,0,,0,2,3,66.7,,,,0,2,4,188,47.00,0
58,1964,8,1964-11-01,30-057,NYG,,STL,W 34-17,0,0,,0,4,4,100.0,2,3,66.7,0,10,7,301,43.00,0
59,1964,9,1964-11-08,30-064,NYG,,DAL,L 21-31,0,0,,0,2,2,100.0,,,,0,2,5,223,44.60,0
60,1964,10,1964-11-15,30-071,NYG,@,STL,T 10-10,0,0,,0,1,1,100.0,1,2,50.0,0,4,5,215,43.00,0
61,1964,11,1964-11-22,30-078,NYG,,PIT,L 17-44,0,0,,0,2,2,100.0,1,1,100.0,0,5,3,142,47.33,0
62,1964,12,1964-11-29,30-085,NYG,@,WAS,L 21-36,0,0,,0,3,3,100.0,,1,0.0,0,3,5,237,47.40,0
63,1964,13,1964-12-06,30-092,NYG,,MIN,L 21-30,0,0,,0,3,3,100.0,,1,0.0,0,3,6,270,45.00,0
64,1964,14,1964-12-12,30-098,NYG,,CLE,L 20-52,0,0,,0,2,2,100.0,,,,0,2,3,119,39.67,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Punting,Punting,Punting,Punting
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,XPM,XPA,XP%,FGM,FGA,FG%,TD,Pts,Pnt,Yds,Y/P,Blck
65,1965,1,1965-09-19,31-014,GNB,@,PIT,W 41-9,0,0,,0,5,5,100.0,2,3,66.7,0,11,4,177,44.25,0
66,1965,2,1965-09-26,31-021,GNB,,BAL,W 20-17,0,0,,0,2,2,100.0,2,3,66.7,0,8,5,194,38.80,0
67,1965,3,1965-10-03,31-028,GNB,,CHI,W 23-14,0,0,,0,2,3,66.7,1,1,100.0,0,5,5,181,36.20,0
68,1965,4,1965-10-10,31-035,GNB,,SFO,W 27-10,1,27,27.00,0,3,3,100.0,2,2,100.0,0,9,3,179,59.67,0
69,1965,5,1965-10-17,31-042,GNB,@,DET,W 31-21,0,0,,0,4,4,100.0,1,1,100.0,0,7,5,240,48.00,0
70,1965,6,1965-10-24,31-049,GNB,,DAL,W 13-3,0,0,,0,1,1,100.0,2,2,100.0,0,7,10,400,40.00,0
71,1965,7,1965-10-31,31-056,GNB,@,CHI,L 10-31,0,0,,0,1,1,100.0,1,2,50.0,0,4,5,195,39.00,0
72,1965,8,1965-11-07,31-063,GNB,,DET,L 7-12,0,0,,0,1,1,100.0,,,,0,1,7,305,43.57,0
73,1965,9,1965-11-14,31-070,GNB,,RAM,W 6-3,0,0,,0,,,,2,4,50.0,0,6,6,250,41.67,0
74,1965,10,1965-11-21,31-077,GNB,@,MIN,W 38-13,0,0,,0,5,5,100.0,1,1,100.0,0,8,3,124,41.33,0
75,1965,11,1965-11-28,31-084,GNB,@,RAM,L 10-21,0,0,,0,1,1,100.0,1,2,50.0,0,4,5,242,48.40,0
76,1965,12,1965-12-05,31-091,GNB,,MIN,W 24-19,0,0,,0,3,3,100.0,1,2,50.0,0,6,5,195,39.00,0
77,1965,13,1965-12-12,31-098,GNB,@,BAL,W 42-27,0,0,,0,6,6,100.0,,,,0,6,5,223,44.60,0
78,1965,14,1965-12-19,31-105,GNB,@,SFO,T 24-24,0,0,,0,3,3,100.0,1,3,33.3,0,6,6,270,45.00,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Punting,Punting,Punting,Punting
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,XPM,XPA,XP%,FGM,FGA,FG%,TD,Pts,Pnt,Yds,Y/P,Blck
79,1966,1,1966-09-10,32-005,GNB,,BAL,W 24-3,0,0,,0,3,3,100.0,1,2,50.0,0,6,3,134,44.67,0
80,1966,2,1966-09-18,32-013,GNB,@,CLE,W 21-20,0,0,,0,3,3,100.0,,1,0.0,0,3,3,118,39.33,0
81,1966,3,1966-09-25,32-020,GNB,,RAM,W 24-13,0,0,,0,3,3,100.0,1,2,50.0,0,6,4,165,41.25,0
82,1966,4,1966-10-02,32-027,GNB,,DET,W 23-14,0,0,,0,2,2,100.0,3,4,75.0,0,11,7,259,37.00,0
83,1966,5,1966-10-09,32-034,GNB,@,SFO,L 20-21,0,0,,0,2,2,100.0,2,4,50.0,0,8,3,118,39.33,0
84,1966,6,1966-10-16,32-041,GNB,@,CHI,W 17-0,0,0,,0,2,2,100.0,1,3,33.3,0,5,6,209,34.83,0
