
23,1982,7,1982-12-18,23-056,MIA,,NYJ,W 20-19,,6,53,8.83,0,0,0,,0,0,0,,0,3,17,5.67,0,0,0
24,1982,8,1982-12-27,23-065,MIA,,BUF,W 27-10,,0,0,,0,0,0,,0,0,0,,0,1,0,0.00,0,0,0
25,1982,9,1983-01-02,23-071,MIA,@,BAL,W 34-7,,2,40,20.00,0,1,6,6.00,0,0,0,,0,2,21,10.50,0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
26,1983,1,1983-09-04,23-316,MIA,@,BUF,W 12-0,,1,7,7.00,0,0,0,,0,0,0,,0,1,62,62.00,0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
27,1985,8,1985-10-27,26-004,MIA,@,DET,L 21-31,,0,0,,0,0,0,,0,0,0,,0,3,22,7.33,0,0,0
28,1985,9,1985-11-03,26-011,MIA,@,NWE,L 13-17,,0,0,,0,0,0,,0,0,0,,0,3,32,10.67,0,0,0
29,1985,10,1985-11-10,26-018,MIA,,NYJ,W 21-17,,0,0,,0,0,0,,0,0,0,,0,2,41,20.50,0,0,0
30,1985,11,1985-11-17,26-025,MIA,@,IND,W 34-20,,0,0,,0,0,0,,0,0,0,,0,2,22,11.00,0,0,0
31,1985,12,1985-11-24,26-032,MIA,@,BUF,W 23-14,,0,0,,0,0,0,,0,0,0,,0,3,35,11.67,0,0,0
32,1985,13,1985-12-02,26-040,MIA,,CHI,W 38-24,,0,0,,0,0,0,,0,0,0,,0,1,4,4.00,0,0,0
33,1985,14,1985-12-08,26-046,MIA,@,GNB,W 34-24,,0,0,,0,0,0,,0,0,0,,0,2,7,3.50,0,0,0
34,1985,15,1985-12-16,26-054,MIA,,NWE,W 30-27,,0,0,,0,0,0,,0,0,0,,0,2,16,8.00,0,0,0
35,1985,16,1985-12-22,26-060,MIA,,BUF,W 28-0,,1,9,9.00,0,0,0,,0,0,0,,0,4,18,4.50,0,0,0
,,,35 Games,,,,,26-8-1,,59,439,7.44,2,54,215,3.98,2,4,84,21.00,0,79,830,10.51,2,6,36
