
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
1,1970,1,1970-09-20,23-168,BOS,,MIA,W 27-14,1,2,2.00,0,,0,0,,0,0,0
2,1970,4,1970-10-11,23-189,BOS,@,KAN,L 10-23,4,11,2.75,0,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
3,1971,13,1971-12-12,24-251,SDG,,DEN,W 45-17,2,15,7.50,0,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
4,1972,8,1972-11-05,25-214,ATL,@,RAM,L 7-20,1,6,6.00,0,,0,0,,0,0,0
5,1972,9,1972-11-12,25-221,ATL,,NOR,W 36-20,6,29,4.83,0,,1,14,14.00,0,0,0
6,1972,10,1972-11-20,25-229,ATL,@,WAS,L 13-24,1,-1,-1.00,0,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
7,1973,1,1973-09-16,26-164,ATL,@,NOR,W 62-7,5,25,5.00,1,,2,17,8.50,1,2,12
8,1973,5,1973-10-14,26-192,ATL,,CHI,W 46-6,1,13,13.00,0,,1,13,13.00,0,0,0
9,1973,6,1973-10-21,26-199,ATL,@,SDG,W 41-0,5,29,5.80,2,,1,13,13.00,0,2,12
10,1973,7,1973-10-28,26-206,ATL,@,SFO,W 17-3,3,9,3.00,0,,0,0,,0,0,0
11,1973,8,1973-11-04,26-213,ATL,,RAM,W 15-13,7,22,3.14,0,,4,44,11.00,0,0,0
12,1973,9,1973-11-11,26-220,ATL,@,PHI,W 44-27,12,71,5.92,2,,2,0,0.00,0,2,12
13,1973,10,1973-11-19,26-228,ATL,,MIN,W 20-14,12,61,5.08,0,,1,39,39.00,1,1,6
14,1973,11,1973-11-25,26-234,ATL,@,NYJ,W 28-20,19,76,4.00,2,,1,6,6.00,0,2,12
15,1973,12,1973-12-02,26-241,ATL,,BUF,L 6-17,13,61,4.69,0,,3,28,9.33,0,0,0
16,1973,13,1973-12-09,26-248,ATL,,STL,L 10-32,7,22,3.14,0,,3,25,8.33,0,0,0
17,1973,14,1973-12-16,26-255,ATL,,NOR,W 14-10,12,45,3.75,2,,1,7,7.00,0,2,12
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
18,1974,1,1974-09-15,27-163,ATL,,DAL,L 0-24,12,36,3.00,0,,2,10,5.00,0,0,0
19,1974,2,1974-09-22,27-170,ATL,,SFO,L 10-16,17,58,3.41,0,,3,3,1.00,0,0,0
20,1974,4,1974-10-06,27-184,ATL,@,NYG,W 14-7,1,3,3.00,0,,0,0,,0,0,0
21,1974,5,1974-10-13,27-191,ATL,,CHI,W 13-10,11,31,2.82,0,,1,3,3.00,0,0,0
22,1974,6,1974-10-20,27-198,ATL,,NOR,L 3-13,0,0,,0,,2,8,4.00,0,0,0
23,1974,9,1974-11-10,27-219,ATL,@,RAM,L 0-21,3,11,3.67,0,,1,10,10.00,0,0,0
24,1974,10,1974-11-17,27-226,ATL,,BAL,L 7-17,1,0,0.00,0,,1,9,9.00,0,0,0
25,1974,14,1974-12-15,27-254,ATL,,GNB,W 10-3,1,0,0.00,0,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
26,1976,7,1976-10-24,29-202,BUF,,NWE,L 22-26,6,15,2.50,0,,2,11,5.50,0,0,0
27,1976,8,1976-10-31,29-209,BUF,,NYJ,L 14-19,4,11,2.75,0,,0,0,,0,0,0
28,1976,9,1976-11-07,29-216,BUF,@,NWE,L 10-20,13,32,2.46,0,,1,15,15.00,0,0,0
29,1976,13,1976-12-05,29-244,BUF,@,MIA,L 27-45,1,-2,-2.00,0,,0,0,,0,0,0
,,,29 Games,,,,,15-14-0,181,691,3.82,9,,33,275,8.33,2,11,66
