
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
1,1987,3,1987-10-04,23-333,CIN,,SDG,L 9-10,10,19,1.90,0,,0,0,,0,0,0
2,1987,4,1987-10-11,23-340,CIN,@,SEA,W 17-10,15,70,4.67,1,,0,0,,0,1,6
3,1987,5,1987-10-18,23-347,CIN,,CLE,L 0-34,4,5,1.25,0,,1,8,8.00,0,0,0
,,,3 Games,,,,,1-2-0,29,94,3.24,1,,1,8,8.00,0,1,6
