
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
1,2005,1,2005-09-08,23-112,OAK,@,NWE,L 20-30,1,0,0,,0,0,0,0.0,0,0
2,2005,2,2005-09-18,23-122,OAK,,KAN,L 17-23,1,0,0,,0,0,0,0.0,0,0
3,2005,6,2005-10-23,23-157,OAK,,BUF,W 38-17,2,2,11,5.50,0,0,0,0.0,0,0
4,2005,7,2005-10-30,23-164,OAK,@,TEN,W 34-25,2,2,14,7.00,0,0,0,0.0,0,0
5,2005,8,2005-11-06,23-171,OAK,@,KAN,L 23-27,2,1,1,1.00,0,0,0,0.0,0,0
6,2005,9,2005-11-13,23-178,OAK,,DEN,L 17-31,1,0,0,,0,0,0,0.0,0,0
7,2005,10,2005-11-20,23-185,OAK,@,WAS,W 16-13,,0,0,,0,0,0,0.0,0,0
8,2005,14,2005-12-18,23-213,OAK,,CLE,L 7-9,,0,0,,0,0,0,0.0,0,0
9,2005,15,2005-12-24,23-219,OAK,@,DEN,L 3-22,1,1,11,11.00,0,0,0,0.0,0,0
10,2005,16,2005-12-31,23-226,OAK,,NYG,L 21-30,1,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
11,2006,3,2006-10-01,24-135,OAK,,CLE,L 21-24,,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
12,2008,1,2008-09-07,26-111,KAN,@,NWE,L 10-17,,0,0,,0,0,0,0.0,0,0
13,2008,2,2008-09-14,26-118,KAN,,OAK,L 8-23,,,,,,,,,,
14,2008,3,2008-09-21,26-125,KAN,@,ATL,L 14-38,,,,,,,,,,
15,2008,4,2008-09-28,26-132,KAN,,DEN,W 33-19,,,,,,,,,,
16,2008,5,2008-10-05,26-139,KAN,@,CAR,L 0-34,,,,,,,,,,
17,2008,7,2008-10-26,26-160,KAN,@,NYJ,L 24-28,,,,,,,,,,
18,2008,8,2008-11-02,26-167,KAN,,TAM,L 27-30,,,,,,,,,,
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
19,2009,1,2009-09-13,27-117,CIN,,DEN,L 7-12,1,1,3,3.00,0,0,0,0.0,0,0
20,2009,2,2009-09-20,27-124,CIN,@,GNB,W 31-24,1,1,12,12.00,0,0,0,0.0,0,0
21,2009,3,2009-09-27,27-131,CIN,,PIT,W 23-20,0,,,,,,,,,
22,2009,4,2009-10-04,27-138,CIN,@,CLE,W 23-20,3,3,44,14.67,0,0,0,0.0,0,0
23,2009,5,2009-10-11,27-145,CIN,@,BAL,W 17-14,2,1,6,6.00,0,0,0,0.0,0,0
24,2009,6,2009-10-18,27-152,CIN,,HOU,L 17-28,3,1,6,6.00,0,0,0,0.0,1,0
25,2009,7,2009-10-25,27-159,CIN,,CHI,W 45-10,1,1,3,3.00,1,1,6,0.0,0,0
26,2009,8,2009-11-08,27-173,CIN,,BAL,W 17-7,3,2,32,16.00,0,0,0,0.0,0,0
27,2009,9,2009-11-15,27-180,CIN,@,PIT,W 18-12,3,3,14,4.67,0,0,0,0.0,0,0
28,2009,10,2009-11-22,27-187,CIN,@,OAK,L 17-20,2,2,12,6.00,0,0,0,0.0,0,0
29,2009,11,2009-11-29,27-194,CIN,,CLE,W 16-7,2,2,11,5.50,1,1,6,0.0,0,0
30,2009,12,2009-12-06,27-201,CIN,,DET,W 23-13,3,1,16,16.00,0,0,0,0.0,0,0
31,2009,13,2009-12-13,27-208,CIN,@,MIN,L 10-30,2,2,19,9.50,0,0,0,0.0,0,0
32,2009,14,2009-12-20,27-215,CIN,@,SDG,L 24-27,9,7,82,11.71,0,0,0,0.0,0,0
33,2009,15,2009-12-27,27-222,CIN,,KAN,W 17-10,2,,,,,,,,,
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
34,2010,7,2010-10-31,28-165,CIN,,MIA,L 14-22,,,,,,,,,,
35,2010,8,2010-11-08,28-173,CIN,,PIT,L 21-27,,,,,,,,,,
,,,35 Games,,,,,14-21-0,48,33,297,9.00,2,2,12,0.0,1,0
