
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
1,1960,1,1960-09-23,25-156,RAM,,STL,L 21-43,8,21,2.63,0,,5,35,7.00,0,0,0,,0,0,0,,,,3,70,23.33,0,2,12,6.00,0,0,0
2,1960,2,1960-10-02,25-165,RAM,@,SFO,L 9-13,6,29,4.83,0,,1,12,12.00,0,0,0,,0,0,0,,,,1,29,29.00,0,0,0,,0,0,0
3,1960,3,1960-10-09,25-172,RAM,@,CHI,L 27-34,8,27,3.38,1,,2,20,10.00,1,0,0,,0,0,0,,,,2,48,24.00,0,0,0,,0,2,12
4,1960,4,1960-10-16,25-179,RAM,@,BAL,L 17-31,12,65,5.42,1,,3,41,13.67,0,0,1,0.00,0,0,0,39.6,0.00,0.00,1,22,22.00,0,1,0,0.00,0,1,6
5,1960,5,1960-10-23,25-186,RAM,,CHI,T 24-24,15,43,2.87,0,,3,-1,-0.33,0,0,0,,0,0,0,,,,3,89,29.67,0,1,29,29.00,0,0,0
6,1960,6,1960-10-30,25-193,RAM,,DET,W 48-35,8,67,8.38,0,,3,29,9.67,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
7,1960,7,1960-11-06,25-200,RAM,@,DAL,W 38-13,13,51,3.92,0,,1,-3,-3.00,0,0,0,,0,0,0,,,,0,0,,0,2,16,8.00,0,0,0
8,1960,8,1960-11-13,25-207,RAM,@,DET,L 10-12,8,4,0.50,0,,3,22,7.33,0,0,0,,0,0,0,,,,1,20,20.00,0,1,0,0.00,0,0,0
9,1960,9,1960-11-20,25-214,RAM,@,GNB,W 33-31,8,14,1.75,0,,2,14,7.00,0,0,0,,0,0,0,,,,2,55,27.50,0,0,0,,0,0,0
10,1960,10,1960-12-04,25-228,RAM,,SFO,L 7-23,10,70,7.00,0,,3,29,9.67,0,0,0,,0,0,0,,,,3,50,16.67,0,0,0,,0,0,0
11,1960,11,1960-12-11,25-235,RAM,,BAL,W 10-3,3,28,9.33,0,,2,27,13.50,0,0,0,,0,0,0,,,,0,0,,0,3,3,1.00,0,0,0
12,1960,12,1960-12-17,25-241,RAM,,GNB,L 21-35,5,17,3.40,0,,1,1,1.00,1,0,0,,0,0,0,,,,1,33,33.00,0,0,0,,0,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
13,1961,1,1961-09-17,26-150,RAM,@,BAL,L 24-27,6,15,2.50,0,,4,14,3.50,0,1,2,50.00,20,0,0,85.4,10.00,10.00,3,92,30.67,0,0,0,,0,0,0
14,1961,2,1961-09-23,26-156,RAM,,CHI,L 17-21,14,40,2.86,2,,5,33,6.60,0,0,2,0.00,0,0,0,39.6,0.00,0.00,3,65,21.67,0,0,0,,0,2,12
