
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Def Interceptions,Def Interceptions,Def Interceptions
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Int,Yds,TD
1,1960,9,1960-11-27,23-056,WAS,@,PIT,L 10-22,,2,10,5.00,0,0,0,,0,0,0,,0,0,0,0,0,0
2,1960,10,1960-12-04,23-063,WAS,@,CLE,L 16-27,,1,11,11.00,0,0,0,,0,0,0,,0,0,0,0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Def Interceptions,Def Interceptions,Def Interceptions
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Int,Yds,TD
3,1961,2,1961-09-24,23-357,MIN,@,DAL,L 7-21,,2,21,10.50,0,0,0,,0,0,0,,0,0,0,0,0,0
4,1961,6,1961-10-22,24-020,MIN,,GNB,L 7-33,,1,22,22.00,0,0,0,,0,0,0,,0,0,0,0,0,0
5,1961,7,1961-10-29,24-027,PIT,,SFO,W 20-10,,0,0,,0,2,49,24.50,0,0,0,,0,0,0,0,0,0
6,1961,8,1961-11-05,24-034,PIT,@,CLE,W 17-13,,0,0,,0,3,90,30.00,0,0,0,,0,0,0,0,0,0
7,1961,9,1961-11-12,24-041,PIT,,DAL,W 37-7,,0,0,,0,2,37,18.50,0,0,0,,0,0,0,0,0,0
8,1961,10,1961-11-19,24-048,PIT,@,NYG,L 21-42,,0,0,,0,0,0,,0,0,0,,0,0,0,1,0,0
9,1961,11,1961-11-26,24-055,PIT,,STL,W 30-27,,0,0,,0,2,37,18.50,0,0,0,,0,0,0,0,0,0
10,1961,12,1961-12-03,24-062,PIT,,PHI,L 24-35,,0,0,,0,2,44,22.00,0,0,0,,0,0,0,0,0,0
11,1961,13,1961-12-10,24-069,PIT,@,WAS,W 30-14,,0,0,,0,1,21,21.00,0,0,0,,0,0,0,0,0,0
12,1961,14,1961-12-17,24-076,PIT,@,STL,L 0-20,,0,0,,0,1,0,0.00,0,0,0,,0,0,0,0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Def Interceptions,Def Interceptions,Def Interceptions
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Int,Yds,TD
13,1962,2,1962-09-23,24-356,PIT,@,DAL,W 30-28,,0,0,,0,1,14,14.00,0,0,0,,0,0,0,0,0,0
14,1962,3,1962-09-30,24-363,PIT,,NYG,L 27-31,,0,0,,0,1,10,10.00,0,0,0,,0,0,0,0,0,0
15,1962,5,1962-10-14,25-012,PIT,@,NYG,W 20-17,,0,0,,0,0,0,,0,0,0,,0,0,0,1,3,0
16,1962,8,1962-11-04,25-033,PIT,,MIN,W 39-31,,0,0,,0,2,42,21.00,0,1,13,13.00,0,0,0,0,0,0
17,1962,11,1962-11-25,25-054,PIT,@,CLE,L 14-35,,0,0,,0,2,33,16.50,0,0,0,,0,0,0,0,0,0
18,1962,12,1962-12-02,25-061,PIT,,STL,W 19-7,,0,0,,0,0,0,,0,0,0,,0,0,0,1,2,0
19,1962,13,1962-12-09,25-068,PIT,@,PHI,W 26-17,,0,0,,0,0,0,,0,0,0,,0,0,0,1,3,0
20,1962,14,1962-12-16,25-075,PIT,@,WAS,W 27-24,,0,0,,0,1,6,6.00,0,0,0,,0,0,0,1,18,0
