
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
1,1980,1,1980-09-07,22-139,RAM,,DET,L 20-41,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,2,25,12.50,0,0,0,,0,0,0
2,1980,3,1980-09-21,22-153,RAM,,GNB,W 51-21,6,45,7.50,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
3,1980,4,1980-09-28,22-160,RAM,@,NYG,W 28-7,3,4,1.33,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
4,1980,6,1980-10-12,22-174,RAM,@,STL,W 21-13,12,41,3.42,1,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
5,1980,7,1980-10-19,22-181,RAM,@,SFO,W 31-17,15,55,3.67,0,,2,49,24.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
6,1980,9,1980-11-02,22-195,RAM,,NOR,W 45-31,7,41,5.86,1,,1,11,11.00,0,0,0,,0,0,0,,,,0,0,,0,2,6,3.00,0,1,6
7,1980,10,1980-11-09,22-202,RAM,,MIA,L 14-35,3,14,4.67,0,,3,37,12.33,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
8,1980,11,1980-11-16,22-209,RAM,@,NWE,W 17-14,15,40,2.67,0,,4,24,6.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
9,1980,12,1980-11-24,22-217,RAM,@,NOR,W 27-7,5,9,1.80,0,,1,6,6.00,0,1,1,100.00,31,1,0,158.3,31.00,51.00,0,0,,0,0,0,,0,0,0
10,1980,13,1980-11-30,22-223,RAM,,NYJ,W 38-13,4,7,1.75,1,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
11,1980,14,1980-12-07,22-230,RAM,@,BUF,L 7-10,18,87,4.83,1,,2,-4,-2.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
12,1980,15,1980-12-15,22-238,RAM,,DAL,W 38-14,9,43,4.78,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
13,1980,16,1980-12-21,22-244,RAM,,ATL,W 20-17,3,24,8.00,0,,1,8,8.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
14,1981,1,1981-09-06,23-138,RAM,,HOU,L 20-27,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,,,,,,
15,1981,2,1981-09-13,23-145,RAM,@,NOR,L 17-23,0,0,,0,,1,12,12.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
