
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
1,1983,1,1983-09-04,25-133,HOU,,GNB,L 38-41,5,21,4.20,1,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,6
2,1983,2,1983-09-11,25-140,HOU,@,RAI,L 6-20,6,84,14.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
3,1983,3,1983-09-18,25-147,HOU,,PIT,L 28-40,4,15,3.75,1,,0,0,,0,0,0,,0,0,0,,,,1,16,16.00,0,1,6
4,1983,4,1983-09-25,25-154,HOU,@,BUF,L 13-30,5,25,5.00,0,,0,0,,0,0,0,,0,0,0,,,,1,9,9.00,0,0,0
5,1983,5,1983-10-02,25-161,HOU,@,PIT,L 10-17,8,27,3.38,0,,1,12,12.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
6,1983,6,1983-10-09,25-168,HOU,,DEN,L 14-26,5,18,3.60,0,,1,9,9.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
7,1983,7,1983-10-16,25-175,HOU,@,MIN,L 14-34,2,5,2.50,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
8,1983,8,1983-10-23,25-182,HOU,,KAN,L 10-13,8,32,4.00,0,,1,10,10.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
9,1983,9,1983-10-30,25-189,HOU,@,CLE,L 19-25,15,61,4.07,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
10,1983,10,1983-11-06,25-196,HOU,,CIN,L 14-55,0,0,,0,,0,0,,0,,,,,,,,,,0,0,,0,,
11,1983,11,1983-11-13,25-203,HOU,,DET,W 27-17,1,4,4.00,1,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,6
12,1983,12,1983-11-20,25-210,HOU,@,CIN,L 10-38,0,0,,0,,0,0,,0,,,,,,,,,,0,0,,0,,
13,1983,13,1983-11-27,25-217,HOU,@,TAM,L 24-33,0,0,,0,,0,0,,0,,,,,,,,,,0,0,,0,,
14,1983,14,1983-12-04,25-224,HOU,,MIA,L 17-24,3,7,2.33,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
15,1983,15,1983-12-11,25-231,HOU,,CLE,W 34-27,0,0,,0,,0,0,,0,,,,,,,,,,0,0,,0,,
16,1983,16,1983-12-18,25-238,HOU,@,BAL,L 10-20,3,22,7.33,0,,1,1,1.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
17,1984,1,1984-09-02,26-131,HOU,,RAI,L 14-24,6,18,3.00,0,,1,24,24.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
18,1984,2,1984-09-09,26-138,HOU,,IND,L 21-35,3,20,6.67,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
19,1984,3,1984-09-16,26-145,HOU,@,SDG,L 14-31,3,11,3.67,0,,2,16,8.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
20,1984,4,1984-09-23,26-152,HOU,@,ATL,L 10-42,7,13,1.86,0,,1,2,2.00,1,0,0,,0,0,0,,,,0,0,,0,1,6
21,1984,5,1984-09-30,26-159,HOU,,NOR,L 10-27,7,31,4.43,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
22,1984,7,1984-10-14,26-173,HOU,@,MIA,L 10-28,16,66,4.13,0,,2,6,3.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
23,1984,8,1984-10-21,26-180,HOU,,SFO,L 21-34,9,36,4.00,1,,5,50,10.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
24,1984,9,1984-10-28,26-187,HOU,,CIN,L 13-31,13,32,2.46,1,,3,20,6.67,0,0,0,,0,0,0,,,,0,0,,0,1,6
25,1984,10,1984-11-04,26-194,HOU,@,PIT,L 7-35,12,30,2.50,0,,1,5,5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
26,1984,11,1984-11-11,26-201,HOU,@,KAN,W 17-16,29,117,4.03,0,,6,36,6.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
27,1984,12,1984-11-18,26-208,HOU,,NYJ,W 31-20,23,138,6.00,1,,4,27,6.75,0,1,1,100.00,16,0,0,118.7,16.00,16.00,0,0,,0,1,6
28,1984,13,1984-11-25,26-215,HOU,@,CLE,L 10-27,16,81,5.06,0,,1,-4,-4.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
29,1984,15,1984-12-09,26-229,HOU,@,RAM,L 16-27,24,102,4.25,1,,2,18,9.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
30,1984,16,1984-12-16,26-236,HOU,,CLE,L 20-27,21,90,4.29,2,,3,6,2.00,0,0,0,,0,0,0,,,,0,0,,0,2,12
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
31,1985,1,1985-09-08,27-137,HOU,,MIA,W 26-23,9,29,3.22,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
32,1985,2,1985-09-15,27-144,HOU,@,WAS,L 13-16,10,40,4.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
33,1985,3,1985-09-22,27-151,HOU,@,PIT,L 0-20,11,21,1.91,0,,4,20,5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
34,1985,4,1985-09-29,27-158,HOU,,DAL,L 10-17,13,51,3.92,0,,1,6,6.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
35,1985,5,1985-10-06,27-165,HOU,@,DEN,L 20-31,10,37,3.70,0,,2,4,2.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
36,1985,6,1985-10-13,27-172,HOU,,CLE,L 6-21,6,27,4.50,0,,1,8,8.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
37,1985,7,1985-10-20,27-179,HOU,,CIN,W 44-27,1,6,6.00,1,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,6
38,1985,8,1985-10-27,27-186,HOU,@,STL,W 20-10,0,0,,0,,0,0,,0,,,,,,,,,,,,,,,
39,1985,9,1985-11-03,27-193,HOU,,KAN,W 23-20,14,46,3.29,0,,2,11,5.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
40,1985,10,1985-11-10,27-200,HOU,@,BUF,L 0-20,13,49,3.77,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
41,1985,11,1985-11-17,27-207,HOU,,PIT,L 7-30,4,16,4.00,0,,4,31,7.75,0,0,0,,0,0,0,,,,0,0,,0,0,0
42,1985,12,1985-11-24,27-214,HOU,,SDG,W 37-35,10,50,5.00,1,,1,0,0.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
43,1985,13,1985-12-01,27-221,HOU,@,CIN,L 27-45,3,4,1.33,1,,1,16,16.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
44,1985,14,1985-12-08,27-228,HOU,,NYG,L 14-35,0,0,,0,,0,0,,0,,,,,,,,,,,,,,,
45,1985,16,1985-12-22,27-242,HOU,@,IND,L 16-34,2,5,2.50,0,,1,16,16.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
