
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Sk,Tkl,Ast
1,2007,1,2007-09-09,23-065,MIA,@,WAS,L 13-16,,0,0,,0,0,0,,0,0,0,,0,0.0,0,0
2,2007,2,2007-09-16,23-072,MIA,,DAL,L 20-37,,0,0,,0,0,0,,0,0,0,,0,0.0,0,0
3,2007,3,2007-09-23,23-079,MIA,@,NYJ,L 28-31,,0,0,,0,0,0,,0,0,0,,0,0.0,0,0
4,2007,4,2007-09-30,23-086,MIA,,OAK,L 17-35,1,1,5,5.00,0,2,5,2.50,0,0,0,,0,0.0,0,0
5,2007,5,2007-10-07,23-093,MIA,@,HOU,L 19-22,1,0,0,,0,0,0,,0,0,0,,0,0.0,0,0
6,2007,6,2007-10-14,23-100,MIA,@,CLE,L 31-41,,0,0,,0,0,0,,0,0,0,,0,0.0,0,0
7,2007,7,2007-10-21,23-107,MIA,,NWE,L 28-49,,0,0,,0,0,0,,0,0,0,,0,0.0,0,0
8,2007,8,2007-10-28,23-114,MIA,,NYG,L 10-13,1,1,0,0.00,0,0,0,,0,0,0,,0,0.0,0,0
9,2007,9,2007-11-11,23-128,MIA,,BUF,L 10-13,0,0,0,,0,1,0,0.00,0,0,0,,0,0.0,0,0
10,2007,10,2007-11-18,23-135,MIA,@,PHI,L 7-17,,0,0,,0,0,0,,0,0,0,,0,0.0,0,0
11,2007,11,2007-11-26,23-143,MIA,@,PIT,L 0-3,,0,0,,0,0,0,,0,0,0,,0,0.0,0,0
12,2007,12,2007-12-02,23-149,MIA,,NYJ,L 13-40,0,0,0,,0,1,0,0.00,0,0,0,,0,0.0,0,0
13,2007,13,2007-12-09,23-156,MIA,@,BUF,L 17-38,0,0,0,,0,0,0,,0,1,4,4.00,0,0.0,0,0
14,2007,14,2007-12-16,23-163,MIA,,BAL,W 22-16,,0,0,,0,0,0,,0,0,0,,0,0.0,0,0
15,2007,15,2007-12-23,23-170,MIA,@,NWE,L 7-28,,0,0,,0,0,0,,0,0,0,,0,0.0,0,0
16,2007,16,2007-12-30,23-177,MIA,,CIN,L 25-38,,0,0,,0,0,0,,0,0,0,,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Sk,Tkl,Ast
17,2008,3,2008-09-21,24-077,CIN,@,NYG,L 23-26,,,,,,,,,,,,,,,,
18,2008,4,2008-09-28,24-084,CIN,,CLE,L 12-20,,,,,,,,,,,,,,,,
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Sk,Tkl,Ast
19,2010,2,2010-09-19,26-075,ARI,@,ATL,L 7-41,,,,,,,,,,,,,,,,
20,2010,3,2010-09-26,26-082,ARI,,OAK,W 24-23,,,,,,,,,,,,,,,,
21,2010,4,2010-10-03,26-089,ARI,@,SDG,L 10-41,,,,,,,,,,,,,,,,
22,2010,5,2010-10-10,26-096,ARI,,NOR,W 30-20,,0,0,,0,0,0,,0,0,0,,0,0.0,0,1
23,2010,6,2010-10-24,26-110,ARI,@,SEA,L 10-22,,0,0,,0,0,0,,0,0,0,,0,0.0,0,0
24,2010,7,2010-10-31,26-117,ARI,,TAM,L 35-38,,0,0,,0,0,0,,0,0,0,,0,0.0,0,0
25,2010,8,2010-11-07,26-124,ARI,@,MIN,L 24-27,,,,,,,,,,,,,,,,
26,2010,9,2010-11-14,26-131,ARI,,SEA,L 18-36,,,,,,,,,,,,,,,,
27,2010,10,2010-11-21,26-138,ARI,@,KAN,L 13-31,,,,,,,,,,,,,,,,
28,2010,11,2010-11-29,26-146,ARI,,SFO,L 6-27,,,,,,,,,,,,,,,,
29,2010,12,2010-12-05,26-152,ARI,,STL,L 6-19,,1,10,10.00,0,0,0,,0,0,0,,0,0.0,0,0
30,2010,13,2010-12-12,26-159,ARI,,DEN,W 43-13,,,,,,,,,,,,,,,,
31,2010,14,2010-12-19,26-166,ARI,@,CAR,L 12-19,,,,,,,,,,,,,,,,
32,2010,15,2010-12-25,26-172,ARI,,DAL,W 27-26,1,1,10,10.00,0,0,0,,0,0,0,,0,0.0,0,0
33,2010,16,2011-01-02,26-180,ARI,@,SFO,L 7-38,,,,,,,,,,,,,,,,
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Sk,Tkl,Ast
34,2011,8,2011-11-06,27-123,ARI,,STL,W 19-13,,,,,,,,,,,,,,,,
35,2011,9,2011-11-13,27-130,ARI,@,PHI,W 21-17,,0,0,,0,0,0,,0,0,0,,0,0.0,0,0
36,2011,10,2011-11-20,27-137,ARI,@,SFO,L 7-23,1,1,12,12.00,0,0,0,,0,0,0,,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Sk,Tkl,Ast
37,2012,6,2012-10-14,28-100,ARI,,BUF,L 16-19,,1,7,7.00,0,0,0,,0,0,0,,0,0.0,0,0
38,2012,7,2012-10-21,28-107,ARI,@,MIN,L 14-21,,,,,,,,,,,,,,,,
39,2012,8,2012-10-29,28-115,ARI,,SFO,L 3-24,,,,,,,,,,,,,,,,
,,,39 Games,,,,,7-32-0,5,6,44,7.33,0,4,5,1.25,0,1,4,4.00,0,0.0,0,1
