
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
1,1991,1,1991-09-01,23-308,PHI,@,GNB,W 20-3,0,0,,0,,0,0,,0,,,,,,
2,1991,2,1991-09-08,23-315,PHI,,PHO,L 10-26,1,5,5.00,0,,1,5,5.00,0,0,0,,0,0,0
3,1991,3,1991-09-15,23-322,PHI,@,DAL,W 24-0,10,13,1.30,0,,1,13,13.00,0,0,0,,0,0,0
4,1991,4,1991-09-22,23-329,PHI,,PIT,W 23-14,0,0,,0,,0,0,,0,,,,,,
5,1991,5,1991-09-30,23-337,PHI,@,WAS,L 0-23,0,0,,0,,0,0,,0,,,,,,
6,1991,6,1991-10-06,23-343,PHI,@,TAM,L 13-14,0,0,,0,,0,0,,0,,,,,,
7,1991,7,1991-10-13,23-350,PHI,,NOR,L 6-13,0,0,,0,,0,0,,0,,,,,,
8,1991,8,1991-10-27,23-364,PHI,,SFO,L 7-23,0,0,,0,,0,0,,0,,,,,,
9,1991,9,1991-11-04,24-007,PHI,,NYG,W 30-7,18,68,3.78,2,,1,4,4.00,0,0,0,,0,2,12
10,1991,10,1991-11-10,24-013,PHI,@,CLE,W 32-30,20,89,4.45,0,,1,5,5.00,0,0,0,,0,0,0
11,1991,11,1991-11-17,24-020,PHI,,CIN,W 17-10,19,32,1.68,1,,2,13,6.50,0,0,0,,0,1,6
12,1991,12,1991-11-24,24-027,PHI,@,PHO,W 34-14,25,85,3.40,0,,3,21,7.00,0,0,0,,0,0,0
13,1991,13,1991-12-02,24-035,PHI,@,HOU,W 13-6,12,56,4.67,0,,1,3,3.00,0,0,0,,0,0,0
14,1991,14,1991-12-08,24-041,PHI,@,NYG,W 19-14,14,36,2.57,0,,0,0,,0,0,0,,0,0,0
15,1991,15,1991-12-15,24-048,PHI,,DAL,L 13-25,10,30,3.00,0,,0,0,,0,0,0,,0,0,0
16,1991,16,1991-12-22,24-055,PHI,,WAS,W 24-22,6,26,4.33,0,,0,0,,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
17,1993,1,1993-09-05,25-312,PHI,,PHO,W 23-17,0,0,,0,1,1,6,6.00,0,0,0,,0,0,0
18,1993,2,1993-09-12,25-319,PHI,@,GNB,W 20-17,0,0,,0,2,2,27,13.50,0,0,0,,0,0,0
19,1993,3,1993-09-19,25-326,PHI,,WAS,W 34-31,0,0,,0,2,2,12,6.00,0,0,0,,0,0,0
20,1993,4,1993-10-03,25-340,PHI,@,NYJ,W 35-30,1,9,9.00,0,4,2,8,4.00,0,0,0,,0,0,0
21,1993,5,1993-10-10,25-347,PHI,,CHI,L 6-17,1,1,1.00,0,,0,0,,0,0,0,,0,0,0
22,1993,6,1993-10-17,25-354,PHI,@,NYG,L 10-21,3,9,3.00,0,8,6,43,7.17,0,0,0,,0,0,0
23,1993,7,1993-10-31,26-003,PHI,,DAL,L 10-23,0,0,,0,1,0,0,,0,,,,,,
24,1993,8,1993-11-07,26-010,PHI,@,PHO,L 3-16,0,0,,0,,0,0,,0,,,,,,
25,1993,9,1993-11-14,26-017,PHI,,MIA,L 14-19,0,0,,0,2,1,11,11.00,0,0,0,,0,0,0
26,1993,10,1993-11-21,26-024,PHI,,NYG,L 3-7,0,0,,0,1,1,9,9.00,0,0,0,,0,0,0
27,1993,11,1993-11-28,26-031,PHI,@,WAS,W 17-14,0,0,,0,1,1,2,2.00,1,0,0,,0,1,6
28,1993,12,1993-12-06,26-039,PHI,@,DAL,L 17-23,0,0,,0,,0,0,,0,,,,,,
29,1993,13,1993-12-12,26-045,PHI,,BUF,L 7-10,0,0,,0,,0,0,,0,,,,,,
30,1993,14,1993-12-19,26-052,PHI,@,IND,W 20-10,8,24,3.00,0,7,4,40,10.00,0,0,0,,0,0,0
31,1993,15,1993-12-26,26-059,PHI,,NOR,W 37-26,13,46,3.54,0,3,3,24,8.00,0,0,0,,0,0,0
32,1993,16,1994-01-03,26-067,PHI,@,SFO,W 37-34,13,51,3.92,0,9,6,109,18.17,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
33,1994,1,1994-09-04,26-311,PHI,@,NYG,L 23-28,3,3,1.00,0,6,4,43,10.75,0,0,0,,0,0,0
34,1994,2,1994-09-12,26-319,PHI,,CHI,W 30-22,11,24,2.18,0,4,4,43,10.75,0,0,0,,0,0,0
35,1994,3,1994-09-18,26-325,PHI,,GNB,W 13-7,7,16,2.29,0,8,6,37,6.17,0,0,0,,0,0,0
36,1994,4,1994-10-02,26-339,PHI,@,SFO,W 40-8,4,7,1.75,0,0,0,0,,0,0,0,,0,0,0
37,1994,5,1994-10-09,26-346,PHI,,WAS,W 21-17,6,30,5.00,0,1,1,13,13.00,0,0,0,,0,0,0
38,1994,6,1994-10-16,26-353,PHI,@,DAL,L 13-24,4,52,13.00,1,5,2,11,5.50,0,0,0,,0,1,6
39,1994,7,1994-10-24,26-361,PHI,,HOU,W 21-6,0,0,,0,1,1,35,35.00,1,0,0,,0,1,6
40,1994,8,1994-10-30,27-002,PHI,@,WAS,W 31-29,4,16,4.00,0,5,5,40,8.00,0,0,0,,0,0,0
41,1994,11,1994-11-20,27-023,PHI,@,ARI,L 6-12,2,-3,-1.50,0,5,3,19,6.33,0,0,0,,0,0,0
42,1994,12,1994-11-27,27-030,PHI,@,ATL,L 21-28,3,1,0.33,0,7,6,45,7.50,0,0,0,,0,0,0
43,1994,13,1994-12-04,27-037,PHI,,DAL,L 19-31,11,43,3.91,0,9,6,39,6.50,0,0,0,,0,0,0
44,1994,14,1994-12-11,27-044,PHI,@,PIT,L 3-14,3,10,3.33,0,2,0,0,,0,0,0,,0,0,0
45,1994,15,1994-12-18,27-051,PHI,,NYG,L 13-16,0,0,,0,2,1,2,2.00,0,1,11,11.00,0,0,0
46,1994,16,1994-12-24,27-057,PHI,@,CIN,L 30-33,2,4,2.00,0,4,4,17,4.25,1,0,0,,0,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
47,1995,1,1995-09-03,27-310,CIN,@,IND,W 24-21,3,9,3.00,0,2,1,2,2.00,0,1,17,17.00,0,0,0
48,1995,2,1995-09-10,27-317,CIN,,JAX,W 24-17,0,0,,0,,0,0,,0,0,0,,0,,
49,1995,3,1995-09-17,27-324,CIN,@,SEA,L 21-24,0,0,,0,2,2,6,3.00,0,0,0,,0,0,0
50,1995,4,1995-09-24,27-331,CIN,,HOU,L 28-38,1,0,0.00,0,0,0,0,,0,0,0,,0,0,0
51,1995,5,1995-10-01,27-338,CIN,,MIA,L 23-26,0,0,,0,1,1,5,5.00,0,0,0,,0,0,0
52,1995,6,1995-10-08,27-345,CIN,@,TAM,L 16-19,1,4,4.00,0,0,0,0,,0,0,0,,0,0,0
53,1995,7,1995-10-19,27-356,CIN,@,PIT,W 27-9,1,3,3.00,0,0,0,0,,0,0,0,,0,0,0
54,1995,8,1995-10-29,28-001,CIN,,CLE,L 26-29,0,0,,0,1,1,10,10.00,0,0,0,,0,0,0
55,1995,9,1995-11-05,28-008,CIN,,OAK,L 17-20,0,0,,0,,0,0,,0,0,0,,0,,
56,1995,10,1995-11-12,28-015,CIN,@,HOU,W 32-25,2,4,2.00,0,3,3,21,7.00,0,0,0,,0,0,0
57,1995,11,1995-11-19,28-022,CIN,,PIT,L 31-49,0,0,,0,,0,0,,0,0,0,,0,,
58,1995,12,1995-11-26,28-029,CIN,@,JAX,W 17-13,1,5,5.00,0,3,2,13,6.50,0,0,0,,0,0,0
59,1995,13,1995-12-03,28-036,CIN,@,GNB,L 10-24,0,0,,0,,0,0,,0,0,0,,0,,
60,1995,14,1995-12-10,28-043,CIN,,CHI,W 16-10,7,15,2.14,0,3,2,17,8.50,0,0,0,,0,0,0
61,1995,15,1995-12-17,28-050,CIN,@,CLE,L 10-26,0,0,,0,4,3,14,4.67,0,0,0,,0,0,0
62,1995,16,1995-12-24,28-057,CIN,,MIN,W 27-24,0,0,,0,6,5,30,6.00,0,0,0,,0,0,0
,,,62 Games,,,,,31-31-0,250,823,3.29,4,125,102,817,8.01,3,2,28,14.00,0,7,42
