
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,TD,Pts
1,1999,1,1999-09-12,24-285,DAL,@,WAS,W 41-35,,,,,,,,,,,
2,1999,2,1999-09-20,24-293,DAL,,ATL,W 24-7,0,,,,,,,,,,
3,1999,3,1999-10-03,24-306,DAL,,ARI,W 35-7,2,2,19,9.50,0,0,0,,0,0,0
4,1999,4,1999-10-10,24-313,DAL,@,PHI,L 10-13,,,,,,,,,,,
5,1999,5,1999-10-18,24-321,DAL,@,NYG,L 10-13,1,,,,,,,,,,
6,1999,6,1999-10-24,24-327,DAL,,WAS,W 38-20,,,,,,,,,,,
7,1999,7,1999-10-31,24-334,DAL,@,IND,L 24-34,1,1,9,9.00,0,0,0,,0,0,0
8,1999,8,1999-11-08,24-342,DAL,@,MIN,L 17-27,2,,,,,,,,,,
9,1999,9,1999-11-14,24-348,DAL,,GNB,W 27-13,0,,,,,,,,,,
10,1999,10,1999-11-21,24-355,DAL,@,ARI,L 9-13,3,2,8,4.00,0,0,0,,0,0,0
11,1999,11,1999-11-25,24-359,DAL,,MIA,W 20-0,2,2,12,6.00,0,0,0,,0,0,0
12,1999,12,1999-12-05,25-004,DAL,@,NWE,L 6-13,,,,,,,,,,,
13,1999,13,1999-12-12,25-011,DAL,,PHI,W 20-10,3,2,12,6.00,0,0,0,,0,0,0
14,1999,14,1999-12-19,25-018,DAL,,NYJ,L 21-22,2,0,0,,0,4,22,5.50,0,0,0
15,1999,15,1999-12-24,25-023,DAL,@,NOR,L 24-31,2,1,4,4.00,0,3,12,4.00,0,0,0
16,1999,16,2000-01-02,25-032,DAL,,NYG,W 26-18,2,0,0,,0,1,1,1.00,0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,TD,Pts
17,2000,1,2000-09-03,25-277,DAL,,PHI,L 14-41,1,,,,,,,,,,
18,2000,2,2000-09-10,25-284,DAL,@,ARI,L 31-32,2,2,8,4.00,0,0,0,,0,0,0
19,2000,3,2000-09-18,25-292,DAL,@,WAS,W 27-21,0,,,,,,,,,,
20,2000,4,2000-09-24,25-298,DAL,,SFO,L 24-41,3,3,28,9.33,0,0,0,,0,0,0
21,2000,5,2000-10-01,25-305,DAL,@,CAR,W 16-13,1,0,0,,0,3,12,4.00,0,0,0
22,2000,6,2000-10-15,25-319,DAL,@,NYG,L 14-19,6,5,24,4.80,1,1,4,4.00,0,1,6
23,2000,7,2000-10-22,25-326,DAL,,ARI,W 48-7,2,2,9,4.50,1,3,14,4.67,0,1,6
24,2000,8,2000-10-29,25-333,DAL,,JAX,L 17-23,3,2,11,5.50,0,2,8,4.00,0,0,0
