
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Def Interceptions,Def Interceptions,Def Interceptions
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,Int,Yds,TD
1,1964,1,1964-09-13,22-083,PIT,,RAM,L 14-26,,1,14,14.00,0,1,10,10.00,0,0,0,,0,1,2,2.00,0,0,0,0
2,1964,4,1964-10-04,22-104,PIT,@,PHI,L 7-21,,1,15,15.00,0,0,0,,0,0,0,,0,2,9,4.50,0,0,0,0
3,1964,6,1964-10-18,22-118,PIT,@,MIN,L 10-30,,3,84,28.00,0,2,2,1.00,0,1,26,26.00,0,1,8,8.00,0,0,0,0
4,1964,7,1964-10-25,22-125,PIT,,PHI,L 10-34,,1,32,32.00,0,1,0,0.00,0,0,0,,0,0,0,,0,0,0,0
5,1964,11,1964-11-22,22-153,PIT,@,NYG,W 44-17,,0,0,,0,0,0,,0,0,0,,0,1,2,2.00,0,0,0,0
6,1964,12,1964-11-29,22-160,PIT,,STL,L 20-21,,0,0,,0,0,0,,0,0,0,,0,1,19,19.00,0,0,0,0
7,1964,13,1964-12-06,22-167,PIT,@,WAS,W 14-7,,0,0,,0,0,0,,0,0,0,,0,4,18,4.50,0,0,0,0
8,1964,14,1964-12-13,22-174,PIT,@,DAL,L 14-17,,0,0,,0,0,0,,0,0,0,,0,3,6,2.00,0,0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Def Interceptions,Def Interceptions,Def Interceptions
