
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
1,1993,4,1993-10-03,23-041,NYG,@,BUF,L 14-17,0,0,,0,,0,0,,0,,
2,1993,5,1993-10-10,23-048,NYG,@,WAS,W 41-7,4,32,8.00,1,,0,0,,0,1,6
3,1993,6,1993-10-17,23-055,NYG,,PHI,W 21-10,3,5,1.67,0,,0,0,,0,0,0
4,1993,13,1993-12-12,23-111,NYG,,IND,W 20-6,0,0,,0,1,1,3,3.00,0,0,0
5,1993,14,1993-12-20,23-119,NYG,@,NOR,W 24-14,2,5,2.50,0,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
6,1994,1,1994-09-04,24-012,NYG,,PHI,W 28-23,3,6,2.00,0,0,0,0,,0,0,0
7,1994,2,1994-09-11,24-019,NYG,@,ARI,W 20-17,1,0,0.00,0,4,3,47,15.67,0,0,0
8,1994,3,1994-09-18,24-026,NYG,,WAS,W 31-23,1,3,3.00,0,1,1,9,9.00,0,0,0
9,1994,4,1994-10-02,24-040,NYG,@,NOR,L 22-27,2,7,3.50,0,0,0,0,,0,0,0
10,1994,5,1994-10-10,24-048,NYG,,MIN,L 10-27,1,-2,-2.00,0,0,0,0,,0,0,0
11,1994,6,1994-10-16,24-054,NYG,@,RAM,L 10-17,0,0,,0,,0,0,,0,,
12,1994,7,1994-10-23,24-061,NYG,,PIT,L 6-10,0,0,,0,1,1,10,10.00,0,0,0
13,1994,8,1994-10-30,24-068,NYG,,DET,L 25-28,2,3,1.50,0,0,0,0,,0,0,0
14,1994,9,1994-11-07,24-076,NYG,@,DAL,L 10-38,0,0,,0,1,0,0,,0,,
15,1994,10,1994-11-13,24-082,NYG,,ARI,L 9-10,2,9,4.50,0,1,0,0,,0,0,0
16,1994,11,1994-11-21,24-090,NYG,@,HOU,W 13-10,1,1,1.00,0,0,0,0,,0,0,0
17,1994,12,1994-11-27,24-096,NYG,@,WAS,W 21-19,0,0,,0,,0,0,,0,,
18,1994,13,1994-12-04,24-103,NYG,@,CLE,W 16-13,2,8,4.00,0,3,3,27,9.00,0,0,0
19,1994,14,1994-12-11,24-110,NYG,,CIN,W 27-20,0,0,,0,,0,0,,0,,
20,1994,15,1994-12-18,24-117,NYG,@,PHI,W 16-13,1,3,3.00,0,1,1,1,1.00,0,0,0
21,1994,16,1994-12-24,24-123,NYG,,DAL,W 15-10,1,6,6.00,0,1,1,3,3.00,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
22,1995,13,1995-12-03,25-102,NYJ,,STL,L 20-23,0,0,,0,,0,0,,0,,
23,1995,15,1995-12-17,25-116,NYJ,@,HOU,L 6-23,0,0,,0,,0,0,,0,,
24,1995,16,1995-12-24,25-123,NYJ,,NOR,L 0-12,1,3,3.00,0,2,2,15,7.50,0,0,0
,,,24 Games,,,,,13-11-0,27,89,3.30,1,16,13,115,8.85,0,1,6
