
33,1992,1,1992-09-07,23-115,DAL,,WAS,W 23-10,27,140,5.19,1,3,3,13,4.33,0,0,0,,0,0,0,,,,1,6
34,1992,2,1992-09-13,23-121,DAL,@,NYG,W 34-28,23,89,3.87,1,9,8,55,6.88,0,0,0,,0,0,0,,,,1,6
35,1992,3,1992-09-20,23-128,DAL,,PHO,W 31-20,26,112,4.31,1,,0,0,,0,0,0,,0,0,0,,,,1,6
36,1992,4,1992-10-05,23-143,DAL,@,PHI,L 7-31,19,67,3.53,0,2,2,5,2.50,0,0,0,,0,0,0,,,,0,0
37,1992,5,1992-10-11,23-149,DAL,,SEA,W 27-0,22,78,3.55,2,2,0,0,,0,0,0,,0,0,0,,,,2,12
38,1992,6,1992-10-18,23-156,DAL,,KAN,W 17-10,24,95,3.96,1,6,4,35,8.75,0,0,0,,0,0,0,,,,1,6
39,1992,7,1992-10-25,23-163,DAL,@,RAI,W 28-13,29,152,5.24,3,3,3,15,5.00,0,0,0,,0,0,0,,,,3,18
40,1992,8,1992-11-01,23-170,DAL,,PHI,W 20-10,30,163,5.43,0,2,1,9,9.00,0,0,0,,0,0,0,,,,0,0
41,1992,9,1992-11-08,23-177,DAL,@,DET,W 37-3,19,67,3.53,3,3,3,13,4.33,0,0,0,,0,0,0,,,,3,18
42,1992,10,1992-11-15,23-184,DAL,,RAM,L 23-27,19,80,4.21,1,4,2,8,4.00,0,0,0,,0,0,0,,,,1,6
43,1992,11,1992-11-22,23-191,DAL,@,PHO,W 16-10,23,84,3.65,0,12,12,67,5.58,0,0,0,,0,0,0,,,,0,0
44,1992,12,1992-11-26,23-195,DAL,,NYG,W 30-3,17,120,7.06,1,9,6,41,6.83,1,0,0,,0,0,0,,,,2,12
45,1992,13,1992-12-06,23-205,DAL,@,DEN,W 31-27,26,62,2.38,1,7,6,45,7.50,0,0,0,,0,0,0,,,,1,6
46,1992,14,1992-12-13,23-212,DAL,@,WAS,L 17-20,25,99,3.96,0,8,5,16,3.20,0,0,0,,0,0,0,,,,0,0
47,1992,15,1992-12-21,23-220,DAL,@,ATL,W 41-17,24,174,7.25,2,2,2,5,2.50,0,0,0,,0,0,0,,,,2,12
48,1992,16,1992-12-27,23-226,DAL,,CHI,W 27-14,20,131,6.55,1,2,2,8,4.00,0,0,0,,0,0,0,,,,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,TD,Pts
49,1993,3,1993-09-19,24-127,DAL,@,PHO,W 17-10,8,45,5.63,0,1,1,3,3.00,0,0,0,,0,0,0,,,,0,0
50,1993,4,1993-10-03,24-141,DAL,,GNB,W 36-14,13,71,5.46,1,1,0,0,,0,0,0,,0,0,0,,,,1,6
51,1993,5,1993-10-10,24-148,DAL,@,IND,W 27-3,25,104,4.16,1,4,4,39,9.75,0,0,0,,0,0,0,,,,1,6
52,1993,6,1993-10-17,24-155,DAL,,SFO,W 26-17,27,92,3.41,1,6,5,30,6.00,0,0,0,,0,0,0,,,,1,6
53,1993,7,1993-10-31,24-169,DAL,@,PHI,W 23-10,30,237,7.90,1,,0,0,,0,0,0,,0,0,0,,,,1,6
54,1993,8,1993-11-07,24-176,DAL,,NYG,W 31-9,24,117,4.88,2,6,6,43,7.17,0,0,0,,0,0,0,,,,2,12
55,1993,9,1993-11-14,24-183,DAL,,PHO,W 20-15,24,80,3.33,1,7,4,102,25.50,0,0,0,,0,0,0,,,,1,6
56,1993,10,1993-11-21,24-190,DAL,@,ATL,L 14-27,1,1,1.00,0,5,4,9,2.25,0,0,0,,0,0,0,,,,0,0
57,1993,11,1993-11-25,24-194,DAL,,MIA,L 14-16,16,51,3.19,0,9,9,46,5.11,0,0,0,,0,0,0,,,,0,0
58,1993,12,1993-12-06,24-205,DAL,,PHI,W 23-17,23,172,7.48,0,4,4,26,6.50,0,0,0,,0,0,0,,,,0,0
59,1993,13,1993-12-12,24-211,DAL,@,MIN,W 37-20,19,104,5.47,1,7,5,26,5.20,0,0,0,,0,0,0,,,,1,6
60,1993,14,1993-12-18,24-217,DAL,@,NYJ,W 28-7,20,91,4.55,0,2,2,11,5.50,0,0,0,,0,0,0,,,,0,0
61,1993,15,1993-12-26,24-225,DAL,,WAS,W 38-3,21,153,7.29,1,3,3,18,6.00,0,0,0,,0,0,0,,,,1,6
62,1993,16,1994-01-02,24-232,DAL,@,NYG,W 16-13,32,168,5.25,0,10,10,61,6.10,1,0,0,,0,0,0,,,,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,TD,Pts
63,1994,1,1994-09-04,25-112,DAL,@,PIT,W 26-9,31,171,5.52,1,4,3,3,1.00,0,0,0,,0,0,0,,,,1,6
64,1994,2,1994-09-11,25-119,DAL,,HOU,W 20-17,27,90,3.33,1,3,3,24,8.00,0,0,0,,0,0,0,,,,1,6
65,1994,3,1994-09-19,25-127,DAL,,DET,L 17-20,29,143,4.93,1,9,7,49,7.00,0,0,0,,0,0,0,,,,1,6
66,1994,4,1994-10-02,25-140,DAL,@,WAS,W 34-7,16,48,3.00,2,2,2,5,2.50,0,0,0,,0,0,0,,,,2,12
67,1994,5,1994-10-09,25-147,DAL,,ARI,W 38-3,9,22,2.44,2,1,1,11,11.00,0,0,0,,0,0,0,,,,2,12
68,1994,6,1994-10-16,25-154,DAL,,PHI,W 24-13,26,106,4.08,1,1,0,0,,0,0,0,,0,0,0,,,,1,6
69,1994,7,1994-10-23,25-161,DAL,@,ARI,W 28-21,21,76,3.62,1,3,2,10,5.00,0,0,0,,0,0,0,,,,1,6
70,1994,8,1994-10-30,25-168,DAL,@,CIN,W 23-20,25,92,3.68,0,3,1,9,9.00,0,0,0,,0,0,0,,,,0,0
71,1994,9,1994-11-07,25-176,DAL,,NYG,W 38-10,35,163,4.66,2,4,3,13,4.33,0,0,0,,0,0,0,,,,2,12
72,1994,10,1994-11-13,25-182,DAL,@,SFO,L 14-21,26,78,3.00,2,7,6,32,5.33,0,0,0,,0,0,0,,,,2,12
73,1994,11,1994-11-20,25-189,DAL,,WAS,W 31-7,21,85,4.05,2,2,2,8,4.00,0,0,0,,0,0,0,,,,2,12
74,1994,12,1994-11-24,25-193,DAL,,GNB,W 42-31,32,133,4.16,2,7,6,95,15.83,0,0,0,,0,0,0,,,,2,12
75,1994,13,1994-12-04,25-203,DAL,@,PHI,W 31-19,25,91,3.64,2,4,4,39,9.75,0,0,0,,0,0,0,,,,2,12
76,1994,14,1994-12-10,25-209,DAL,,CLE,L 14-19,26,112,4.31,1,6,5,22,4.40,1,0,0,,0,0,0,,,,2,12
77,1994,15,1994-12-19,25-218,DAL,@,NOR,W 24-16,19,74,3.89,1,5,5,21,4.20,0,0,0,,0,0,0,,,,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,TD,Pts
78,1995,1,1995-09-04,26-112,DAL,@,NYG,W 35-0,21,163,7.76,4,1,1,0,0.00,0,0,0,,0,0,0,,,,4,24
79,1995,2,1995-09-10,26-118,DAL,,DEN,W 31-21,26,114,4.38,1,6,4,35,8.75,0,0,0,,0,0,0,,,,1,6
80,1995,3,1995-09-17,26-125,DAL,@,MIN,W 23-17,20,150,7.50,2,6,6,12,2.00,0,0,0,,0,0,0,,,,2,12
81,1995,4,1995-09-24,26-132,DAL,,ARI,W 34-20,21,116,5.52,2,3,3,53,17.67,0,0,0,,0,0,0,,,,2,12
82,1995,5,1995-10-01,26-139,DAL,@,WAS,L 23-27,22,95,4.32,0,8,8,38,4.75,0,0,0,,0,0,0,,,,0,0
83,1995,6,1995-10-08,26-146,DAL,,GNB,W 34-24,31,106,3.42,2,3,3,19,6.33,0,0,0,,0,0,0,,,,2,12
84,1995,7,1995-10-15,26-153,DAL,@,SDG,W 23-9,22,68,3.09,2,7,5,15,3.00,0,0,0,,0,0,0,,,,2,12
85,1995,8,1995-10-29,26-167,DAL,@,ATL,W 28-13,26,167,6.42,1,5,5,30,6.00,0,0,0,,0,0,0,,,,1,6
86,1995,9,1995-11-06,26-175,DAL,,PHI,W 34-12,27,158,5.85,2,3,3,22,7.33,0,0,0,,0,0,0,,,,2,12
87,1995,10,1995-11-12,26-181,DAL,,SFO,L 20-38,18,100,5.56,1,7,6,50,8.33,0,0,0,,0,0,0,,,,1,6
88,1995,11,1995-11-19,26-188,DAL,@,OAK,W 34-21,29,110,3.79,3,5,3,22,7.33,0,0,0,,0,0,0,,,,3,18
89,1995,12,1995-11-23,26-192,DAL,,KAN,W 24-12,18,56,3.11,1,4,3,11,3.67,0,0,0,,0,0,0,,,,1,6
90,1995,13,1995-12-03,26-202,DAL,,WAS,L 17-24,21,91,4.33,1,8,4,16,4.00,0,0,0,,0,0,0,,,,1,6
91,1995,14,1995-12-10,26-209,DAL,@,PHI,L 17-20,27,108,4.00,1,5,3,8,2.67,0,0,0,,0,0,0,,,,1,6
92,1995,15,1995-12-17,26-216,DAL,,NYG,W 21-20,24,103,4.29,1,4,2,6,3.00,0,0,0,,0,0,0,,,,1,6
93,1995,16,1995-12-25,26-224,DAL,@,ARI,W 37-13,24,68,2.83,1,3,3,38,12.67,0,0,0,,0,0,0,,,,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,TD,Pts
94,1996,1,1996-09-02,27-110,DAL,@,CHI,L 6-22,18,70,3.89,0,3,2,5,2.50,0,0,0,,0,0,0,,,,0,0
95,1996,2,1996-09-08,27-116,DAL,,NYG,W 27-0,24,82,3.42,0,5,3,12,4.00,1,0,0,,0,0,0,,,,1,6
96,1996,3,1996-09-15,27-123,DAL,,IND,L 24-25,26,101,3.88,1,3,2,14,7.00,0,0,0,,0,0,0,,,,1,6
97,1996,4,1996-09-22,27-130,DAL,@,BUF,L 7-10,15,25,1.67,1,2,1,9,9.00,0,0,0,,0,0,0,,,,1,6
98,1996,5,1996-09-30,27-138,DAL,@,PHI,W 23-19,22,92,4.18,1,4,3,30,10.00,0,0,0,,0,0,0,,,,1,6
99,1996,6,1996-10-13,27-151,DAL,,ARI,W 17-3,21,112,5.33,2,5,4,10,2.50,0,0,0,,0,0,0,,,,2,12
100,1996,7,1996-10-20,27-158,DAL,,ATL,W 32-28,15,50,3.33,2,2,2,7,3.50,1,0,0,,0,0,0,,,,3,18
101,1996,8,1996-10-27,27-165,DAL,@,MIA,W 29-10,22,74,3.36,0,7,7,44,6.29,1,0,0,,0,0,0,,,,1,6
102,1996,9,1996-11-03,27-172,DAL,,PHI,L 21-31,24,113,4.71,2,4,4,4,1.00,0,0,0,,0,0,0,,,,2,12
103,1996,10,1996-11-10,27-179,DAL,@,SFO,W 20-17,26,81,3.12,0,1,1,11,11.00,0,0,0,,0,0,0,,,,0,0
104,1996,11,1996-11-18,27-187,DAL,,GNB,W 21-6,20,76,3.80,0,6,6,16,2.67,0,0,0,,0,0,0,,,,0,0
105,1996,12,1996-11-24,27-193,DAL,@,NYG,L 6-20,11,18,1.64,0,4,4,24,6.00,0,0,0,,0,0,0,,,,0,0
106,1996,13,1996-11-28,27-197,DAL,,WAS,W 21-10,29,155,5.34,3,3,2,9,4.50,0,0,0,,0,0,0,,,,3,18
107,1996,14,1996-12-08,27-207,DAL,@,ARI,W 10-6,27,70,2.59,0,2,1,-1,-1.00,0,0,0,,0,0,0,,,,0,0
108,1996,15,1996-12-15,27-214,DAL,,NWE,W 12-6,27,85,3.15,0,6,5,55,11.00,0,0,0,,0,0,0,,,,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,TD,Pts
109,1997,1,1997-08-31,28-108,DAL,@,PIT,W 37-7,26,69,2.65,0,3,3,25,8.33,0,0,0,,0,0,0,,,,0,0
110,1997,2,1997-09-07,28-115,DAL,@,ARI,L 22-25,19,132,6.95,0,4,3,11,3.67,0,0,0,,0,0,0,,,,0,0
111,1997,3,1997-09-15,28-123,DAL,,PHI,W 21-20,27,91,3.37,0,4,3,10,3.33,0,0,0,,0,0,0,,,,0,0
112,1997,4,1997-09-28,28-136,DAL,,CHI,W 27-3,13,43,3.31,0,1,1,1,1.00,0,0,0,,0,0,0,,,,0,0
113,1997,5,1997-10-05,28-143,DAL,@,NYG,L 17-20,19,91,4.79,0,6,6,24,4.00,0,0,0,,0,0,0,,,,0,0
114,1997,6,1997-10-13,28-151,DAL,@,WAS,L 16-21,17,61,3.59,0,4,2,23,11.50,0,0,0,,0,0,0,,,,0,0
115,1997,7,1997-10-19,28-157,DAL,,JAX,W 26-22,24,75,3.13,1,3,3,18,6.00,0,0,0,,0,0,0,,,,1,6
116,1997,8,1997-10-26,28-164,DAL,@,PHI,L 12-13,25,126,5.04,0,6,5,36,7.20,0,0,0,,0,0,0,,,,0,0
117,1997,9,1997-11-02,28-171,DAL,@,SFO,L 10-17,7,31,4.43,0,1,1,6,6.00,0,0,0,,0,0,0,,,,0,0
118,1997,10,1997-11-09,28-178,DAL,,ARI,W 24-6,15,64,4.27,1,3,3,12,4.00,0,0,0,,0,0,0,,,,1,6
119,1997,11,1997-11-16,28-185,DAL,,WAS,W 17-14,21,99,4.71,0,5,4,31,7.75,0,0,0,,0,0,0,,,,0,0
120,1997,12,1997-11-23,28-192,DAL,@,GNB,L 17-45,11,59,5.36,1,3,2,2,1.00,0,0,0,,0,0,0,,,,1,6
121,1997,13,1997-11-27,28-196,DAL,,TEN,L 14-27,10,22,2.20,0,3,3,20,6.67,0,0,0,,0,0,0,,,,0,0
122,1997,14,1997-12-08,28-207,DAL,,CAR,L 13-23,2,3,1.50,0,0,0,0,,0,0,0,,0,0,0,,,,0,0
123,1997,15,1997-12-14,28-213,DAL,@,CIN,L 24-31,12,68,5.67,0,0,0,0,,0,0,0,,0,0,0,,,,0,0
124,1997,16,1997-12-21,28-220,DAL,,NYG,L 7-20,13,40,3.08,1,2,1,15,15.00,0,0,0,,0,0,0,,,,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,TD,Pts
125,1998,1,1998-09-06,29-114,DAL,,ARI,W 38-10,29,124,4.28,0,3,3,15,5.00,0,0,0,,0,0,0,,,,0,0
126,1998,2,1998-09-13,29-121,DAL,@,DEN,L 23-42,20,93,4.65,1,3,1,7,7.00,0,0,0,,0,0,0,,,,1,6
127,1998,3,1998-09-21,29-129,DAL,@,NYG,W 31-7,7,21,3.00,0,3,3,18,6.00,0,0,0,,0,0,0,,,,0,0
128,1998,4,1998-09-27,29-135,DAL,,OAK,L 12-13,21,59,2.81,1,0,0,0,,0,0,0,,0,0,0,,,,1,6
129,1998,5,1998-10-04,29-142,DAL,@,WAS,W 31-10,28,120,4.29,1,,0,0,,0,0,0,,0,0,0,,,,1,6
130,1998,6,1998-10-11,29-149,DAL,,CAR,W 27-20,21,112,5.33,1,0,0,0,,0,0,0,,0,0,0,,,,1,6
131,1998,7,1998-10-18,29-156,DAL,@,CHI,L 12-13,16,78,4.88,0,1,0,0,,0,0,0,,0,0,0,,,,0,0
132,1998,8,1998-11-02,29-171,DAL,@,PHI,W 34-0,23,101,4.39,1,1,1,11,11.00,0,0,0,,0,0,0,,,,1,6
133,1998,9,1998-11-08,29-177,DAL,,NYG,W 16-6,29,163,5.62,0,5,5,19,3.80,0,0,0,,0,0,0,,,,0,0
134,1998,10,1998-11-15,29-184,DAL,@,ARI,W 35-28,26,118,4.54,3,2,2,16,8.00,0,0,0,,0,0,0,,,,3,18
135,1998,11,1998-11-22,29-191,DAL,,SEA,W 30-22,17,74,4.35,0,1,1,8,8.00,1,0,0,,0,0,0,,,,1,6
136,1998,12,1998-11-26,29-195,DAL,,MIN,L 36-46,18,44,2.44,3,5,4,30,7.50,0,0,0,,0,0,0,,,,3,18
137,1998,13,1998-12-06,29-205,DAL,@,NOR,L 3-22,15,6,0.40,0,0,0,0,,0,0,0,,0,0,0,,,,0,0
138,1998,14,1998-12-13,29-212,DAL,@,KAN,L 17-20,14,42,3.00,0,4,4,41,10.25,1,0,0,,0,0,0,,,,1,6
139,1998,15,1998-12-20,29-219,DAL,,PHI,W 13-9,25,110,4.40,0,3,2,9,4.50,0,0,0,,0,0,0,,,,0,0
140,1998,16,1998-12-27,29-226,DAL,,WAS,W 23-7,10,67,6.70,2,1,1,1,1.00,0,0,0,,0,0,0,,,,2,12
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,TD,Pts
141,1999,1,1999-09-12,30-120,DAL,@,WAS,W 41-35,23,109,4.74,1,4,4,-3,-0.75,0,0,0,,0,0,0,,,,1,6
142,1999,2,1999-09-20,30-128,DAL,,ATL,W 24-7,29,109,3.76,2,1,1,1,1.00,0,0,0,,0,0,0,,,,2,12
143,1999,3,1999-10-03,30-141,DAL,,ARI,W 35-7,22,77,3.50,1,0,0,0,,0,0,0,,0,0,0,,,,1,6
144,1999,4,1999-10-10,30-148,DAL,@,PHI,L 10-13,30,114,3.80,0,6,5,31,6.20,1,0,0,,0,0,0,,,,1,6
145,1999,5,1999-10-18,30-156,DAL,@,NYG,L 10-13,22,26,1.18,1,2,0,0,,0,0,0,,0,0,0,,,,1,6
146,1999,6,1999-10-24,30-162,DAL,,WAS,W 38-20,24,80,3.33,1,1,1,1,1.00,0,0,0,,0,0,0,,,,1,6
147,1999,7,1999-10-31,30-169,DAL,@,IND,L 24-34,22,93,4.23,2,3,3,6,2.00,0,0,0,,0,0,0,,,,2,12
148,1999,8,1999-11-08,30-177,DAL,@,MIN,L 17-27,13,140,10.77,2,2,1,9,9.00,0,0,0,,0,0,0,,,,2,12
149,1999,10,1999-11-21,30-190,DAL,@,ARI,L 9-13,29,127,4.38,0,1,1,6,6.00,0,0,0,,0,0,0,,,,0,0
150,1999,11,1999-11-25,30-194,DAL,,MIA,W 20-0,31,103,3.32,0,0,0,0,,0,0,0,,0,0,0,,,,0,0
151,1999,12,1999-12-05,30-204,DAL,@,NWE,L 6-13,19,75,3.95,0,3,3,10,3.33,0,0,0,,0,0,0,,,,0,0
152,1999,13,1999-12-12,30-211,DAL,,PHI,W 20-10,1,2,2.00,0,0,0,0,,0,0,0,,0,0,0,,,,0,0
153,1999,14,1999-12-19,30-218,DAL,,NYJ,L 21-22,19,110,5.79,0,4,3,36,12.00,1,0,0,,0,0,0,,,,1,6
154,1999,15,1999-12-24,30-223,DAL,@,NOR,L 24-31,23,110,4.78,1,3,3,3,1.00,0,0,0,,0,0,0,,,,1,6
155,1999,16,2000-01-02,30-232,DAL,,NYG,W 26-18,22,122,5.55,0,2,2,19,9.50,0,0,0,,0,0,0,,,,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,TD,Pts
156,2000,1,2000-09-03,31-111,DAL,,PHI,L 14-41,7,29,4.14,0,0,0,0,,0,0,0,,0,0,0,,,,0,0
157,2000,2,2000-09-10,31-118,DAL,@,ARI,L 31-32,16,59,3.69,0,1,1,-1,-1.00,0,0,0,,0,0,0,,,,0,0
158,2000,3,2000-09-18,31-126,DAL,@,WAS,W 27-21,24,83,3.46,1,2,1,0,0.00,0,0,0,,0,0,0,,,,1,6
159,2000,4,2000-09-24,31-132,DAL,,SFO,L 24-41,11,31,2.82,1,0,0,0,,0,0,0,,0,0,0,,,,1,6
160,2000,5,2000-10-01,31-139,DAL,@,CAR,W 16-13,24,132,5.50,1,3,3,17,5.67,0,0,0,,0,0,0,,,,1,6
