
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
29,1979,7,1979-10-14,25-220,WAS,@,CLE,W 13-9,0,0,,0,,0,0,,0,1,16,16.00,0,0,0,,0,0,0
30,1979,8,1979-10-21,25-227,WAS,,PHI,W 17-7,10,39,3.90,0,,0,0,,0,0,0,,0,0,0,,0,0,0
31,1979,10,1979-11-04,25-241,WAS,@,PIT,L 7-38,1,0,0.00,0,,1,8,8.00,0,3,93,31.00,0,0,0,,0,0,0
32,1979,11,1979-11-11,25-248,WAS,,STL,W 30-28,3,10,3.33,0,,0,0,,0,2,44,22.00,0,0,0,,0,0,0
33,1979,12,1979-11-18,25-255,WAS,,DAL,W 34-20,1,15,15.00,0,,2,24,12.00,0,1,37,37.00,0,0,0,,0,0,0
34,1979,13,1979-11-25,25-262,WAS,@,NYG,L 6-14,0,0,,0,,2,7,3.50,0,0,0,,0,0,0,,0,0,0
35,1979,14,1979-12-02,25-269,WAS,,GNB,W 38-21,4,36,9.00,1,,0,0,,0,0,0,,0,0,0,,0,1,6
36,1979,15,1979-12-09,25-276,WAS,,CIN,W 28-14,4,16,4.00,0,,4,52,13.00,0,1,21,21.00,0,0,0,,0,0,0
37,1979,16,1979-12-16,25-283,WAS,@,DAL,L 34-35,2,9,4.50,0,,1,14,14.00,0,0,0,,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
38,1980,1,1980-09-08,26-184,WAS,,DAL,L 3-17,3,0,0.00,0,,0,0,,0,2,73,36.50,0,0,0,,0,0,0
39,1980,7,1980-10-19,26-225,WAS,,STL,W 23-0,2,-1,-0.50,0,,0,0,,0,0,0,,0,0,0,,0,0,0
40,1980,10,1980-11-09,26-246,WAS,@,CHI,L 21-35,5,17,3.40,0,,2,41,20.50,0,1,24,24.00,0,0,0,,0,0,0
41,1980,11,1980-11-16,26-253,WAS,,PHI,L 0-24,2,8,4.00,0,,6,72,12.00,0,0,0,,0,0,0,,0,0,0
42,1980,12,1980-11-23,26-260,WAS,@,DAL,L 10-14,8,11,1.38,0,,0,0,,0,0,0,,0,0,0,,0,0,0
43,1980,13,1980-11-30,26-267,WAS,@,ATL,L 6-10,4,6,1.50,0,,1,4,4.00,0,0,0,,0,0,0,,0,0,0
44,1980,14,1980-12-07,26-274,WAS,,SDG,W 40-17,5,10,2.00,1,,3,36,12.00,1,1,17,17.00,0,0,0,,0,2,12
45,1980,15,1980-12-13,26-280,WAS,,NYG,W 16-13,1,0,0.00,0,,1,5,5.00,0,0,0,,0,0,0,,0,0,0
46,1980,16,1980-12-21,26-288,WAS,@,STL,W 31-7,0,0,,0,,2,16,8.00,0,0,0,,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
47,1981,12,1981-11-22,27-259,NYG,@,PHI,W 20-10,2,6,3.00,0,,0,0,,0,0,0,,0,0,0,,0,0,0
48,1981,13,1981-11-29,27-266,NYG,@,SFO,L 10-17,7,31,4.43,0,,1,5,5.00,0,0,0,,0,0,0,,0,0,0
49,1981,14,1981-12-06,27-273,NYG,,RAM,W 10-7,3,19,6.33,0,,0,0,,0,0,0,,0,0,0,,0,0,0
50,1981,15,1981-12-13,27-280,NYG,@,STL,W 20-10,5,10,2.00,0,,2,6,3.00,0,0,0,,0,0,0,,0,0,0
51,1981,16,1981-12-19,27-286,NYG,,DAL,W 13-10,2,8,4.00,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,,,51 Games,,,,,30-21-0,165,511,3.10,5,,39,387,9.92,2,26,630,24.23,0,3,4,1.33,0,7,42
