
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
1,1979,5,1979-09-30,23-077,OAK,,DEN,W 27-3,1,-2,-2.00,0,,0,0,,0,0,0,,0,0,0
2,1979,7,1979-10-14,23-091,OAK,,ATL,W 50-19,8,54,6.75,0,,1,20,20.00,1,1,25,25.00,0,1,6
3,1979,8,1979-10-21,23-098,OAK,@,NYJ,L 19-28,2,6,3.00,0,,1,4,4.00,0,0,0,,0,0,0
4,1979,9,1979-10-25,23-102,OAK,,SDG,W 45-22,6,18,3.00,0,,0,0,,0,0,0,,0,0,0
5,1979,10,1979-11-04,23-112,OAK,,SFO,W 23-10,4,-4,-1.00,0,,0,0,,0,0,0,,0,0,0
,,,5 Games,,,,,4-1-0,21,72,3.43,0,,2,24,12.00,1,1,25,25.00,0,1,6
