
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
1,1968,1,1968-09-08,20-091,BUF,,BOS,L 7-16,2,-4,-2.00,0,,1,7,7.00,0,0,0,,0,0,0,,,,1,16,16.00,0,0,0
2,1968,2,1968-09-15,20-098,BUF,,OAK,L 6-48,5,2,0.40,0,,0,0,,0,1,1,100.00,27,0,0,118.7,27.00,27.00,0,0,,0,0,0
3,1968,3,1968-09-22,20-105,BUF,@,CIN,L 23-34,2,3,1.50,1,,1,5,5.00,0,1,1,100.00,8,0,0,100.0,8.00,8.00,0,0,,0,1,6
4,1968,5,1968-10-05,20-118,BUF,,KAN,L 7-18,1,-1,-1.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
5,1968,6,1968-10-12,20-125,BUF,@,MIA,T 14-14,0,0,,0,,1,3,3.00,1,0,0,,0,0,0,,,,0,0,,0,1,6
6,1968,7,1968-10-20,20-133,BUF,@,BOS,L 6-23,4,6,1.50,0,,1,4,4.00,0,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0
7,1968,8,1968-10-27,20-140,BUF,,HOU,L 7-30,5,14,2.80,0,,3,-10,-3.33,0,0,0,,0,0,0,,,,0,0,,0,0,0
8,1968,10,1968-11-10,20-154,BUF,,MIA,L 17-21,0,0,,0,,2,11,5.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
9,1968,11,1968-11-17,20-161,BUF,,SDG,L 6-21,1,1,1.00,0,,2,9,4.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
10,1968,12,1968-11-24,20-168,BUF,@,DEN,L 32-34,8,25,3.13,2,,6,78,13.00,0,0,0,,0,0,0,,,,0,0,,0,2,12
11,1968,13,1968-11-28,20-172,BUF,@,OAK,L 10-13,15,59,3.93,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
12,1968,14,1968-12-07,20-181,BUF,@,HOU,L 6-35,4,-3,-0.75,0,,3,8,2.67,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
13,1969,11,1969-11-30,21-174,ATL,@,BAL,L 6-13,2,1,0.50,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
14,1969,12,1969-12-07,21-181,ATL,,NOR,W 45-17,4,2,0.50,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
15,1969,13,1969-12-14,21-188,ATL,@,PHI,W 27-3,1,3,3.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,15 Games,,,,,2-12-1,54,108,2.00,3,,20,115,5.75,1,2,3,66.67,35,0,0,106.2,11.67,11.67,1,16,16.00,0,4,24
