
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
1,1969,14,1969-12-21,24-091,RAM,,BAL,L 7-13,,0,0,,0,0,0,,0,0,0,,0,0,0,,,,2,28,14.00,0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
2,1970,1,1970-09-18,24-362,RAM,,STL,W 34-13,,0,0,,0,2,4,2.00,0,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0
3,1970,2,1970-09-27,25-006,RAM,@,BUF,W 19-0,,3,25,8.33,0,22,78,3.55,0,0,1,0.00,0,0,1,0.0,0.00,-45.00,0,0,,0,0,0
4,1970,3,1970-10-04,25-013,RAM,,SDG,W 37-10,,0,0,,0,1,10,10.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
5,1970,6,1970-10-26,25-035,RAM,@,MIN,L 3-13,,0,0,,0,0,0,,0,0,0,,0,0,0,,,,2,40,20.00,0,0,0
6,1970,9,1970-11-15,25-055,RAM,,NYJ,L 20-31,,0,0,,0,0,0,,0,0,0,,0,0,0,,,,1,11,11.00,0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
7,1971,8,1971-11-08,26-048,RAM,@,BAL,L 17-24,,0,0,,0,0,0,,0,0,0,,0,0,0,,,,1,15,15.00,0,0,0
8,1971,11,1971-11-25,26-065,RAM,@,DAL,L 21-28,,1,2,2.00,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,6
9,1971,13,1971-12-13,26-083,RAM,,WAS,L 24-38,,0,0,,0,0,0,,0,0,0,,0,0,0,,,,2,20,10.00,0,0,0
