
29,2005,16,2005-12-31,25-294,SDG,,DEN,L 7-23,0,0,,0,0,0,0,,0,0,0,,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD
30,2006,1,2006-09-11,26-183,SDG,@,OAK,W 27-0,0,0,,0,,0,0,,0,0,0,,0
31,2006,11,2006-11-26,26-259,SDG,,OAK,W 21-14,1,2,2.00,0,0,0,0,,0,0,0,,0
32,2006,12,2006-12-03,26-266,SDG,@,BUF,W 24-21,1,4,4.00,0,0,0,0,,0,0,0,,0
33,2006,13,2006-12-10,26-273,SDG,,DEN,W 48-20,2,19,9.50,0,0,0,0,,0,0,0,,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD
34,2007,1,2007-09-09,27-181,SDG,,CHI,W 14-3,0,0,,0,,0,0,,0,0,0,,0
35,2007,3,2007-09-23,27-195,SDG,@,GNB,L 24-31,0,0,,0,,0,0,,0,0,0,,0
36,2007,7,2007-10-28,27-230,SDG,,HOU,W 35-10,0,0,,0,,0,0,,0,0,0,,0
37,2007,8,2007-11-04,27-237,SDG,@,MIN,L 17-35,0,0,,0,,0,0,,0,0,0,,0
38,2007,9,2007-11-11,27-244,SDG,,IND,W 23-21,0,0,,0,0,0,0,,0,0,0,,0
39,2007,10,2007-11-18,27-251,SDG,@,JAX,L 17-24,0,0,,0,0,0,0,,0,0,0,,0
40,2007,13,2007-12-09,27-272,SDG,@,TEN,W 23-17,0,0,,0,2,1,5,5.00,0,0,0,,0
41,2007,14,2007-12-16,27-279,SDG,,DET,W 51-14,4,1,0.25,0,1,0,0,,0,0,0,,0
42,2007,15,2007-12-24,27-287,SDG,,DEN,W 23-3,0,0,,0,1,0,0,,0,0,0,,0
43,2007,16,2007-12-30,27-293,SDG,@,OAK,W 30-17,0,0,,0,0,0,0,,0,0,0,,0
,,,43 Games,,,,,23-20-0,18,56,3.11,0,7,4,31,7.75,0,3,74,24.67,0
