
10,1976,10,1976-11-14,22-290,NOR,,DET,W 17-16,10,23,2.30,0,,3,14,4.67,0,0,0,,0,0,0,,,,3,35,11.67,0,0,0,,0,,,,,,,0,0
11,1976,11,1976-11-21,22-297,NOR,@,SEA,W 51-27,19,77,4.05,1,,4,28,7.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
12,1976,12,1976-11-28,22-304,NOR,@,RAM,L 14-33,6,15,2.50,1,,5,57,11.40,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
13,1976,13,1976-12-05,22-311,NOR,@,NWE,L 6-27,13,41,3.15,0,,8,58,7.25,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
14,1976,14,1976-12-12,22-318,NOR,,SFO,L 7-27,9,30,3.33,0,,4,23,5.75,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,XPM,XPA,XP%,FGM,FGA,FG%,TD,Pts
15,1977,1,1977-09-18,23-232,NOR,,GNB,L 20-24,8,33,4.13,0,,5,64,12.80,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
16,1977,2,1977-09-25,23-239,NOR,@,DET,L 19-23,3,4,1.33,0,,3,4,1.33,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
17,1977,3,1977-10-02,23-246,NOR,@,CHI,W 42-24,21,61,2.90,0,,1,12,12.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
18,1977,4,1977-10-09,23-253,NOR,,SDG,L 0-14,16,63,3.94,0,,9,55,6.11,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
19,1977,5,1977-10-16,23-260,NOR,@,RAM,L 7-14,8,22,2.75,0,,6,28,4.67,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
20,1977,6,1977-10-23,23-267,NOR,@,STL,L 31-49,9,39,4.33,0,,1,8,8.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
21,1977,7,1977-10-30,23-274,NOR,,RAM,W 27-26,20,100,5.00,2,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,2,12
22,1977,8,1977-11-06,23-281,NOR,@,PHI,L 7-28,5,0,0.00,0,,3,29,9.67,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
23,1977,9,1977-11-13,23-288,NOR,,SFO,L 7-10,17,66,3.88,1,,1,-1,-1.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
24,1977,10,1977-11-20,23-295,NOR,,ATL,W 21-20,17,80,4.71,0,,6,34,5.67,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
25,1977,11,1977-11-27,23-302,NOR,@,SFO,L 17-20,14,66,4.71,0,,1,4,4.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
26,1977,12,1977-12-04,23-309,NOR,,NYJ,L 13-16,10,47,4.70,0,,2,6,3.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
27,1977,13,1977-12-11,23-316,NOR,,TAM,L 14-33,9,35,3.89,0,,2,13,6.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
28,1977,14,1977-12-18,23-323,NOR,@,ATL,L 7-35,11,28,2.55,0,,1,9,9.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,XPM,XPA,XP%,FGM,FGA,FG%,TD,Pts
29,1978,1,1978-09-03,24-217,NOR,,MIN,W 31-24,14,77,5.50,1,,4,22,5.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
30,1978,2,1978-09-10,24-224,NOR,@,GNB,L 17-28,5,29,5.80,0,,14,122,8.71,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
31,1978,3,1978-09-17,24-231,NOR,,PHI,L 17-24,5,13,2.60,1,,5,55,11.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
32,1978,4,1978-09-24,24-238,NOR,@,CIN,W 20-18,14,26,1.86,0,,5,22,4.40,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
33,1978,5,1978-10-01,24-245,NOR,,RAM,L 20-26,8,23,2.88,0,,6,61,10.17,1,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
34,1978,6,1978-10-08,24-252,NOR,,CLE,L 16-24,8,11,1.38,0,,6,23,3.83,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,1,0.0,,,,0,0
35,1978,7,1978-10-15,24-259,NOR,@,SFO,W 14-7,18,82,4.56,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
36,1978,8,1978-10-22,24-266,NOR,@,RAM,W 10-3,13,33,2.54,0,,2,32,16.00,1,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
37,1978,9,1978-10-29,24-273,NOR,,NYG,W 28-17,21,61,2.90,1,,3,53,17.67,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
38,1978,10,1978-11-05,24-280,NOR,@,PIT,L 14-20,13,38,2.92,1,,5,54,10.80,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
39,1978,11,1978-11-12,24-287,NOR,,ATL,L 17-20,17,54,3.18,1,,2,6,3.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
40,1978,12,1978-11-19,24-294,NOR,@,DAL,L 7-27,8,22,2.75,0,,7,66,9.43,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
41,1978,13,1978-11-26,24-301,NOR,@,ATL,L 17-20,13,46,3.54,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
42,1978,14,1978-12-03,24-308,NOR,,SFO,W 24-13,11,38,3.45,0,,3,13,4.33,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
43,1978,15,1978-12-10,24-315,NOR,,HOU,L 12-17,7,22,3.14,0,,7,18,2.57,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
44,1978,16,1978-12-17,24-322,NOR,@,TAM,W 17-10,11,60,5.45,0,,5,35,7.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,XPM,XPA,XP%,FGM,FGA,FG%,TD,Pts
45,1979,1,1979-09-02,25-216,NOR,,ATL,L 34-40,10,27,2.70,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
46,1979,2,1979-09-09,25-223,NOR,@,GNB,L 19-28,15,82,5.47,0,,3,20,6.67,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,2,50.0,2,3,66.7,0,7
47,1979,3,1979-09-16,25-230,NOR,,PHI,L 14-26,11,52,4.73,0,,2,27,13.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
48,1979,4,1979-09-23,25-237,NOR,@,SFO,W 30-21,20,69,3.45,2,,5,61,12.20,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,2,12
49,1979,5,1979-09-30,25-244,NOR,,NYG,W 24-14,14,81,5.79,0,,6,16,2.67,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
50,1979,6,1979-10-07,25-251,NOR,,RAM,L 17-35,7,17,2.43,1,,4,30,7.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
51,1979,7,1979-10-14,25-258,NOR,@,TAM,W 42-14,21,87,4.14,2,,3,24,8.00,0,1,1,100.00,22,0,0,118.7,22.00,22.00,0,0,,0,0,0,,0,,,,,,,2,12
52,1979,8,1979-10-21,25-265,NOR,,DET,W 17-7,18,47,2.61,0,,4,43,10.75,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
53,1979,9,1979-10-28,25-272,NOR,@,WAS,W 14-10,21,60,2.86,1,,5,40,8.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
54,1979,10,1979-11-04,25-279,NOR,@,DEN,L 3-10,15,48,3.20,0,,2,9,4.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
55,1979,11,1979-11-11,25-286,NOR,,SFO,W 31-20,10,44,4.40,1,,6,43,7.17,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
56,1979,12,1979-11-18,25-293,NOR,@,SEA,L 24-38,7,44,6.29,0,,3,28,9.33,0,1,1,100.00,48,0,0,118.7,48.00,48.00,0,0,,0,0,0,,0,,,,,,,0,0
57,1979,13,1979-11-25,25-300,NOR,@,ATL,W 37-6,11,26,2.36,1,,2,6,3.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
58,1979,14,1979-12-03,25-308,NOR,,OAK,L 35-42,6,18,3.00,1,,7,106,15.14,1,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,2,12
59,1979,15,1979-12-09,25-314,NOR,,SDG,L 0-35,3,6,2.00,0,,6,31,5.17,0,0,1,0.00,0,0,1,0.0,0.00,-45.00,0,0,,0,0,0,,0,,,,,,,0,0
60,1979,16,1979-12-16,25-321,NOR,@,RAM,W 29-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,XPM,XPA,XP%,FGM,FGA,FG%,TD,Pts
61,1980,1,1980-09-07,26-222,NOR,,SFO,L 23-26,9,30,3.33,1,,9,96,10.67,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
62,1980,2,1980-09-14,26-229,NOR,@,CHI,L 3-22,6,3,0.50,0,,4,26,6.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
63,1980,3,1980-09-21,26-236,NOR,,BUF,L 26-35,6,2,0.33,0,,6,56,9.33,0,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0,,0,,,,,,,0,0
64,1980,4,1980-09-28,26-243,NOR,@,MIA,L 16-21,1,3,3.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
65,1980,5,1980-10-05,26-250,NOR,,STL,L 7-40,2,6,3.00,0,,2,-4,-2.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
66,1980,6,1980-10-12,26-257,NOR,@,DET,L 13-24,4,17,4.25,0,,5,51,10.20,0,0,0,,0,0,0,,,,2,30,15.00,0,0,0,,0,,,,,,,0,0
67,1980,7,1980-10-19,26-264,NOR,,ATL,L 14-41,0,0,,0,,4,28,7.00,1,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
68,1980,8,1980-10-26,26-271,NOR,@,WAS,L 14-22,11,28,2.55,0,,2,27,13.50,0,0,0,,0,0,0,,,,3,56,18.67,0,0,0,,0,,,,,,,0,0
69,1980,9,1980-11-02,26-278,NOR,@,RAM,L 31-45,2,29,14.50,0,,1,15,15.00,0,0,0,,0,0,0,,,,1,0,0.00,0,0,0,,0,,,,,,,0,0
70,1980,11,1980-11-16,26-292,NOR,@,ATL,L 13-31,0,0,,0,,3,27,9.00,1,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
71,1980,13,1980-11-30,26-306,NOR,,MIN,L 20-23,8,53,6.63,0,,4,42,10.50,0,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0,,0,,,,,,,0,0
72,1980,14,1980-12-07,26-313,NOR,@,SFO,L 35-38,16,86,5.38,0,,5,41,8.20,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
73,1980,15,1980-12-14,26-320,NOR,@,NYJ,W 21-20,10,40,4.00,2,,5,38,7.60,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,2,12
74,1980,16,1980-12-21,26-327,NOR,,NWE,L 27-38,6,11,1.83,0,,7,27,3.86,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,XPM,XPA,XP%,FGM,FGA,FG%,TD,Pts
75,1981,2,1981-09-14,27-228,MIN,,OAK,L 10-36,1,2,2.00,0,,3,19,6.33,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
76,1981,3,1981-09-20,27-234,MIN,,DET,W 26-24,0,0,,0,,1,11,11.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
77,1981,4,1981-09-27,27-241,MIN,@,GNB,W 30-13,5,39,7.80,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
78,1981,5,1981-10-04,27-248,MIN,,CHI,W 24-21,3,5,1.67,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
79,1981,6,1981-10-11,27-255,MIN,@,SDG,W 33-31,0,0,,0,,0,0,,0,,,,,,,,,,0,0,,0,,,,,,,,,,,,
80,1981,8,1981-10-25,27-269,MIN,@,STL,L 17-30,0,0,,0,,0,0,,0,,,,,,,,,,0,0,,0,,,,,,,,,,,,
81,1981,9,1981-11-02,27-277,MIN,@,DEN,L 17-19,5,17,3.40,2,,1,5,5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,2,12
82,1981,10,1981-11-08,27-283,MIN,,TAM,W 25-10,11,64,5.82,0,,1,5,5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
83,1981,11,1981-11-15,27-290,MIN,,NOR,W 20-10,5,11,2.20,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
84,1981,12,1981-11-23,27-298,MIN,@,ATL,L 30-31,1,5,5.00,0,,1,9,9.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
85,1981,13,1981-11-29,27-304,MIN,,GNB,L 23-35,0,0,,0,,4,35,8.75,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
86,1981,14,1981-12-06,27-311,MIN,@,CHI,L 9-10,0,0,,0,,0,0,,0,,,,,,,,,,0,0,,0,,,,,,,,,,,,
87,1981,15,1981-12-12,27-317,MIN,@,DET,L 7-45,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,16,16.00,0,0,0,,0,,,,,,,0,0
88,1981,16,1981-12-20,27-325,MIN,,KAN,L 6-10,11,55,5.00,0,,7,60,8.57,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,XPM,XPA,XP%,FGM,FGA,FG%,TD,Pts
89,1982,1,1982-09-12,28-226,MIN,,TAM,W 17-10,2,5,2.50,0,,2,29,14.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
90,1982,3,1982-11-21,28-296,MIN,@,GNB,L 7-26,2,-3,-1.50,0,,2,14,7.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
91,1982,4,1982-11-28,28-303,MIN,,CHI,W 35-7,2,10,5.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
92,1982,5,1982-12-05,28-310,MIN,@,MIA,L 14-22,11,34,3.09,1,,5,24,4.80,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
93,1982,6,1982-12-12,28-317,MIN,,BAL,W 13-10,4,4,1.00,0,,3,50,16.67,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
94,1982,7,1982-12-19,28-324,MIN,@,DET,W 34-31,10,39,3.90,0,,1,6,6.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
95,1982,8,1982-12-26,28-331,MIN,,NYJ,L 14-42,5,12,2.40,0,,2,22,11.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
96,1982,9,1983-01-03,28-339,MIN,,DAL,W 31-27,3,15,5.00,0,,2,8,4.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,XPM,XPA,XP%,FGM,FGA,FG%,TD,Pts
97,1983,1,1983-09-04,29-218,MIN,@,CLE,W 27-21,2,7,3.50,0,,1,7,7.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
98,1983,2,1983-09-08,29-222,MIN,,SFO,L 17-48,3,20,6.67,0,,4,20,5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
99,1983,3,1983-09-18,29-232,MIN,@,TAM,W 19-16,1,2,2.00,0,,1,-3,-3.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
100,1983,5,1983-10-02,29-246,MIN,,DAL,L 24-37,0,0,,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
101,1983,6,1983-10-09,29-253,MIN,@,CHI,W 23-14,16,104,6.50,1,,5,48,9.60,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
102,1983,7,1983-10-16,29-260,MIN,,HOU,W 34-14,5,12,2.40,0,,2,28,14.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
103,1983,10,1983-11-06,29-281,MIN,,TAM,L 12-17,9,19,2.11,0,,11,110,10.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
104,1983,11,1983-11-13,29-288,MIN,,GNB,L 21-29,5,27,5.40,1,,3,23,7.67,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
105,1983,12,1983-11-20,29-295,MIN,@,PIT,W 17-14,22,85,3.86,0,,7,42,6.00,1,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
106,1983,13,1983-11-27,29-302,MIN,@,NOR,L 16-17,14,58,4.14,0,,4,29,7.25,1,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,1,6
107,1983,14,1983-12-05,29-310,MIN,@,DET,L 2-13,10,31,3.10,0,,3,15,5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
108,1983,15,1983-12-11,29-316,MIN,,CHI,L 13-19,7,22,3.14,0,,1,5,5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
109,1983,16,1983-12-17,29-322,MIN,,CIN,W 20-14,19,87,4.58,2,,3,24,8.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,2,12
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,XPM,XPA,XP%,FGM,FGA,FG%,TD,Pts
110,1984,1,1984-09-02,30-217,NYG,,PHI,W 28-27,2,3,1.50,0,,1,8,8.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
111,1984,2,1984-09-09,30-224,NYG,,DAL,W 28-7,1,8,8.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
112,1984,3,1984-09-16,30-231,NYG,@,WAS,L 14-30,0,0,,0,,6,68,11.33,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
113,1984,4,1984-09-23,30-238,NYG,,TAM,W 17-14,1,8,8.00,0,,3,20,6.67,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
114,1984,5,1984-09-30,30-245,NYG,@,RAM,L 12-33,0,0,,0,,2,20,10.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
115,1984,6,1984-10-08,30-253,NYG,,SFO,L 10-31,0,0,,0,,2,18,9.00,0,1,1,100.00,13,0,0,118.7,13.00,13.00,0,0,,0,0,0,,0,,,,,,,0,0
116,1984,7,1984-10-14,30-259,NYG,@,ATL,W 19-7,1,4,4.00,0,,1,5,5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
117,1984,8,1984-10-21,30-266,NYG,@,PHI,L 10-24,5,12,2.40,0,,4,31,7.75,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
