
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
1,1961,1,1961-09-17,23-080,CHI,@,MIN,L 13-37,2,14,7.00,0,,0,0,,0,0,0,,0,0,0,,,,1,14,14.00,0,0,0
2,1961,2,1961-09-23,23-086,CHI,@,RAM,W 21-17,3,8,2.67,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
3,1961,3,1961-10-01,23-094,CHI,@,GNB,L 0-24,5,15,3.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
4,1961,4,1961-10-08,23-101,CHI,@,DET,W 31-17,1,4,4.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
5,1961,5,1961-10-15,23-108,CHI,,BAL,W 24-10,4,2,0.50,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
6,1961,6,1961-10-22,23-115,CHI,,SFO,W 31-0,3,11,3.67,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
7,1961,7,1961-10-29,23-122,CHI,@,BAL,W 21-20,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,2,30,15.00,0,0,0
8,1961,8,1961-11-05,23-129,CHI,@,PHI,L 14-16,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,10,10.00,0,0,0
9,1961,11,1961-11-26,23-150,CHI,,RAM,W 28-24,3,7,2.33,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
10,1961,14,1961-12-17,23-171,CHI,,MIN,W 52-35,1,20,20.00,0,,2,6,3.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
11,1962,1,1962-09-16,24-079,MIN,@,GNB,L 7-34,2,18,9.00,0,,2,31,15.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
12,1962,2,1962-09-23,24-086,MIN,,BAL,L 7-34,3,3,1.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
13,1962,4,1962-10-07,24-100,MIN,,CHI,L 0-13,2,1,0.50,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
14,1962,6,1962-10-21,24-114,MIN,@,RAM,W 38-14,2,4,2.00,0,,1,-3,-3.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
15,1962,10,1962-11-18,24-142,MIN,,DET,L 6-17,0,0,,0,,1,5,5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
16,1962,11,1962-11-25,24-149,MIN,,RAM,T 24-24,13,56,4.31,0,,2,14,7.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
17,1962,12,1962-12-02,24-156,MIN,,SFO,L 12-35,5,9,1.80,0,,2,40,20.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
18,1962,13,1962-12-09,24-163,MIN,@,DET,L 23-37,1,-2,-2.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
19,1962,14,1962-12-16,24-170,MIN,@,BAL,L 17-42,6,14,2.33,0,,2,25,12.50,1,0,0,,0,0,0,,,,0,0,,0,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
20,1963,1,1963-09-15,25-078,MIN,@,SFO,W 24-20,16,77,4.81,1,,3,22,7.33,0,0,0,,0,0,0,,,,0,0,,0,1,6
21,1963,2,1963-09-22,25-085,MIN,,CHI,L 7-28,12,24,2.00,0,,1,-11,-11.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
22,1963,3,1963-09-29,25-092,MIN,,SFO,W 45-14,4,16,4.00,0,,1,14,14.00,1,0,0,,0,0,0,,,,0,0,,0,1,6
23,1963,4,1963-10-06,25-099,MIN,,STL,L 14-56,12,29,2.42,0,,1,10,10.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
24,1963,5,1963-10-13,25-106,MIN,,GNB,L 28-37,10,22,2.20,1,,1,15,15.00,0,0,0,,0,0,0,,,,1,17,17.00,0,1,6
25,1963,6,1963-10-20,25-113,MIN,@,RAM,L 24-27,9,38,4.22,0,,2,18,9.00,1,0,0,,0,0,0,,,,1,78,78.00,1,2,12
26,1963,7,1963-10-27,25-120,MIN,@,DET,L 10-28,14,45,3.21,1,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,6
27,1963,8,1963-11-03,25-127,MIN,,RAM,W 21-13,8,37,4.63,0,,2,34,17.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
28,1963,9,1963-11-10,25-134,MIN,@,GNB,L 7-28,12,40,3.33,0,,2,5,2.50,0,0,0,,0,0,0,,,,1,10,10.00,0,0,0
29,1963,10,1963-11-17,25-141,MIN,,BAL,L 34-37,5,11,2.20,0,,1,3,3.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
30,1963,11,1963-11-24,25-148,MIN,,DET,W 34-31,3,5,1.67,0,,1,-3,-3.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
31,1963,12,1963-12-01,25-155,MIN,@,CHI,T 17-17,3,8,2.67,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
32,1963,13,1963-12-08,25-162,MIN,@,BAL,L 10-41,4,25,6.25,0,,1,1,1.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
33,1963,14,1963-12-15,25-169,MIN,@,PHI,W 34-13,16,68,4.25,2,,1,1,1.00,0,0,0,,0,0,0,,,,0,0,,0,2,12
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
34,1964,1,1964-09-13,26-076,MIN,,BAL,W 34-24,20,103,5.15,1,,3,84,28.00,1,0,0,,0,0,0,,,,0,0,,0,2,12
35,1964,2,1964-09-20,26-083,MIN,,CHI,L 28-34,12,77,6.42,0,,7,35,5.00,1,0,0,,0,0,0,,,,0,0,,0,1,6
36,1964,3,1964-09-27,26-090,MIN,@,RAM,L 13-22,11,20,1.82,0,,2,32,16.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
37,1964,4,1964-10-04,26-097,MIN,@,GNB,W 24-23,24,67,2.79,2,,3,17,5.67,0,0,0,,0,0,0,,,,1,9,9.00,0,2,12
38,1964,5,1964-10-11,26-104,MIN,,DET,L 20-24,16,44,2.75,1,,4,51,12.75,0,0,0,,0,0,0,,,,1,0,0.00,0,1,6
39,1964,6,1964-10-18,26-111,MIN,,PIT,W 30-10,19,73,3.84,1,,4,86,21.50,2,0,0,,0,0,0,,,,1,20,20.00,0,3,18
40,1964,7,1964-10-25,26-118,MIN,@,SFO,W 27-22,6,7,1.17,0,,3,41,13.67,0,0,0,,0,0,0,,,,0,0,,0,0,0
41,1964,8,1964-11-01,26-125,MIN,,GNB,L 13-42,8,23,2.88,0,,5,73,14.60,1,0,0,,0,0,0,,,,0,0,,0,1,6
42,1964,9,1964-11-08,26-132,MIN,,SFO,W 24-7,17,54,3.18,0,,2,26,13.00,1,0,0,,0,0,0,,,,0,0,,0,1,6
