
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Punting,Punting,Punting,Punting
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts,Pnt,Yds,Y/P,Blck
1,1965,1,1965-09-19,22-332,NYG,@,DAL,L 2-31,3,4,1.33,0,,1,9,9.00,0,0,1,0.00,0,0,0,39.6,0.00,0.00,1,24,24.00,0,0,0,7,304,43.43,0
2,1965,3,1965-10-03,22-346,NYG,@,PIT,W 23-13,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,4,157,39.25,0
3,1965,4,1965-10-09,22-352,NYG,@,MIN,L 14-40,2,7,3.50,0,,0,0,,0,0,0,,0,0,0,,,,3,54,18.00,0,0,0,5,195,39.00,0
4,1965,5,1965-10-17,22-360,NYG,,PHI,W 35-27,4,13,3.25,0,,0,0,,0,0,0,,0,0,0,,,,2,52,26.00,0,0,0,3,110,36.67,0
5,1965,6,1965-10-24,23-002,NYG,,CLE,L 14-38,1,6,6.00,0,,0,0,,0,0,1,0.00,0,0,1,0.0,0.00,-45.00,0,0,,0,0,0,2,70,35.00,0
6,1965,7,1965-10-31,23-009,NYG,,STL,W 14-10,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,4,200,50.00,0
7,1965,8,1965-11-07,23-016,NYG,,WAS,L 7-23,1,0,0.00,0,,0,0,,0,0,0,,0,0,0,,,,3,74,24.67,0,0,0,5,215,43.00,0
8,1965,9,1965-11-14,23-023,NYG,@,CLE,L 21-34,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,5,109,21.80,0,0,0,4,135,33.75,0
