
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
1,1976,1,1976-09-12,22-230,ATL,,RAM,L 14-30,2,11,5.50,0,,3,61,20.33,1,0,0,,0,0,0,,,,2,38,19.00,0,1,6
2,1976,2,1976-09-19,22-237,ATL,@,DET,L 10-24,22,98,4.45,1,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,6
3,1976,3,1976-09-26,22-244,ATL,@,CHI,W 10-0,22,81,3.68,0,,3,26,8.67,0,0,0,,0,0,0,,,,0,0,,0,0,0
4,1976,4,1976-10-03,22-251,ATL,,PHI,L 13-14,18,71,3.94,0,,4,28,7.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
5,1976,5,1976-10-10,22-258,ATL,@,NOR,L 0-30,14,42,3.00,0,,2,10,5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
6,1976,6,1976-10-17,22-265,ATL,,CLE,L 17-20,14,54,3.86,1,,1,9,9.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
7,1976,7,1976-10-23,22-271,ATL,@,SFO,L 0-15,10,28,2.80,0,,1,5,5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
8,1976,8,1976-10-31,22-279,ATL,,NOR,W 23-20,3,5,1.67,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
9,1976,9,1976-11-07,22-286,ATL,@,SEA,L 13-30,5,16,3.20,0,,1,9,9.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
10,1976,10,1976-11-14,22-293,ATL,,SFO,W 21-16,1,5,5.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
11,1976,11,1976-11-21,22-300,ATL,,DAL,W 17-10,1,6,6.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
12,1976,12,1976-11-28,22-307,ATL,@,HOU,L 14-20,11,11,1.00,0,,0,0,,0,1,1,100.00,49,1,0,158.3,49.00,69.00,0,0,,0,0,0
13,1976,13,1976-12-04,22-313,ATL,@,RAM,L 0-59,1,0,0.00,0,,1,0,0.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
14,1978,1,1978-09-03,24-220,ATL,,HOU,W 20-14,14,55,3.93,0,,3,37,12.33,1,0,0,,0,0,0,,,,0,0,,0,1,6
15,1978,2,1978-09-10,24-227,ATL,@,RAM,L 0-10,8,19,2.38,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
16,1978,3,1978-09-17,24-234,ATL,,CLE,L 16-24,10,14,1.40,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
17,1978,4,1978-09-24,24-241,ATL,@,TAM,L 9-14,10,29,2.90,0,,4,23,5.75,0,0,0,,0,0,0,,,,0,0,,0,0,0
18,1978,5,1978-10-01,24-248,ATL,,NYG,W 23-20,11,50,4.55,0,,2,1,0.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
19,1978,6,1978-10-08,24-255,ATL,@,PIT,L 7-31,17,48,2.82,0,,3,11,3.67,0,0,0,,0,0,0,,,,0,0,,0,0,0
20,1978,7,1978-10-15,24-262,ATL,,DET,W 14-0,15,78,5.20,1,,2,15,7.50,0,0,0,,0,0,0,,,,0,0,,0,1,6
21,1978,8,1978-10-22,24-269,ATL,@,SFO,W 20-17,12,35,2.92,0,,2,15,7.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
22,1978,9,1978-10-30,24-277,ATL,,RAM,W 15-7,15,44,2.93,0,,2,19,9.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
23,1978,10,1978-11-05,24-283,ATL,,SFO,W 21-10,5,7,1.40,1,,3,11,3.67,0,0,0,,0,0,0,,,,0,0,,0,1,6
24,1978,11,1978-11-12,24-290,ATL,@,NOR,W 20-17,8,45,5.63,0,,3,6,2.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
25,1978,12,1978-11-19,24-297,ATL,@,CHI,L 7-13,17,61,3.59,0,,1,17,17.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
26,1978,13,1978-11-26,24-304,ATL,,NOR,W 20-17,19,93,4.89,0,,3,35,11.67,0,0,1,0.00,0,0,1,0.0,0.00,-45.00,0,0,,0,0,0
27,1978,14,1978-12-03,24-311,ATL,@,CIN,L 7-37,15,71,4.73,0,,1,2,2.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
28,1978,15,1978-12-10,24-318,ATL,,WAS,W 20-17,17,58,3.41,1,,2,17,8.50,0,0,0,,0,0,0,,,,0,0,,0,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
29,1979,1,1979-09-02,25-219,ATL,@,NOR,W 40-34,14,65,4.64,0,,3,43,14.33,0,0,0,,0,0,0,,,,0,0,,0,0,0
30,1979,2,1979-09-10,25-227,ATL,@,PHI,W 14-10,8,23,2.88,0,,2,8,4.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
31,1979,3,1979-09-16,25-233,ATL,,DEN,L 17-20,5,14,2.80,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
32,1979,4,1979-09-23,25-240,ATL,@,DET,L 23-24,1,1,1.00,0,,1,5,5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
33,1979,5,1979-09-30,25-247,ATL,,WAS,L 7-16,7,11,1.57,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
34,1979,6,1979-10-07,25-254,ATL,,GNB,W 25-7,12,35,2.92,0,,1,-1,-1.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
35,1979,7,1979-10-14,25-261,ATL,@,OAK,L 19-50,4,12,3.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
36,1979,10,1979-11-04,25-282,ATL,,TAM,W 17-14,3,67,22.33,1,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,6
37,1979,11,1979-11-11,25-289,ATL,@,NYG,L 3-24,15,42,2.80,0,,3,20,6.67,0,0,0,,0,0,0,,,,0,0,,0,0,0
38,1979,12,1979-11-19,25-297,ATL,@,RAM,L 14-20,17,104,6.12,0,,2,62,31.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
39,1979,16,1979-12-16,25-324,ATL,,SFO,W 31-21,2,19,9.50,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,39 Games,,,,,18-21-0,405,1528,3.77,6,,59,494,8.37,2,1,2,50.00,49,1,1,95.8,24.50,12.00,2,38,19.00,0,8,48
