
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD
1,1995,1,1995-09-03,24-141,BUF,@,DEN,L 7-22,0,0,,0,0,0,0,,0,1,14,14.00,0
2,1995,2,1995-09-10,24-148,BUF,,CAR,W 31-9,3,13,4.33,0,0,0,0,,0,0,0,,0
3,1995,3,1995-09-17,24-155,BUF,,IND,W 20-14,0,0,,0,0,0,0,,0,1,8,8.00,0
4,1995,4,1995-10-02,24-170,BUF,@,CLE,W 22-19,0,0,,0,,,,,,0,0,,0
5,1995,5,1995-10-08,24-176,BUF,,NYJ,W 29-10,0,0,,0,,,,,,0,0,,0
6,1995,6,1995-10-15,24-183,BUF,,SEA,W 27-21,0,0,,0,0,0,0,,0,1,1,1.00,0
7,1995,7,1995-10-23,24-191,BUF,@,NWE,L 14-27,0,0,,0,,,,,,0,0,,0
8,1995,8,1995-10-29,24-197,BUF,@,MIA,L 6-23,0,0,,0,0,,,,,0,0,,0
9,1995,9,1995-11-05,24-204,BUF,@,IND,W 16-10,0,0,,0,0,,,,,0,0,,0
10,1995,10,1995-11-12,24-211,BUF,,ATL,W 23-17,0,0,,0,,,,,,0,0,,0
11,1995,11,1995-11-19,24-218,BUF,@,NYJ,W 28-26,0,0,,0,,,,,,0,0,,0
12,1995,12,1995-11-26,24-225,BUF,,NWE,L 25-35,0,0,,0,0,0,0,,0,2,39,19.50,0
13,1995,13,1995-12-03,24-232,BUF,@,SFO,L 17-27,0,0,,0,,,,,,0,0,,0
14,1995,14,1995-12-10,24-239,BUF,@,STL,W 45-27,2,3,1.50,0,0,0,0,,0,0,0,,0
15,1995,15,1995-12-17,24-246,BUF,,MIA,W 23-20,0,0,,0,,,,,,0,0,,0
16,1995,16,1995-12-24,24-253,BUF,,HOU,L 17-28,0,0,,0,0,0,0,,0,1,0,0.00,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD
17,1996,1,1996-09-01,25-139,BUF,@,NYG,W 23-20,0,0,,0,0,0,0,,0,,,,
18,1996,2,1996-09-08,25-146,BUF,,NWE,W 17-10,0,0,,0,0,0,0,,0,,,,
19,1996,3,1996-09-16,25-154,BUF,@,PIT,L 6-24,1,3,3.00,0,0,0,0,,0,0,0,,0
20,1996,4,1996-09-22,25-160,BUF,,DAL,W 10-7,4,14,3.50,0,2,1,-1,-1.00,0,0,0,,0
21,1996,5,1996-10-06,25-174,BUF,,IND,W 16-13,2,0,0.00,0,0,0,0,,0,0,0,,0
22,1996,6,1996-10-13,25-181,BUF,,MIA,L 7-21,0,0,,0,,0,0,,0,,,,
23,1996,7,1996-10-20,25-188,BUF,@,NYJ,W 25-22,3,9,3.00,0,0,0,0,,0,0,0,,0
24,1996,8,1996-10-27,25-195,BUF,@,NWE,L 25-28,1,4,4.00,0,0,0,0,,0,0,0,,0
25,1996,9,1996-11-03,25-202,BUF,,WAS,W 38-13,1,15,15.00,0,0,0,0,,0,0,0,,0
26,1996,10,1996-11-10,25-209,BUF,@,PHI,W 24-17,0,0,,0,0,0,0,,0,,,,
27,1996,11,1996-11-17,25-216,BUF,,CIN,W 31-17,0,0,,0,,0,0,,0,,,,
28,1996,14,1996-12-08,25-237,BUF,@,SEA,L 18-26,0,0,,0,1,0,0,,0,,,,
29,1996,15,1996-12-16,25-245,BUF,@,MIA,L 14-16,2,4,2.00,0,0,0,0,,0,0,0,,0
30,1996,16,1996-12-22,25-251,BUF,,KAN,W 20-9,0,0,,0,,0,0,,0,,,,
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD
31,1997,1,1997-08-31,26-138,BUF,,MIN,L 13-34,,,,,,0,0,,0,,,,
32,1997,2,1997-09-07,26-145,BUF,@,NYJ,W 28-22,0,0,,0,4,4,105,26.25,0,0,0,,0
33,1997,3,1997-09-14,26-152,BUF,@,KAN,L 16-22,,,,,0,0,0,,0,,,,
34,1997,4,1997-09-21,26-159,BUF,,IND,W 37-35,,,,,0,0,0,,0,,,,
35,1997,5,1997-10-05,26-173,BUF,,DET,W 22-13,,,,,1,0,0,,0,,,,
36,1997,9,1997-11-02,26-201,BUF,,MIA,W 9-6,,,,,0,0,0,,0,,,,
37,1997,10,1997-11-09,26-208,BUF,,NWE,L 10-31,,,,,0,0,0,,0,,,,
,,,37 Games,,,,,23-14-0,19,65,3.42,0,8,5,104,20.80,0,6,62,10.33,0
