
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
1,1974,1,1974-09-15,21-358,SFO,@,NOR,W 17-13,1,9,9.00,1,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,6
2,1974,2,1974-09-22,22-000,SFO,@,ATL,W 16-10,5,15,3.00,0,,1,6,6.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
3,1974,3,1974-09-29,22-007,SFO,,CIN,L 3-21,2,12,6.00,0,,1,0,0.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
4,1974,4,1974-10-06,22-014,SFO,,STL,L 9-34,2,37,18.50,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
5,1974,5,1974-10-14,22-022,SFO,@,DET,L 13-17,0,0,,0,,1,7,7.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
6,1974,6,1974-10-20,22-028,SFO,@,RAM,L 14-37,1,5,5.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
7,1974,7,1974-10-27,22-035,SFO,,OAK,L 24-35,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,2,31,15.50,0,0,0
8,1974,10,1974-11-17,22-056,SFO,@,CHI,W 34-0,10,44,4.40,1,,2,12,6.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
9,1974,11,1974-11-24,22-063,SFO,,ATL,W 27-0,7,54,7.71,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
10,1974,12,1974-12-01,22-070,SFO,@,CLE,L 0-7,2,4,2.00,0,,2,23,11.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
11,1974,13,1974-12-08,22-077,SFO,,GNB,W 7-6,9,17,1.89,0,,2,36,18.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
12,1974,14,1974-12-15,22-084,SFO,,NOR,W 35-21,5,40,8.00,0,,2,22,11.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
13,1975,4,1975-10-12,23-020,SFO,,ATL,L 3-17,1,1,1.00,0,,1,20,20.00,0,0,0,,0,0,0,,,,4,97,24.25,0,0,0
14,1975,5,1975-10-19,23-027,SFO,,NOR,W 35-21,9,29,3.22,0,,0,0,,0,0,1,0.00,0,0,0,39.6,0.00,0.00,3,64,21.33,0,0,0
15,1975,6,1975-10-26,23-034,SFO,@,NWE,L 16-24,1,-1,-1.00,0,,5,22,4.40,0,0,1,0.00,0,0,0,39.6,0.00,0.00,1,11,11.00,0,0,0
16,1975,7,1975-11-02,23-041,SFO,,DET,L 17-28,4,5,1.25,0,,2,24,12.00,0,0,0,,0,0,0,,,,3,73,24.33,0,0,0
17,1975,8,1975-11-09,23-048,SFO,@,RAM,W 24-23,5,21,4.20,0,,4,35,8.75,0,0,0,,0,0,0,,,,1,17,17.00,0,0,0
18,1975,9,1975-11-16,23-055,SFO,,CHI,W 31-3,6,27,4.50,1,,1,-2,-2.00,0,0,0,,0,0,0,,,,1,34,34.00,0,1,6
19,1975,10,1975-11-23,23-062,SFO,@,NOR,W 16-6,7,36,5.14,0,,2,19,9.50,0,0,0,,0,0,0,,,,2,66,33.00,0,0,0
20,1975,11,1975-11-30,23-069,SFO,@,PHI,L 17-27,5,3,0.60,1,,4,27,6.75,0,0,0,,0,0,0,,,,0,0,,0,1,6
21,1975,12,1975-12-07,23-076,SFO,,HOU,L 13-27,5,-10,-2.00,0,,1,5,5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
22,1975,13,1975-12-14,23-083,SFO,@,ATL,L 9-31,2,4,2.00,0,,2,14,7.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
23,1975,14,1975-12-21,23-090,SFO,,NYG,L 23-26,10,70,7.00,1,,1,13,13.00,0,0,0,,0,0,0,,,,2,38,19.00,0,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
24,1976,1,1976-09-12,23-356,SFO,@,GNB,W 26-14,6,10,1.67,0,,1,12,12.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
25,1976,2,1976-09-19,23-363,SFO,,CHI,L 12-19,2,9,4.50,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
26,1976,3,1976-09-26,24-004,SFO,@,SEA,W 37-21,1,12,12.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
27,1976,4,1976-10-03,24-011,SFO,,NYJ,W 17-6,5,9,1.80,1,,1,4,4.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
28,1976,5,1976-10-11,24-019,SFO,@,RAM,W 16-0,2,-1,-0.50,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
29,1976,6,1976-10-17,24-025,SFO,,NOR,W 33-3,8,13,1.63,1,,3,36,12.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
30,1976,7,1976-10-24,24-032,MIN,@,PHI,W 31-12,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,18,18.00,0,0,0
31,1976,9,1976-11-07,24-046,MIN,,DET,W 31-23,2,3,1.50,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
32,1976,11,1976-11-21,24-060,MIN,@,GNB,W 17-10,1,7,7.00,0,,0,0,,0,0,0,,0,0,0,,,,1,17,17.00,0,0,0
33,1976,13,1976-12-05,24-074,MIN,,GNB,W 20-9,6,43,7.17,0,,2,22,11.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
34,1976,14,1976-12-11,24-080,MIN,@,MIA,W 29-7,8,45,5.63,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
35,1977,1,1977-09-18,24-361,MIN,,DAL,L 10-16,2,29,14.50,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
36,1977,2,1977-09-24,25-002,MIN,@,TAM,W 9-3,4,11,2.75,0,,2,13,6.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
37,1977,3,1977-10-02,25-010,MIN,,GNB,W 19-7,12,65,5.42,1,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,6
38,1977,5,1977-10-16,25-024,MIN,,CHI,W 22-16,4,7,1.75,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
39,1977,6,1977-10-24,25-032,MIN,@,RAM,L 3-35,8,29,3.63,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
40,1977,8,1977-11-06,25-045,MIN,,STL,L 7-27,5,14,2.80,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
41,1977,9,1977-11-13,25-052,MIN,,CIN,W 42-10,4,8,2.00,1,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,6
42,1977,10,1977-11-20,25-059,MIN,@,CHI,L 7-10,1,8,8.00,0,,1,1,1.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
