
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD
1,1984,6,1984-10-07,23-231,ATL,@,RAM,W 30-28,,,,,,,,,,0,0,,0
2,1984,7,1984-10-14,23-238,ATL,,NYG,L 7-19,,,,,,,,,,0,0,,0
3,1984,8,1984-10-22,23-246,ATL,,RAM,L 10-24,,,,,,,,,,0,0,,0
4,1984,9,1984-10-28,23-252,ATL,@,PIT,L 10-35,,,,,,,,,,0,0,,0
5,1984,10,1984-11-05,23-260,ATL,@,WAS,L 14-27,0,0,,0,,0,0,,0,1,0,0.00,0
6,1984,11,1984-11-11,23-266,ATL,,NOR,L 13-17,,,,,,,,,,0,0,,0
7,1984,12,1984-11-18,23-273,ATL,,CLE,L 7-23,,,,,,,,,,0,0,,0
8,1984,13,1984-11-25,23-280,ATL,@,CIN,L 14-35,,,,,,,,,,0,0,,0
9,1984,14,1984-12-02,23-287,ATL,,SFO,L 17-35,,,,,,,,,,0,0,,0
10,1984,15,1984-12-09,23-294,ATL,@,TAM,L 6-23,,,,,,,,,,0,0,,0
11,1984,16,1984-12-16,23-301,ATL,,PHI,W 26-10,,,,,,,,,,0,0,,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD
12,1985,1,1985-09-08,24-201,ATL,,DET,L 27-28,,,,,,,,,,0,0,,0
13,1985,2,1985-09-15,24-208,ATL,@,SFO,L 16-35,,,,,,,,,,0,0,,0
14,1985,3,1985-09-22,24-215,ATL,,DEN,L 28-44,,,,,,,,,,0,0,,0
15,1985,4,1985-09-29,24-222,ATL,@,RAM,L 6-17,,,,,,,,,,0,0,,0
16,1985,5,1985-10-06,24-229,ATL,,SFO,L 17-38,,,,,,,,,,0,0,,0
17,1985,6,1985-10-13,24-236,ATL,@,SEA,L 26-30,,,,,,,,,,0,0,,0
18,1985,7,1985-10-20,24-243,ATL,,NOR,W 31-24,,,,,,,,,,0,0,,0
19,1985,8,1985-10-27,24-250,ATL,@,DAL,L 10-24,,,,,,,,,,0,0,,0
20,1985,9,1985-11-03,24-257,ATL,,WAS,L 10-44,,,,,,,,,,0,0,,0
21,1985,10,1985-11-10,24-264,ATL,@,PHI,L 17-23,,,,,,,,,,0,0,,0
22,1985,11,1985-11-17,24-271,ATL,,RAM,W 30-14,,,,,,,,,,0,0,,0
23,1985,12,1985-11-24,24-278,ATL,@,CHI,L 0-36,,,,,,,,,,0,0,,0
24,1985,13,1985-12-01,24-285,ATL,,RAI,L 24-34,0,0,,0,,0,0,,0,1,13,13.00,0
25,1985,14,1985-12-08,24-292,ATL,@,KAN,L 10-38,,,,,,,,,,0,0,,0
26,1985,15,1985-12-15,24-299,ATL,,MIN,W 14-13,,,,,,,,,,0,0,,0
27,1985,16,1985-12-22,24-306,ATL,@,NOR,W 16-10,,,,,,,,,,0,0,,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD
28,1986,11,1986-11-16,25-270,RAM,,NWE,L 28-30,,,,,,0,0,,0,,,,
29,1986,12,1986-11-23,25-277,RAM,,NOR,W 26-13,,,,,,0,0,,0,,,,
