
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,2PM,TD,Pts
1,1999,1,1999-09-12,21-042,IND,,BUF,W 31-14,26,112,4.31,1,4,4,14,3.50,0,,1,6
2,1999,2,1999-09-19,21-049,IND,@,NWE,L 28-31,32,118,3.69,1,2,1,9,9.00,0,,1,6
3,1999,3,1999-09-26,21-056,IND,@,SDG,W 27-19,17,46,2.71,0,8,3,36,12.00,0,,0,0
4,1999,4,1999-10-10,21-070,IND,,MIA,L 31-34,22,81,3.68,0,2,2,1,0.50,0,,0,0
5,1999,5,1999-10-17,21-077,IND,@,NYJ,W 16-13,26,111,4.27,0,0,4,20,5.00,0,,0,0
6,1999,6,1999-10-24,21-084,IND,,CIN,W 31-10,26,52,2.00,2,4,1,33,33.00,0,,2,12
7,1999,7,1999-10-31,21-091,IND,,DAL,W 34-24,27,117,4.33,1,12,7,92,13.14,0,,1,6
8,1999,8,1999-11-07,21-098,IND,,KAN,W 25-17,20,109,5.45,0,8,7,90,12.86,1,,1,6
9,1999,9,1999-11-14,21-105,IND,@,NYG,W 27-19,16,108,6.75,0,5,5,72,14.40,0,,0,0
10,1999,10,1999-11-21,21-112,IND,@,PHI,W 44-17,22,152,6.91,2,6,5,47,9.40,1,,3,18
11,1999,11,1999-11-28,21-119,IND,,NYJ,W 13-6,24,74,3.08,0,8,7,53,7.57,0,,0,0
12,1999,12,1999-12-05,21-126,IND,@,MIA,W 37-34,23,130,5.65,2,3,3,1,0.33,0,,2,12
13,1999,13,1999-12-12,21-133,IND,,NWE,W 20-15,20,101,5.05,0,5,2,8,4.00,1,,1,6
14,1999,14,1999-12-19,21-140,IND,,WAS,W 24-21,22,89,4.05,1,5,4,59,14.75,1,,2,12
15,1999,15,1999-12-26,21-147,IND,@,CLE,W 29-28,28,103,3.68,3,4,3,18,6.00,0,,3,18
16,1999,16,2000-01-02,21-154,IND,@,BUF,L 6-31,18,50,2.78,0,6,4,33,8.25,0,,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,2PM,TD,Pts
17,2000,1,2000-09-03,22-033,IND,@,KAN,W 27-14,28,124,4.43,1,7,6,40,6.67,1,,2,12
18,2000,2,2000-09-10,22-040,IND,,OAK,L 31-38,18,91,5.06,1,7,6,36,6.00,1,,2,12
19,2000,3,2000-09-25,22-055,IND,,JAX,W 43-14,22,89,4.05,1,4,2,65,32.50,0,,1,6
20,2000,4,2000-10-01,22-061,IND,@,BUF,W 18-16,19,60,3.16,0,5,4,43,10.75,0,,0,0
21,2000,5,2000-10-08,22-068,IND,@,NWE,L 16-24,24,75,3.13,0,8,3,34,11.33,0,,0,0
22,2000,6,2000-10-15,22-075,IND,@,SEA,W 37-24,38,219,5.76,3,1,1,9,9.00,0,,3,18
23,2000,7,2000-10-22,22-082,IND,,NWE,W 30-23,20,124,6.20,1,3,2,5,2.50,1,,2,12
24,2000,8,2000-10-29,22-089,IND,,DET,W 30-18,31,139,4.48,1,3,2,24,12.00,0,,1,6
25,2000,9,2000-11-05,22-096,IND,@,CHI,L 24-27,17,68,4.00,1,5,4,49,12.25,1,,2,12
26,2000,10,2000-11-12,22-103,IND,,NYJ,W 23-15,31,131,4.23,1,7,5,24,4.80,0,,1,6
27,2000,11,2000-11-19,22-110,IND,@,GNB,L 24-26,17,71,4.18,0,8,7,66,9.43,0,,0,0
28,2000,12,2000-11-26,22-117,IND,,MIA,L 14-17,26,118,4.54,0,7,5,37,7.40,0,,0,0
29,2000,13,2000-12-03,22-124,IND,@,NYJ,L 17-27,11,49,4.45,0,5,3,31,10.33,0,,0,0
30,2000,14,2000-12-11,22-132,IND,,BUF,W 44-20,27,111,4.11,3,4,3,21,7.00,0,,3,18
31,2000,15,2000-12-17,22-138,IND,@,MIA,W 20-13,32,112,3.50,0,5,5,31,6.20,0,,0,0
32,2000,16,2000-12-24,22-145,IND,,MIN,W 31-10,26,128,4.92,0,8,5,79,15.80,1,,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring
