
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
1,1962,1,1962-09-16,23-014,SFO,,CHI,L 14-30,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,14,14.00,0,0,0
2,1962,4,1962-10-07,23-035,SFO,@,BAL,W 21-13,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,0,0.00,0,0,0
3,1962,6,1962-10-21,23-049,SFO,@,GNB,L 13-31,1,-2,-2.00,0,,0,0,,0,0,0,,0,0,0,,,,1,28,28.00,0,0,0
4,1962,8,1962-11-04,23-063,SFO,,BAL,L 3-22,0,0,,0,,2,19,9.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
5,1962,11,1962-11-25,23-084,SFO,@,STL,W 24-17,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,0,0.00,0,0,0
6,1962,12,1962-12-02,23-091,SFO,@,MIN,W 35-12,4,13,3.25,0,,0,0,,0,0,0,,0,0,0,,,,1,45,45.00,0,0,0
7,1962,13,1962-12-09,23-098,SFO,,GNB,L 21-31,1,3,3.00,0,,0,0,,0,0,0,,0,0,0,,,,1,26,26.00,0,0,0
8,1962,14,1962-12-15,23-104,SFO,,CLE,L 10-13,5,23,4.60,0,,2,2,1.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
9,1963,3,1963-09-29,24-027,SFO,@,MIN,L 14-45,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,18,18.00,0,0,0
10,1963,5,1963-10-13,24-041,SFO,@,BAL,L 3-20,9,30,3.33,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
11,1963,6,1963-10-20,24-048,SFO,,CHI,W 20-14,20,59,2.95,1,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,6
12,1963,7,1963-10-27,24-055,SFO,@,RAM,L 21-28,9,4,0.44,1,,1,26,26.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
13,1963,8,1963-11-03,24-062,SFO,,DET,L 7-45,3,21,7.00,0,,0,0,,0,0,1,0.00,0,0,1,0.0,0.00,-45.00,2,34,17.00,0,0,0
14,1963,10,1963-11-17,24-076,SFO,@,NYG,L 14-48,4,1,0.25,0,,0,0,,0,0,0,,0,0,0,,,,1,23,23.00,0,0,0
15,1963,12,1963-12-01,24-090,SFO,,RAM,L 17-21,2,9,4.50,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,15 Games,,,,,4-11-0,58,161,2.78,2,,5,47,9.40,0,0,1,0.00,0,0,1,0.0,0.00,-45.00,10,188,18.80,0,2,12
