
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
1,1967,1,1967-09-17,23-055,DAL,@,CLE,W 21-14,1,3,3.00,0,,1,-5,-5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
2,1967,4,1967-10-08,23-076,DAL,@,WAS,W 17-14,0,0,,0,,1,17,17.00,0,0,0,,0,0,0,,,,2,39,19.50,0,0,0
3,1967,5,1967-10-15,23-083,DAL,,NOR,W 14-10,1,2,2.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
4,1967,8,1967-11-05,23-104,DAL,,ATL,W 37-7,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,34,34.00,0,0,0
5,1967,9,1967-11-12,23-111,DAL,@,NOR,W 27-10,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,31,31.00,0,0,0
6,1967,11,1967-11-23,23-122,DAL,,STL,W 46-21,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,2,38,19.00,0,0,0
7,1967,13,1967-12-10,23-139,DAL,,PHI,W 38-17,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,2,52,26.00,0,0,0
8,1967,14,1967-12-16,23-145,DAL,@,SFO,L 16-24,1,1,1.00,1,,1,1,1.00,0,0,0,,0,0,0,,,,4,137,34.25,0,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
9,1968,1,1968-09-15,24-053,DAL,,DET,W 59-13,5,24,4.80,0,,2,27,13.50,1,0,0,,0,0,0,,,,3,87,29.00,0,1,6
10,1968,2,1968-09-22,24-060,DAL,,CLE,W 28-7,3,13,4.33,1,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,6
11,1968,3,1968-09-29,24-067,DAL,@,PHI,W 45-13,3,7,2.33,0,,0,0,,0,0,0,,0,0,0,,,,2,51,25.50,0,0,0
12,1968,4,1968-10-06,24-074,DAL,@,STL,W 27-10,2,0,0.00,0,,0,0,,0,0,0,,0,0,0,,,,2,67,33.50,0,0,0
13,1968,5,1968-10-13,24-081,DAL,,PHI,W 34-14,2,24,12.00,1,,1,17,17.00,0,0,0,,0,0,0,,,,2,44,22.00,0,1,6
14,1968,6,1968-10-20,24-088,DAL,@,MIN,W 20-7,6,29,4.83,1,,1,3,3.00,0,0,0,,0,0,0,,,,1,24,24.00,0,1,6
15,1968,7,1968-10-28,24-096,DAL,,GNB,L 17-28,14,62,4.43,0,,3,40,13.33,1,0,0,,0,0,0,,,,3,85,28.33,0,1,6
16,1968,8,1968-11-03,24-102,DAL,@,NOR,W 17-3,11,72,6.55,0,,3,51,17.00,0,0,0,,0,0,0,,,,1,32,32.00,0,0,0
17,1968,9,1968-11-10,24-109,DAL,,NYG,L 21-27,12,32,2.67,1,,3,45,15.00,0,0,0,,0,0,0,,,,1,25,25.00,0,1,6
18,1968,10,1968-11-17,24-116,DAL,@,WAS,W 44-24,14,90,6.43,0,,5,56,11.20,0,0,0,,0,0,0,,,,2,19,9.50,0,0,0
19,1968,11,1968-11-24,24-123,DAL,@,CHI,W 34-3,12,11,0.92,0,,3,65,21.67,0,0,0,,0,0,0,,,,1,25,25.00,0,0,0
20,1968,12,1968-11-28,24-127,DAL,,WAS,W 29-20,13,44,3.38,1,,3,12,4.00,0,0,1,0.00,0,0,0,39.6,0.00,0.00,4,98,24.50,0,1,6
21,1968,13,1968-12-08,24-137,DAL,,PIT,W 28-7,5,26,5.20,0,,5,64,12.80,1,0,0,,0,0,0,,,,0,0,,0,1,6
22,1968,14,1968-12-15,24-144,DAL,@,NYG,W 28-10,1,4,4.00,0,,0,0,,0,0,0,,0,0,0,,,,1,33,33.00,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
23,1969,3,1969-10-05,25-073,DAL,@,PHI,W 38-7,3,-2,-0.67,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
24,1969,6,1969-10-27,25-095,DAL,,NYG,W 25-3,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,29,29.00,0,0,0
25,1969,7,1969-11-02,25-101,DAL,@,CLE,L 10-42,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,4,68,17.00,0,0,0
26,1969,8,1969-11-09,25-108,DAL,,NOR,W 33-17,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,17,17.00,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
27,1970,1,1970-09-19,26-057,CHI,@,NYG,W 24-16,10,21,2.10,0,,2,3,1.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
28,1970,2,1970-09-27,26-065,CHI,,PHI,W 20-16,4,8,2.00,0,,5,13,2.60,0,0,0,,0,0,0,,,,0,0,,0,0,0
29,1970,3,1970-10-05,26-073,CHI,@,DET,L 14-28,4,8,2.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
30,1970,4,1970-10-11,26-079,CHI,,MIN,L 0-24,2,14,7.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
31,1970,14,1970-12-20,26-149,CHI,@,NOR,W 24-3,6,17,2.83,0,,5,27,5.40,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
32,1972,7,1972-10-29,28-097,STL,,CHI,L 10-27,1,11,11.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
33,1972,9,1972-11-12,28-111,STL,@,DAL,L 24-33,2,-4,-2.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
34,1972,13,1972-12-10,28-139,STL,,RAM,W 24-14,7,18,2.57,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
35,1972,14,1972-12-17,28-146,STL,,PHI,W 24-23,7,18,2.57,0,,1,10,10.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,35 Games,,,,,27-8-0,152,553,3.64,6,,45,446,9.91,3,0,1,0.00,0,0,0,39.6,0.00,0.00,41,1035,25.24,0,9,54
